_albumSeriesId,_albumGroupId,_albumTabId,_orderNum,_name,_nameEn,_layoutType,_thumbnailPath,_masterReleaseLabelId
607,2,1,595,Special Delivery Part 8,Special Release Part 8,9,series_thumbnail_607_1,1
609,2,1,611,Brilliant Jewelry,Brilliant Jewelry,9,series_thumbnail_609_8,1
610,1,1,618,Take Me All Around the World♡,Show Me the World,9,series_thumbnail_610_1,1
611,2,1,619,Take Me All Around the World♡,Show Me the World,9,series_thumbnail_611_1,1
612,2,1,617,Love Live! Series 9th Anniversary<br>Sega Collab,Love Live! Series<br>9th Anniversary SEGA Collab,9,series_thumbnail_612_2,1
613,1,1,609,Love Live! Series 9th Anniversary<br>Sega Collab,Love Live! Series<br>9th Anniversary SEGA Collab,9,series_thumbnail_613_2,1
614,4,1,610,Cherry Blossoms,Cherry Blossom,5,series_thumbnail_614_1,1
615,1,1,612,Bokutachi wa Hitotsu no Hikari (UR) Part 2,Bokutachi wa Hitotsu no Hikari (UR)Part 2,9,series_thumbnail_615_1,1
616,2,1,613,Next SPARKLING!! (UR),Next SPARKLING!! (UR),9,series_thumbnail_616_1,1
617,3,1,614,TOKIMEKI Runners (UR),TOKIMEKI Runners (UR),9,series_thumbnail_617_1,1
618,4,1,615,Starlight Prologue (UR),Starlight Prologue  (UR),5,series_thumbnail_618_1,1
619,2,1,616,SIF Series Thanksgiving<br>2021 Costumes,Fan Festival 2021,9,series_thumbnail_619_9,1
620,3,1,621,Odaiba Gamers T-Shirt,ODAIBA Gamers T Shirt Costume,6,series_thumbnail_620_1,1
621,3,1,622,Odaiba Gamers T-Shirt 2,ODAIBA Gamers T Shirt Costume 2,6,series_thumbnail_621_1,1
622,4,1,620,START!! True dreams (UR),START!! True dreams (UR),5,series_thumbnail_622_1,1
623,4,1,623,Boys' Day,Children's Day,5,series_thumbnail_623_1,1
624,1,1,624,SIF 9th Anniversary<br>Festival Costumes,SIF 9th Anniversary<br> (Festival) costume,1,series_thumbnail_624_1,1
625,2,1,625,SIF 9th Anniversary<br>Festival Costumes,SIF 9th Anniversary<br> (Festival) costume,1,series_thumbnail_625_1,1
626,3,1,626,SIF 9th Anniversary<br>Festival Costumes,SIF 9th Anniversary<br> (Festival) costume,1,series_thumbnail_626_1,1
627,4,1,627,SIF 9th Anniversary<br>Festival Costumes,SIF 9th Anniversary<br> (Festival) costume,1,series_thumbnail_627_1,1
628,2,1,628,Escape Game Collab Round 3,Real-Life Room Escape<br>Collaboration Part 3,9,series_thumbnail_628_1,1
629,2,1,629,Flower Circles,Flower Circle,9,series_thumbnail_629_2,1
630,3,1,631,SIF Series Thanksgiving<br>2021 Costumes,Fan Festival 2021,6,series_thumbnail_630_6,1
631,3,1,630,Brilliant Jewelry,Brilliant Jewelry,6,series_thumbnail_631_5,1
632,1,1,632,Blazers and Hats,Blazers and Hats,9,series_thumbnail_632_2,1
633,4,1,633,June Bride,June Bride,5,series_thumbnail_633_1,1
634,2,1,634,Demonstration,Demonstration,1,series_thumbnail_634_1,1
635,2,1,635,Best Princess in the World,The World's Best Princess,9,series_thumbnail_635_2,1
636,2,1,636,Shell Gathering,Clam Digging,2,series_thumbnail_636_1,1
637,3,1,637,All-Stars Prologue Costumes,All Stars Prologue,9,series_thumbnail_637_9,1
638,2,1,638,Nando datte YAKUSOKU! (UR),Nando datte YAKUSOKU! (UR),9,series_thumbnail_638_1,1
639,1,1,639,Best Princess in the World,The World's Best Princess,9,series_thumbnail_639_2,1
640,1,1,640,Royal Princesses,Royal Princess,9,series_thumbnail_640_3,1
641,4,1,641,Sunny Ocean,Sunny Ocean,5,series_thumbnail_641_1,1
642,4,1,642,Winter Uniform,Winter Uniform,4,series_thumbnail_642_2,1
643,1,1,643,Endless Summer,Endless Summer,9,series_thumbnail_643_6,1
644,2,1,644,Private Beach,Secret Beach,9,series_thumbnail_644_6,1
645,2,1,645,Aqours 3rd Solo Song Costumes,Aqours 3rd Solo Song<br>Costume,9,series_thumbnail_645_2,1
646,3,1,646,Brilliant Jewelry Part 2,Brilliant Jewelry 2,6,series_thumbnail_646_6,1
647,1,1,647,Wind Chimes,Wind Chimes,2,series_thumbnail_647_1,1
648,1,1,648,Visiting the Land of the Gods,Visiting the Sacred Grounds,9,series_thumbnail_648_2,1
649,2,1,649,Italian Gourmet,Gourmet Italian,9,series_thumbnail_649_2,1
650,2,1,650,Luxury Cruise,Luxurious Cruise,9,series_thumbnail_650_3,1
651,3,1,651,SIF Series Thanksgiving<br>2021 Costumes Part 2,Fan Festival 2021 2,6,series_thumbnail_651_6,1
652,1,1,652,Sterling Racing Girls,Star Racing Girl,9,series_thumbnail_652_2,1
653,2,1,653,Essence of Water,Water Essence,9,series_thumbnail_653_2,1
654,2,1,654,Summer Skies and Ice Cream,Summer Ice Pops,2,series_thumbnail_654_1,1
655,2,1,655,Fall Leaf Hunters on the Seibu Railway,Fall Leaves - Seibu Railway,9,series_thumbnail_655_2,1
656,1,1,656,Birthday Date,Birthday Date,9,series_thumbnail_656_2,1
657,4,1,657,2022 Costume Contest Little Devils,2022 Costume Contest Little Devil,9,series_thumbnail_657_4,1
658,1,1,658,End of Summer,End of the Summer,2,series_thumbnail_658_1,1
659,2,1,659,AZALEA<br>GALAXY HidE and SeeK,AZALEA GALAXY HidE and SeeK,3,series_thumbnail_659_2,1
660,2,1,660,CYaRon!<br>Kinmirai Happy End,CYaRon! Kinmirai Happy End,3,series_thumbnail_660_2,1
661,2,1,661,Guilty Kiss<br>KOWAREYASUKI,Guilty Kiss KOWAREYASUKI,3,series_thumbnail_661_2,1
662,1,1,662,Punky Rock Gals,Punkish Rock Girl,9,series_thumbnail_662_2,1
663,2,1,663,Funktion Rock,Function Rock,9,series_thumbnail_663_2,1
664,2,1,664,Azul Claro Numazu Collab Uniform,Azul Claro Numazu Collab Uniform,9,series_thumbnail_664_1,1
665,3,1,665,Chara Pop Festival,Chara Pop Fes,6,series_thumbnail_665_1,1
666,3,1,666,Chara Pop Festival 2,Chara Pop Fes 2,6,series_thumbnail_666_1,1
667,2,1,667,Umbrella Sky,Umbrella Sky,2,series_thumbnail_667_1,1
668,2,1,668,Shine Bright,Shine Bride,9,series_thumbnail_668_2,1
669,1,1,671,Cat Pigtails,Twin Tailed Cat,9,series_thumbnail_669_2,1
670,2,1,669,Special Delivery Part 9,Special Release Part 9,3,series_thumbnail_670_1,1
671,3,1,670,Nijigasaki High School<br>Idol Club Special Delivery Part 3,Nijigasaki High School Idol Club<br>Special Release 3,3,series_thumbnail_671_1,1
672,1,1,672,[Party]Classical Japanese,[Party Card] Taisho Roman,2,series_thumbnail_672_1,1
673,1,1,673,[Party]June (Dresses),[Party Card] Party Dress,2,series_thumbnail_673_1,1
674,1,1,674,[Party]Work Study,[Party Card] Vocational,2,series_thumbnail_674_1,1
675,1,1,675,[Party]Circus,[Party Card] Circus,2,series_thumbnail_675_1,1
676,1,1,676,[Party]Dancers,[Party Card] Dancer,2,series_thumbnail_676_1,1
677,1,1,677,[Party]July (Mermaids),[Party Card] Summer Casual,2,series_thumbnail_677_1,1
678,1,1,678,[Party]Tea Party,[Party Card] Tea Party,2,series_thumbnail_678_1,1
679,1,1,679,[Party]March (Flowers),[Party Card] Blooming,2,series_thumbnail_679_1,1
680,1,1,680,[Party]Little Devils,[Party Card] Little Devil,2,series_thumbnail_680_1,1
681,2,1,681,[Party]Cat Café,[Party Card] Cat Cafe,2,series_thumbnail_681_1,1
682,2,1,682,[Party]Angels,[Party Card] Angel,2,series_thumbnail_682_1,1
683,2,1,683,[Party]Halloween Night,[Party Card] Halloween Festival,2,series_thumbnail_683_1,1
684,2,1,684,[Party]Jobs,[Party Card] Vocational,2,series_thumbnail_684_1,1
685,2,1,685,[Party]Wonderland,[Party Card] A Curious Place,2,series_thumbnail_685_1,1
686,2,1,686,[Party]Halloween,[Party Card] Trick or Treat,2,series_thumbnail_686_1,1
687,2,1,687,[Party]Mermaids,[Party Card] Mermaid,2,series_thumbnail_687_1,1
688,2,1,688,[Party]Valentine's,[Party Card] Valentine's,2,series_thumbnail_688_1,1
689,2,1,689,[Party]Musicians of Bremen,[Party Card] Town Musicians of Bremen,2,series_thumbnail_689_1,1
690,2,1,690,Hakodate Christmas,Christmas in Hakodate,9,series_thumbnail_690_2,1
691,1,1,691,Flower Garden,Flowery Garden,2,series_thumbnail_691_1,1
692,1,1,692,μ's Day Off,A Day Off - μ's,9,series_thumbnail_692_2,1
693,2,1,693,Book Café,Book Cafe,2,series_thumbnail_693_1,1
694,1,1,694,Kanda Shrine First Visit of the Year,New Year at Kanda Shrine,9,series_thumbnail_694_1,1
695,2,1,695,Aqours' Day Off,A Day Off - Aqours,9,series_thumbnail_695_1,1
696,1,1,696,Water-Light Dreamland,Dream World of Water and Light,9,series_thumbnail_696_1,1
697,1,1,697,Love Live! Festival,Love Live! Fest,9,series_thumbnail_698_2,1
698,2,1,698,Love Live! Festival,Love Live! Fest,9,series_thumbnail_699_2,1
699,1,1,699,Swimsuit-style Costumes,Swimsuit Costume,9,series_thumbnail_699_1,1
700,1,1,703,Nighttime Cherry Blossoms,Night Blossom,2,series_thumbnail_700_1,1
701,1,1,700,SUNNY DAY SONG,SUNNY DAY SONG,9,series_thumbnail_701_1,1
702,2,1,701,MITAIKEN HORIZON,MITAIKEN HORIZON,9,series_thumbnail_702_1,1
703,4,1,702,Yuijo Festival,Yuijosai,9,series_thumbnail_703_1,1
704,1,1,704,SIF Series Thanksgiving<br>2020 -ONLINE-,Fan Festival 2020<br>〜ONLINE〜,9,series_thumbnail_704_2,1
705,2,1,705,Water-Light Dreamland,Dream World of Ice and Light,9,series_thumbnail_705_1,1
