_id,_masterLiveId,_type,_value,_amount,_priority,_getableCount,_masterReleaseLabelId
1398,1203401,3,30010002,1,2,0,223110106
1399,1203501,3,30010002,1,2,0,223110106
1400,1203601,3,30010002,1,2,0,223110106
1401,1203701,3,30010002,1,2,0,223110106
1402,1203801,3,30010002,1,2,0,223110106
1403,1203901,3,30010002,1,2,0,223110106
1404,1204001,3,30010002,1,2,0,223110106
1405,1204101,3,30010002,1,2,0,223110106
1406,1204201,3,30010002,1,2,0,223110106
1407,1204301,3,30010002,1,2,0,223110106
1408,1204401,3,30010002,1,2,0,223110106
1409,1204501,3,30010002,1,2,0,223110106
1410,1204601,3,30010002,1,2,0,223110106
1411,1204701,3,30010002,1,2,0,223110106
1412,1204801,3,30010002,1,2,0,223110106
1413,1204901,3,30010002,1,2,0,223110106
1414,1205001,3,30010002,1,2,0,223110106
1415,1205101,3,30010002,1,2,0,223110106
1416,1205201,3,30010002,1,2,0,223110106
1417,1205301,3,30010002,1,2,0,223110106
1418,1205401,3,30010002,1,2,0,223110106
1419,1205501,3,30010002,1,2,0,223110106
1420,1205601,3,30010002,1,2,0,223110106
1421,1205701,3,30010002,1,2,0,223110106
1422,1205801,3,30010002,1,2,0,223110106
1423,1205901,3,30010002,1,2,0,223110106
1424,1206001,3,30010002,1,2,0,223110106
1425,1206101,3,30010002,1,2,0,223110106
1426,1206201,3,30010002,1,2,0,223110106
1427,1206301,3,30010002,1,2,0,223110106
1428,1206401,3,30010002,1,2,0,223110106
1429,1206501,3,30010002,1,2,0,223110106
1430,1206601,3,30010002,1,2,0,223110106
1431,1206701,3,30010002,1,2,0,223110106
1432,1206801,3,30010002,1,2,0,223110106
1433,1206901,3,30010002,1,2,0,223110106
1434,1207001,3,30010002,1,2,0,223110106
1435,1207101,3,30010002,1,2,0,223110106
1436,1207201,3,30010002,1,2,0,223110106
1437,1207301,3,30010002,1,2,0,223110106
1438,1207401,3,30010002,1,2,0,223110106
1439,1207501,3,30010002,1,2,0,223110106
1440,1207601,3,30010002,1,2,0,223110106
1441,1207701,3,30010002,1,2,0,223110106
1442,1207801,3,30010002,1,2,0,223110106
1443,1207901,3,30010002,1,2,0,223110106
1444,1208001,3,30010002,1,2,0,223110106
1445,1208101,3,30010002,1,2,0,223110106
1446,1208201,3,30010002,1,2,0,223110106
1447,1208301,3,30010002,1,2,0,223110106
1448,1208401,3,30010002,1,2,0,223110106
1449,1208601,3,30010002,1,2,0,223110106
1450,1208701,3,30010002,1,2,0,223110106
1451,1208801,3,30010002,1,2,0,223110106
1452,1208901,3,30010002,1,2,0,223110106
1453,1209001,3,30010002,1,2,0,223110106
1454,1209101,3,30010002,1,2,0,223110106
1455,1209201,3,30010002,1,2,0,223110106
1456,1209301,3,30010002,1,2,0,223110106
1457,1209401,3,30010002,1,2,0,223110106
1458,1209501,3,30010002,1,2,0,223110106
1459,1209601,3,30010002,1,2,0,223110106
1460,1209701,3,30010002,1,2,0,223110106
1461,1209801,3,30010002,1,2,0,223110106
1462,1209901,3,30010002,1,2,0,223110106
1463,1210001,3,30010002,1,2,0,223110106
1464,1210101,3,30010002,1,2,0,223110106
1465,1210201,3,30010002,1,2,0,223110106
1466,1210301,3,30010002,1,2,0,223110106
1467,1210401,3,30010002,1,2,0,223110106
1468,1210501,3,30010002,1,2,0,223110106
1469,1210601,3,30010002,1,2,0,223110106
1470,1210701,3,30010002,1,2,0,223110106
1471,1210801,3,30010002,1,2,0,223110106
1472,1210901,3,30010002,1,2,0,223110106
1473,1211101,3,30010002,1,2,0,223110106
1474,1211201,3,30010002,1,2,0,223110106
1475,1211301,3,30010002,1,2,0,223110106
1476,1211401,3,30010002,1,2,0,223110106
1477,1211501,3,30010002,1,2,0,223110106
1478,1211601,3,30010002,1,2,0,223110106
1479,1211701,3,30010002,1,2,0,223110106
1480,1211801,3,30010002,1,2,0,223110106
1481,1211901,3,30010002,1,2,0,223110106
1482,1212001,3,30010002,1,2,0,223110106
1483,1212101,3,30010002,1,2,0,223110106
1484,1212201,3,30010002,1,2,0,223110106
1485,1212301,3,30010002,1,2,0,223110106
1486,1212401,3,30010002,1,2,0,223110106
1487,1212501,3,30010002,1,2,0,223110106
1488,1212601,3,30010002,1,2,0,223110106
1489,1212701,3,30010002,1,2,0,223110106
1490,1212801,3,30010002,1,2,0,223110106
1491,1212901,3,30010002,1,2,0,223110106
1492,1213001,3,30010002,1,2,0,223110106
1493,1213101,3,30010002,1,2,0,223110106
1494,1213201,3,30010002,1,2,0,223110106
1495,1213301,3,30010002,1,2,0,223110106
1496,1213401,3,30010002,1,2,0,223110106
1497,1213501,3,30010002,1,2,0,223110106
1498,1213601,3,30010002,1,2,0,223110106
1499,1213701,3,30010002,1,2,0,223110106
1500,1213801,3,30010002,1,2,0,223110106
1501,1214201,3,30010002,1,2,0,223110106
1502,1214301,3,30010002,1,2,0,223110106
1503,1214401,3,30010002,1,2,0,223110106
1504,1214501,3,30010002,1,2,0,223110106
1505,1214601,3,30010002,1,2,0,223110106
1506,1214701,3,30010002,1,2,0,223110106
1507,1214801,3,30010002,1,2,0,223110106
1508,1214901,3,30010002,1,2,0,223110106
1509,1215001,3,30010002,1,2,0,223110106
1510,1215101,3,30010002,1,2,0,223110106
1511,1215201,3,30010002,1,2,0,223110106
1512,1215301,3,30010002,1,2,0,223110106
1513,1215401,3,30010002,1,2,0,223110106
1514,1215601,3,30010002,1,2,0,223110106
1515,1215701,3,30010002,1,2,0,223110106
1516,1215801,3,30010002,1,2,0,223110106
1517,1215901,3,30010002,1,2,0,223110106
1518,1216001,3,30010002,1,2,0,223110106
1519,1216101,3,30010002,1,2,0,223110106
1520,1216201,3,30010002,1,2,0,223110106
1521,1216301,3,30010002,1,2,0,223110106
1522,1216401,3,30010002,1,2,0,223110106
1523,1216501,3,30010002,1,2,0,223110106
1524,1217201,3,30010002,1,2,0,223110106
1525,1217301,3,30010002,1,2,0,223110106
1526,1217401,3,30010002,1,2,0,223110106
1527,1300101,3,30010002,1,2,0,223110106
1528,1300201,3,30010002,1,2,0,223110106
1529,1300301,3,30010002,1,2,0,223110106
1530,1300401,3,30010002,1,2,0,223110106
1531,1300501,3,30010002,1,2,0,223110106
1532,1300601,3,30010002,1,2,0,223110106
1533,1300701,3,30010002,1,2,0,223110106
1534,1300801,3,30010002,1,2,0,223110106
1535,1300901,3,30010002,1,2,0,223110106
1536,1301001,3,30010002,1,2,0,223110106
1537,1301101,3,30010002,1,2,0,223110106
1538,1301201,3,30010002,1,2,0,223110106
1539,1301301,3,30010002,1,2,0,223110106
1540,1301401,3,30010002,1,2,0,223110106
1541,1301501,3,30010002,1,2,0,223110106
1542,1301601,3,30010002,1,2,0,223110106
1543,1301701,3,30010002,1,2,0,223110106
1544,1301801,3,30010002,1,2,0,223110106
1545,1301901,3,30010002,1,2,0,223110106
1546,1302001,3,30010002,1,2,0,223110106
1547,1302101,3,30010002,1,2,0,223110106
1548,1302201,3,30010002,1,2,0,223110106
1549,1302301,3,30010002,1,2,0,223110106
1550,1302401,3,30010002,1,2,0,223110106
1551,1302501,3,30010002,1,2,0,223110106
1552,1302601,3,30010002,1,2,0,223110106
1553,1302701,3,30010002,1,2,0,223110106
1554,1302801,3,30010002,1,2,0,223110106
1555,1302901,3,30010002,1,2,0,223110106
1556,1303001,3,30010002,1,2,0,223110106
1557,1303101,3,30010002,1,2,0,223110106
1558,1303201,3,30010002,1,2,0,223110106
1559,1303401,3,30010002,1,2,0,223110106
1560,1303501,3,30010002,1,2,0,223110106
1561,1303601,3,30010002,1,2,0,223110106
1562,1303701,3,30010002,1,2,0,223110106
1563,1303801,3,30010002,1,2,0,223110106
1564,1303901,3,30010002,1,2,0,223110106
1565,1304001,3,30010002,1,2,0,223110106
1566,1304101,3,30010002,1,2,0,223110106
1567,1304201,3,30010002,1,2,0,223110106
1568,1304301,3,30010002,1,2,0,223110106
1569,1304401,3,30010002,1,2,0,223110106
1570,1304501,3,30010002,1,2,0,223110106
1571,1304601,3,30010002,1,2,0,223110106
1572,1304701,3,30010002,1,2,0,223110106
1573,1304801,3,30010002,1,2,0,223110106
1574,1304901,3,30010002,1,2,0,223110106
1575,1305001,3,30010002,1,2,0,223110106
1576,1305101,3,30010002,1,2,0,223110106
1577,1305201,3,30010002,1,2,0,223110106
1578,1305301,3,30010002,1,2,0,223110106
1579,1305401,3,30010002,1,2,0,223110106
1580,1305501,3,30010002,1,2,0,223110106
1581,1305601,3,30010002,1,2,0,223110106
1582,1305701,3,30010002,1,2,0,223110106
1583,1305801,3,30010002,1,2,0,223110106
1584,1305901,3,30010002,1,2,0,223110106
1585,1306001,3,30010002,1,2,0,223110106
1586,1306101,3,30010002,1,2,0,223110106
1587,1306201,3,30010002,1,2,0,223110106
1588,1306301,3,30010002,1,2,0,223110106
1589,1306401,3,30010002,1,2,0,223110106
1590,1306501,3,30010002,1,2,0,223110106
1591,1306601,3,30010002,1,2,0,223110106
1592,1306701,3,30010002,1,2,0,223110106
1593,1306801,3,30010002,1,2,0,223110106
1594,1306901,3,30010002,1,2,0,223110106
1595,1307001,3,30010002,1,2,0,223110106
1596,1307101,3,30010002,1,2,0,223110106
1597,1307201,3,30010002,1,2,0,223110106
1598,1307301,3,30010002,1,2,0,223110106
1599,1307401,3,30010002,1,2,0,223110106
1600,1307501,3,30010002,1,2,0,223110106
1601,1307601,3,30010002,1,2,0,223110106
1602,1307701,3,30010002,1,2,0,223110106
1603,1307801,3,30010002,1,2,0,223110106
1604,1307901,3,30010002,1,2,0,223110106
1605,1308001,3,30010002,1,2,0,223110106
1606,1308101,3,30010002,1,2,0,223110106
1607,1308201,3,30010002,1,2,0,223110106
1608,1308301,3,30010002,1,2,0,223110106
1609,1308401,3,30010002,1,2,0,223110106
1610,1308501,3,30010002,1,2,0,223110106
1611,1308601,3,30010002,1,2,0,223110106
1612,1308701,3,30010002,1,2,0,223110106
1613,1308801,3,30010002,1,2,0,223110106
1614,1308901,3,30010002,1,2,0,223110106
1615,1309001,3,30010002,1,2,0,223110106
1616,1309101,3,30010002,1,2,0,223110106
1617,1309201,3,30010002,1,2,0,223110106
1618,1309401,3,30010002,1,2,0,223110106
1619,1309501,3,30010002,1,2,0,223110106
1620,1309601,3,30010002,1,2,0,223110106
1621,1309701,3,30010002,1,2,0,223110106
1622,1309801,3,30010002,1,2,0,223110106
1623,1309901,3,30010002,1,2,0,223110106
1624,1310001,3,30010002,1,2,0,223110106
1625,1310101,3,30010002,1,2,0,223110106
1626,1310201,3,30010002,1,2,0,223110106
1627,1310301,3,30010002,1,2,0,223110106
1628,1310401,3,30010002,1,2,0,223110106
1629,1310501,3,30010002,1,2,0,223110106
1630,1310601,3,30010002,1,2,0,223110106
1631,1310701,3,30010002,1,2,0,223110106
1632,1310801,3,30010002,1,2,0,223110106
1633,1310901,3,30010002,1,2,0,223110106
1634,1311001,3,30010002,1,2,0,223110106
1635,1311101,3,30010002,1,2,0,223110106
1636,1311201,3,30010002,1,2,0,223110106
1637,1311301,3,30010002,1,2,0,223110106
1638,1311401,3,30010002,1,2,0,223110106
1639,1311501,3,30010002,1,2,0,223110106
1640,1311601,3,30010002,1,2,0,223110106
1641,1311701,3,30010002,1,2,0,223110106
1642,1311801,3,30010002,1,2,0,223110106
1643,1311901,3,30010002,1,2,0,223110106
1644,1312101,3,30010002,1,2,0,223110106
1645,1312201,3,30010002,1,2,0,223110106
1646,1312301,3,30010002,1,2,0,223110106
1647,1312401,3,30010002,1,2,0,223110106
1648,1312501,3,30010002,1,2,0,223110106
1649,1312601,3,30010002,1,2,0,223110106
1650,1312701,3,30010002,1,2,0,223110106
1651,1312801,3,30010002,1,2,0,223110106
1652,1312901,3,30010002,1,2,0,223110106
1653,1400101,3,30010002,1,2,0,223110106
1654,1400201,3,30010002,1,2,0,223110106
1655,1400301,3,30010002,1,2,0,223110106
1656,1400401,3,30010002,1,2,0,223110106
1657,1400501,3,30010002,1,2,0,223110106
1658,1400601,3,30010002,1,2,0,223110106
1659,1400701,3,30010002,1,2,0,223110106
1660,1400801,3,30010002,1,2,0,223110106
1661,1400901,3,30010002,1,2,0,223110106
1662,1401001,3,30010002,1,2,0,223110106
1663,1401101,3,30010002,1,2,0,223110106
1664,1401201,3,30010002,1,2,0,223110106
1665,1401301,3,30010002,1,2,0,223110106
1666,1401401,3,30010002,1,2,0,223110106
1667,1401501,3,30010002,1,2,0,223110106
1668,1401601,3,30010002,1,2,0,223110106
1669,1401701,3,30010002,1,2,0,223110106
1670,1401801,3,30010002,1,2,0,223110106
1671,1401901,3,30010002,1,2,0,223110106
1672,1402001,3,30010002,1,2,0,223110106
1673,1402101,3,30010002,1,2,0,223110106
1674,1402201,3,30010002,1,2,0,223110106
1675,1402301,3,30010002,1,2,0,223110106
1676,1402401,3,30010002,1,2,0,223110106
1677,1402501,3,30010002,1,2,0,223110106
1678,1402601,3,30010002,1,2,0,223110106
1679,1402701,3,30010002,1,2,0,223110106
1680,1402801,3,30010002,1,2,0,223110106
1681,1403001,3,30010002,1,2,0,223110106
1682,1403101,3,30010002,1,2,0,223110106
1683,1403201,3,30010002,1,2,0,223110106
1684,1403301,3,30010002,1,2,0,223110106
1685,1403401,3,30010002,1,2,0,223110106
1686,1403501,3,30010002,1,2,0,223110106
1687,1403601,3,30010002,1,2,0,223110106
1688,1403701,3,30010002,1,2,0,223110106
1689,1403801,3,30010002,1,2,0,223110106
1690,1403901,3,30010002,1,2,0,223110106
1691,1404001,3,30010002,1,2,0,223110106
1692,1404101,3,30010002,1,2,0,223110106
1693,1404201,3,30010002,1,2,0,223110106
1694,1404301,3,30010002,1,2,0,223110106
1695,1404401,3,30010002,1,2,0,223110106
1696,1404501,3,30010002,1,2,0,223110106
1697,1404601,3,30010002,1,2,0,223110106
1698,1404701,3,30010002,1,2,0,223110106
1699,1404801,3,30010002,1,2,0,223110106
1700,1404901,3,30010002,1,2,0,223110106
1701,1405001,3,30010002,1,2,0,223110106
1702,1405101,3,30010002,1,2,0,223110106
1703,1405201,3,30010002,1,2,0,223110106
1704,1405301,3,30010002,1,2,0,223110106
1705,1405401,3,30010002,1,2,0,223110106
1706,1405501,3,30010002,1,2,0,223110106
1707,1405601,3,30010002,1,2,0,223110106
1708,1405701,3,30010002,1,2,0,223110106
1709,1406001,3,30010002,1,2,0,223110106
1710,1406101,3,30010002,1,2,0,223110106
1711,1406401,3,30010002,1,2,0,223110106
1712,1406501,3,30010002,1,2,0,223110106
1713,1406601,3,30010002,1,2,0,223110106
1714,1406701,3,30010002,1,2,0,223110106
1715,1406801,3,30010002,1,2,0,223110106
1716,1406901,3,30010002,1,2,0,223110106
1717,1407101,3,30010002,1,2,0,223110106
1718,1407301,3,30010002,1,2,0,223110106
1719,1407401,3,30010002,1,2,0,223110106
1720,1407501,3,30010002,1,2,0,223110106
1721,1407601,3,30010002,1,2,0,223110106
1722,1407701,3,30010002,1,2,0,223110106
1723,1407801,3,30010002,1,2,0,223110106
1724,1407901,3,30010002,1,2,0,223110106
1725,1408001,3,30010002,1,2,0,223110106
1726,1408101,3,30010002,1,2,0,223110106
1727,1408201,3,30010002,1,2,0,223110106
1728,1408301,3,30010002,1,2,0,223110106
1729,1408401,3,30010002,1,2,0,223110106
1730,1408501,3,30010002,1,2,0,223110106
1731,1408601,3,30010002,1,2,0,223110106
1732,1408701,3,30010002,1,2,0,223110106
1733,1408801,3,30010002,1,2,0,223110106
1734,1408901,3,30010002,1,2,0,223110106
1735,1409001,3,30010002,1,2,0,223110106
1736,1409101,3,30010002,1,2,0,223110106
1737,1409201,3,30010002,1,2,0,223110106
1738,1500101,3,30010002,1,2,0,223110106
1739,1500201,3,30010002,1,2,0,223110106
1740,1500301,3,30010002,1,2,0,223110106
1741,1500401,3,30010002,1,2,0,223110106
1742,1500501,3,30010002,1,2,0,223110106
1743,1500601,3,30010002,1,2,0,223110106
1744,1500701,3,30010002,1,2,0,223110106
1745,1500801,3,30010002,1,2,0,223110106
1746,1500901,3,30010002,1,2,0,223110106
1747,1501001,3,30010002,1,2,0,223110106
1748,1501201,3,30010002,1,2,0,223110106
1749,1501401,3,30010002,1,2,0,223110106
1750,1501501,3,30010002,1,2,0,223110106
1751,1501701,3,30010002,1,2,0,223110106
1752,1900101,3,30010002,1,2,0,223110106
1753,1900201,3,30010002,1,2,0,223110106
1754,1900301,3,30010002,1,2,0,223110106
1755,1900401,3,30010002,1,2,0,223110106
1756,1900501,3,30010002,1,2,0,223110106
1757,1900701,3,30010002,1,2,0,223110106
1758,1901801,3,30010002,1,2,0,223110106
1759,1903001,3,30010002,1,2,0,223110106
1760,1903101,3,30010002,1,2,0,223110106
1761,1900601,3,30010002,1,2,0,223110106
1762,1900801,3,30010002,1,2,0,223110106
1763,1900901,3,30010002,1,2,0,223110106
1764,1901001,3,30010002,1,2,0,223110106
1765,1901101,3,30010002,1,2,0,223110106
1766,1901201,3,30010002,1,2,0,223110106
1767,1901301,3,30010002,1,2,0,223110106
1768,1901401,3,30010002,1,2,0,223110106
1769,1901501,3,30010002,1,2,0,223110106
1770,1901601,3,30010002,1,2,0,223110106
1771,1901701,3,30010002,1,2,0,223110106
1772,1901901,3,30010002,1,2,0,223110106
1773,1902001,3,30010002,1,2,0,223110106
1774,1902101,3,30010002,1,2,0,223110106
1775,1902201,3,30010002,1,2,0,223110106
1776,1902301,3,30010002,1,2,0,223110106
1777,1902401,3,30010002,1,2,0,223110106
1778,1902501,3,30010002,1,2,0,223110106
1779,1902601,3,30010002,1,2,0,223110106
1780,1902701,3,30010002,1,2,0,223110106
1781,1902801,3,30010002,1,2,0,223110106
1782,1902901,3,30010002,1,2,0,223110106
1783,1313501,3,30010002,1,2,0,223110106
1784,1313601,3,30010002,1,2,0,223110106
1785,1600101,3,30010002,1,2,0,223110106
1786,1216601,3,30010002,1,2,0,223110106
1787,1410601,3,30010002,1,2,0,223110106
1788,1410701,3,30010002,1,2,0,223110106
1789,1501101,3,30010002,1,2,0,223110106
1790,1501301,3,30010002,1,2,0,223110106
1791,1600301,3,30010002,1,2,0,223110106
1792,1313401,3,30010002,1,2,0,223110106
1793,1313701,3,30010002,1,2,0,223110106
1794,1405901,3,30010002,1,2,0,223110106
1795,1600201,3,30010002,1,2,0,223110106
1796,1600401,3,30010002,1,2,0,223110106
1797,1409401,3,30010002,1,2,0,223110106
1798,1409501,3,30010002,1,2,0,223110106
1799,1409601,3,30010002,1,2,0,223110106
1800,1600501,3,30010002,1,2,0,223110106
1801,1600601,3,30010002,1,2,0,223110106
1802,1216701,3,30010002,1,2,0,223110106
1803,1216801,3,30010002,1,2,0,223110106
1804,1409701,3,30010002,1,2,0,223110106
1805,1409801,3,30010002,1,2,0,223110106
1806,1409901,3,30010002,1,2,0,223110106
1807,1313801,3,30010002,1,2,0,223110106
1808,1313901,3,30010002,1,2,0,223110106
1809,1600901,3,30010002,1,2,0,223110106
1810,1501601,3,30010002,1,2,0,223110106
1811,1600701,3,30010002,1,2,0,223110106
1812,1410001,3,30010002,1,2,0,223110106
1813,1410101,3,30010002,1,2,0,223110106
1814,1410201,3,30010002,1,2,0,223110106
1815,1410301,3,30010002,1,2,0,223110106
1816,1410401,3,30010002,1,2,0,223110106
1817,1410501,3,30010002,1,2,0,223110106
1818,1314001,3,30010002,1,2,0,223110106
1819,1411001,3,30010002,1,2,0,223110106
1820,1314101,3,30010002,1,2,0,223110106
1821,1314201,3,30010002,1,2,0,223110106
1822,1314301,3,30010002,1,2,0,223110106
1823,1314401,3,30010002,1,2,0,223110106
1824,1314501,3,30010002,1,2,0,223110106
1825,1314601,3,30010002,1,2,0,223110106
1826,1314701,3,30010002,1,2,0,223110106
1827,1314801,3,30010002,1,2,0,223110106
1828,1314901,3,30010002,1,2,0,223110106
1829,1315001,3,30010002,1,2,0,223110106
1830,1315101,3,30010002,1,2,0,223110106
1831,1315201,3,30010002,1,2,0,223110106
1832,1315301,3,30010002,1,2,0,223110106
1833,1216901,3,30010002,1,2,0,223110106
1834,1217001,3,30010002,1,2,0,223110106
1835,1217101,3,30010002,1,2,0,223110106
1836,1217501,3,30010002,1,2,0,223110106
1837,1410801,3,30010002,1,2,0,223110106
1838,1411101,3,30010002,1,2,0,223110106
1839,1411301,3,30010002,1,2,0,223110106
1840,1411501,3,30010002,1,2,0,223110106
1841,1600801,3,30010002,1,2,0,223110106
1842,1601001,3,30010002,1,2,0,223110106
1843,1411201,3,30010002,1,2,0,223110803
1844,1411401,3,30010002,1,2,0,223110803
1845,1411601,3,30010002,1,2,0,223110803
1846,1501801,3,30010002,1,2,0,223111511
1847,1501901,3,30010002,1,2,0,223111511
1848,1502001,3,30010002,1,2,0,223111511
1849,1502101,3,30010002,1,2,0,223111511
1850,1502201,1,1,60,0,1,223120504
1851,1502201,3,19100001,1,1,100,223120504
1852,1502301,1,1,60,0,1,223120504
1853,1502301,3,19100001,1,1,100,223120504
1854,1502501,1,1,60,0,1,223120108
1855,1502501,3,19100001,1,1,100,223120108
1856,1502601,1,1,60,0,1,223120108
1857,1502601,3,19100001,1,1,100,223120108
1858,1502901,1,1,60,0,1,223120108
1859,1502901,3,19100001,1,1,100,223120108
1860,1503101,1,1,60,0,1,223120108
1861,1503101,3,19100001,1,1,100,223120108
1862,1601101,1,1,60,0,1,223121802
1863,1601101,3,19100001,1,1,100,223121802
1864,1601201,1,1,60,0,1,223121802
1865,1601201,3,19100001,1,1,100,223121802
1866,1903201,3,30010002,1,2,0,223111511
1867,1113201,1,1,60,0,1,224012901
1868,1113201,3,19100001,1,1,100,224012901
1869,1113301,1,1,60,0,1,224012901
1870,1113301,3,19100001,1,1,100,224012901
1871,1113401,1,1,60,0,1,224012901
1872,1113401,3,19100001,1,1,100,224012901
1873,1113501,1,1,60,0,1,224012901
1874,1113501,3,19100001,1,1,100,224012901
1875,1113601,1,1,60,0,1,224012901
1876,1113601,3,19100001,1,1,100,224012901
1877,1113701,1,1,60,0,1,224012901
1878,1113701,3,19100001,1,1,100,224012901
1879,1113801,1,1,60,0,1,224012901
1880,1113801,3,19100001,1,1,100,224012901
1881,1113901,1,1,60,0,1,224012901
1882,1113901,3,19100001,1,1,100,224012901
1883,1114001,1,1,60,0,1,224012901
1884,1114001,3,19100001,1,1,100,224012901
1885,1217601,1,1,60,0,1,224012901
1886,1217601,3,19100001,1,1,100,224012901
1887,1217701,1,1,60,0,1,224012901
1888,1217701,3,19100001,1,1,100,224012901
1889,1217801,1,1,60,0,1,224012901
1890,1217801,3,19100001,1,1,100,224012901
1891,1217901,1,1,60,0,1,224012901
1892,1217901,3,19100001,1,1,100,224012901
1893,1218001,1,1,60,0,1,224012901
1894,1218001,3,19100001,1,1,100,224012901
1895,1218101,1,1,60,0,1,224012901
1896,1218101,3,19100001,1,1,100,224012901
1897,1100101,3,30010003,1,2,0,223120107
1898,1100201,3,30010003,1,2,0,223120107
1899,1100301,3,30010003,1,2,0,223120107
1900,1100401,3,30010003,1,2,0,223120107
1901,1100501,3,30010003,1,2,0,223120107
1902,1100601,3,30010003,1,2,0,223120107
1903,1100701,3,30010003,1,2,0,223120107
1904,1100801,3,30010003,1,2,0,223120107
1905,1100901,3,30010003,1,2,0,223120107
1906,1101001,3,30010003,1,2,0,223120107
1907,1101101,3,30010003,1,2,0,223120107
1908,1101201,3,30010003,1,2,0,223120107
1909,1101401,3,30010003,1,2,0,223120107
1910,1101501,3,30010003,1,2,0,223120107
1911,1101601,3,30010003,1,2,0,223120107
1912,1101701,3,30010003,1,2,0,223120107
1913,1101901,3,30010003,1,2,0,223120107
1914,1102001,3,30010003,1,2,0,223120107
1915,1102101,3,30010003,1,2,0,223120107
1916,1102201,3,30010003,1,2,0,223120107
1917,1102301,3,30010003,1,2,0,223120107
1918,1102401,3,30010003,1,2,0,223120107
1919,1102501,3,30010003,1,2,0,223120107
1920,1102601,3,30010003,1,2,0,223120107
1921,1102701,3,30010003,1,2,0,223120107
1922,1102801,3,30010003,1,2,0,223120107
1923,1102901,3,30010003,1,2,0,223120107
1924,1103001,3,30010003,1,2,0,223120107
1925,1103101,3,30010003,1,2,0,223120107
1926,1103201,3,30010003,1,2,0,223120107
1927,1103301,3,30010003,1,2,0,223120107
1928,1103501,3,30010003,1,2,0,223120107
1929,1103701,3,30010003,1,2,0,223120107
1930,1103801,3,30010003,1,2,0,223120107
1931,1103901,3,30010003,1,2,0,223120107
1932,1104001,3,30010003,1,2,0,223120107
1933,1104101,3,30010003,1,2,0,223120107
1934,1104201,3,30010003,1,2,0,223120107
1935,1104401,3,30010003,1,2,0,223120107
1936,1104501,3,30010003,1,2,0,223120107
1937,1104601,3,30010003,1,2,0,223120107
1938,1104701,3,30010003,1,2,0,223120107
1939,1104801,3,30010003,1,2,0,223120107
1940,1104901,3,30010003,1,2,0,223120107
1941,1105001,3,30010003,1,2,0,223120107
1942,1105401,3,30010003,1,2,0,223120107
1943,1105501,3,30010003,1,2,0,223120107
1944,1105701,3,30010003,1,2,0,223120107
1945,1105801,3,30010003,1,2,0,223120107
1946,1105901,3,30010003,1,2,0,223120107
1947,1106001,3,30010003,1,2,0,223120107
1948,1106101,3,30010003,1,2,0,223120107
1949,1106201,3,30010003,1,2,0,223120107
1950,1106301,3,30010003,1,2,0,223120107
1951,1106401,3,30010003,1,2,0,223120107
1952,1106601,3,30010003,1,2,0,223120107
1953,1106701,3,30010003,1,2,0,223120107
1954,1106801,3,30010003,1,2,0,223120107
1955,1106901,3,30010003,1,2,0,223120107
1956,1107001,3,30010003,1,2,0,223120107
1957,1107101,3,30010003,1,2,0,223120107
1958,1107201,3,30010003,1,2,0,223120107
1959,1107301,3,30010003,1,2,0,223120107
1960,1107401,3,30010003,1,2,0,223120107
1961,1107501,3,30010003,1,2,0,223120107
1962,1107601,3,30010003,1,2,0,223120107
1963,1107701,3,30010003,1,2,0,223120107
1964,1107801,3,30010003,1,2,0,223120107
1965,1107901,3,30010003,1,2,0,223120107
1966,1108001,3,30010003,1,2,0,223120107
1967,1108101,3,30010003,1,2,0,223120107
1968,1108201,3,30010003,1,2,0,223120107
1969,1108301,3,30010003,1,2,0,223120107
1970,1108401,3,30010003,1,2,0,223120107
1971,1108501,3,30010003,1,2,0,223120107
1972,1108601,3,30010003,1,2,0,223120107
1973,1108701,3,30010003,1,2,0,223120107
1974,1108801,3,30010003,1,2,0,223120107
1975,1108901,3,30010003,1,2,0,223120107
1976,1109001,3,30010003,1,2,0,223120107
1977,1109101,3,30010003,1,2,0,223120107
1978,1109201,3,30010003,1,2,0,223120107
1979,1109301,3,30010003,1,2,0,223120107
1980,1109401,3,30010003,1,2,0,223120107
1981,1109501,3,30010003,1,2,0,223120107
1982,1109601,3,30010003,1,2,0,223120107
1983,1109701,3,30010003,1,2,0,223120107
1984,1109801,3,30010003,1,2,0,223120107
1985,1109901,3,30010003,1,2,0,223120107
1986,1110001,3,30010003,1,2,0,223120107
1987,1110101,3,30010003,1,2,0,223120107
1988,1110201,3,30010003,1,2,0,223120107
1989,1110301,3,30010003,1,2,0,223120107
1990,1110401,3,30010003,1,2,0,223120107
1991,1110501,3,30010003,1,2,0,223120107
1992,1110601,3,30010003,1,2,0,223120107
1993,1110701,3,30010003,1,2,0,223120107
1994,1110801,3,30010003,1,2,0,223120107
1995,1110901,3,30010003,1,2,0,223120107
1996,1111001,3,30010003,1,2,0,223120107
1997,1111101,3,30010003,1,2,0,223120107
1998,1111201,3,30010003,1,2,0,223120107
1999,1111301,3,30010003,1,2,0,223120107
2000,1111401,3,30010003,1,2,0,223120107
2001,1111501,3,30010003,1,2,0,223120107
2002,1111601,3,30010003,1,2,0,223120107
2003,1111701,3,30010003,1,2,0,223120107
2004,1111801,3,30010003,1,2,0,223120107
2005,1111901,3,30010003,1,2,0,223120107
