_id,_cautionText,_masterReleaseLabelId
3110037,"・Please check the ""Appearance percentage"" for the members who will appear.<br>
・The members appearing in ""Umi's Birthday Commemoratve Scouting ~Flower Shower~"" may overlap.<br>
- Appearance percentages are rounded to the fifth decimal place.<br>
Therefore, there may be a difference between the sum of each appearance ratio and the total appearance percentage displayed.<br>
・Due to display reasons, the total appearance percentage may not add up to 100%.<br>
・For “Umi's Birthday Commemoratve Scouting ~Flower Shower~”, a lottery will be held each time based on the appearance percentage.<br>
For example, it is not a system in which members with a provision ratio of 1% will necessarily join 1 out of 100 times.<br>
・Please check Appearance Ratio tab for the appearance percentage.<br>
・Even if the scouting results screen does not display properly due to a forced termination or disconnection of the line after executing ""Umi's Birthday Commemoratve Scouting ~Flower Shower~,"" the scouting will still be carried out correctly. Please check the list of members and the number of Light Sticks.<br>
・The members appearing in this scouting may reappear in the future.<br>
・This scouitng may be resold.<br>
・The event period and contents are subject to change without notice.<br>
・Scouting tickets can be used from ""Scout with Tickets"" at the bottom right of the screen.<br>
Tickets that are not displayed in ""Scout with Tickets"" cannot be used in this scouting.<br>
・Members who have already joined the club will receive a Light Stick according to their rarity instead of joining from the second time onwards.<br>
R member: 20 pieces<br>
SR member: 50 pieces<br>
UR member: 500 pieces<br>
・The acquired Scout Points will be automatically converted to 1 ""Skill Notebook (Medium)"" at the end of the scouting.<br>",224031502
4110001,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Smile Only! Spotlight Scout.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Smile Only! Spotlight Scout applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Smile Only! Spotlight Scout has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223061103
4110002,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Pure Only! Spotlight Scout.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Pure Only! Spotlight Scout applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Pure Only! Spotlight Scout has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223061103
4110003,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Cool Only! Spotlight Scout.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Cool Only! Spotlight Scout applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Cool Only! Spotlight Scout has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223061103
4110004,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the SIF Series Thanksgiving 2023 UR Scout.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the SIF Series Thanksgiving 2023 UR Scout applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a SIF Series Thanksgiving 2023 UR Scout has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223062301
4110005,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Ayumu.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Ayumu applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Ayumu has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223100301
4110006,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Kasumi.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Kasumi applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Kasumi has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223101001
4110007,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Shizuku.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Shizuku applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Shizuku has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223101701
4110008,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Karin.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Karin applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Karin has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223102401
4110009,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Ai.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Ai applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Ai has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223103101
4110010,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Kanata.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Kanata applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Kanata has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223110701
4110011,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Setsuna.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Setsuna applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Setsuna has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223111401
4110012,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Emma.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Emma applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Emma has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223112101
4110013,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Rina.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Rina applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Rina has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223112801
4110014,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Shioriko.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Shioriko applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Shioriko has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223120501
4110015,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Mia.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Mia applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Mia has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223121201
4110016,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Love Song Carnival Scout: Lanzhu.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Love Song Carnival Scout: Lanzhu applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Love Song Carnival Scout: Lanzhu has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500",223121901
4110017,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Up to 100 Free Scouts! Half Anniversary Scout.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Up to 100 Free Scouts! Half Anniversary Scout applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Up to 100 Free Scouts! Half Anniversary Scout has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101501
4110019,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Guaranteed UR! Half Anniversary Scout: μ's.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Guaranteed UR! Half Anniversary Scout: μ's applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Guaranteed UR! Half Anniversary Scout: μ's has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101502
4110020,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Guaranteed UR! Half Anniversary Scout: Aqours.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Guaranteed UR! Half Anniversary Scout: Aqours applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Guaranteed UR! Half Anniversary Scout: Aqours has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101502
4110021,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Guaranteed UR! Half Anniversary Scout: Nijigasaki.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Guaranteed UR! Half Anniversary Scout: Nijigasaki applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Guaranteed UR! Half Anniversary Scout: Nijigasaki has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101502
4110022,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Guaranteed UR! Half Anniversary Scout: Liella!<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Guaranteed UR! Half Anniversary Scout: Liella! applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Guaranteed UR! Half Anniversary Scout: Liella! has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101502
