_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
2173,102,312,Colorful Melody,Embellished Melody,Riko Sakurauchi,Riko Sakurauchi,6568,6568,5,2,1
2174,103,312,The Power to Support,The Power to Support,Kanan Matsuura,Kanan Matsuura,6569,6569,5,1,1
2175,104,312,Feel the Sunshine,Feel the Sunshine,Dia Kurosawa,Dia Kurosawa,6570,6570,5,2,1
2176,105,312,Set Sail for the Sky,Voyage in the Sky,You Watanabe,You Watanabe,6571,6571,5,1,1
2177,106,312,Vow of Blood & Ebony,Pure and Dark's Pact,Yoshiko Tsushima,Yoshiko Tsushima,6572,6572,5,2,1
2178,107,312,Go on an Adventure,Adventuring Together,Hanamaru Kunikida,Hanamaru Kunikida,6573,6573,5,3,1
2179,108,312,Mari's Umbrella,Mari's Umbrella,Mari Ohara,Mari Ohara,6574,6574,5,3,1
2180,109,312,Prayer to the Sun,Prayer to the Sun,Ruby Kurosawa,Ruby Kurosawa,6575,6575,5,1,1
2181,106,335,Souls in Sync,Resonating Souls,Yoshiko Tsushima,Yoshiko Tsushima,6576,6576,4,3,1
2182,1,114,Let's Head Out!,Time to Depart,Honoka Kosaka,Honoka Kosaka,6577,6578,3,3,1
2183,6,114,Treasure Hunting Tips,Secret Treasure Hunt,Maki Nishikino,Maki Nishikino,6579,6580,5,2,1
2184,23,383,,,Reine Saeki,Reine Saeki,6581,6582,1,3,1
2185,101,282,Cooked Orange Special,Grilled Mikans,Chika Takami,Chika Takami,6583,6584,3,3,1
2186,105,282,Harvest Weather ♪,Harvest Weather,You Watanabe,You Watanabe,6585,6586,3,1,1
2187,107,282,A Blessed Harvest,Harvest Gratitude,Hanamaru Kunikida,Hanamaru Kunikida,6587,6588,3,2,1
2188,103,282,A Little Alteration,A Clever Trick,Kanan Matsuura,Kanan Matsuura,6589,6590,5,2,1
2189,108,282,The Mari Special,Mari's Special Idea,Mari Ohara,Mari Ohara,6591,6592,4,1,1
2190,12,376,,,Coco Miyashita,Coco Miyashita,6593,6594,1,3,1
2191,7,166,Prank Time!,Time for Tricks!,Nozomi Tojo,Nozomi Tojo,6595,6596,3,3,1
2192,9,167,Sweet Halloween,Sweet Halloween,Nico Yazawa,Nico Yazawa,6597,6598,3,2,1
2193,2,115,I See Through You,See Right Through Me,Eli Ayase,Eli Ayase,6599,6600,3,3,1
2194,6,115,Show Me That Notebook,Show Me Your Notes,Maki Nishikino,Maki Nishikino,6601,6602,3,1,1
2195,1,115,Bread for Fourth Meal,Late-Night Snacks,Honoka Kosaka,Honoka Kosaka,6603,6604,4,3,1
2196,45,390,,,Yuuka Kirihara,Yuuka Kirihara,6605,6606,1,1,1
2197,104,283,Conquer My Weakness?,Overcoming a Dislike,Dia Kurosawa,Dia Kurosawa,6607,6608,3,1,1
2198,106,283,Obsidian Magma,Fallen Angel Magma,Yoshiko Tsushima,Yoshiko Tsushima,6609,6610,3,3,1
2199,102,283,Tasty Smile,Delicious Smile,Riko Sakurauchi,Riko Sakurauchi,6611,6612,5,3,1
2200,109,283,Potato Paradise,Potato Paradise,Ruby Kurosawa,Ruby Kurosawa,6613,6614,4,2,1
2201,2,124,Put On the Best Show,The Best Show,Eli Ayase,Eli Ayase,6615,6615,4,1,1
2202,48,397,,,Chizuko Sakamaki,Chiduko Sakamaki,6616,6617,1,3,1
2203,102,325,Thoughtful Thief,A Kind Phantom Thief,Riko Sakurauchi,Riko Sakurauchi,6618,6619,3,3,1
2204,108,326,Chic Battle of Wits,An Elegant Showdown,Mari Ohara,Mari Ohara,6620,6621,3,2,1
2205,8,115,Rice Ball Snack Time,Rice Ball Snacks,Hanayo Koizumi,Hanayo Koizumi,6622,6623,3,1,1
2206,5,115,It's Ramen Time!,Let's Eat Ramen!,Rin Hoshizora,Rin Hoshizora,6624,6625,5,3,1
2207,5,124,Elated Smile,A Happy Smile,Rin Hoshizora,Rin Hoshizora,6626,6626,4,2,1
2208,56,404,,,Rebecca,Rebecca,6627,6628,1,1,1
2209,103,284,A World I Wanna See,An Enticing World,Kanan Matsuura,Kanan Matsuura,6629,6630,3,1,1
2210,108,284,Leave It to Mari,Leave It to Mari,Mari Ohara,Mari Ohara,6631,6632,3,3,1
2211,109,284,I Wanna Be Friends,An Unusual Friend,Ruby Kurosawa,Ruby Kurosawa,6633,6634,3,2,1
2212,107,284,Imaginary Journey,Our Creative Journey,Hanamaru Kunikida,Hanamaru Kunikida,6635,6636,5,1,1
2213,105,284,Lots of Focal Points,Making It Just Right,You Watanabe,You Watanabe,6637,6638,4,2,1
2214,21,369,,,Aya Sugisaki,Aya Sugisaki,6639,6640,1,3,1
2215,2,167,Flights of Fancy,Follow Our Whims,Eli Ayase,Eli Ayase,6641,6642,3,2,1
2216,8,167,My Time With You,Our Time Together,Hanayo Koizumi,Hanayo Koizumi,6643,6644,3,1,1
2217,4,116,Time to Focus,Time to Concentrate,Umi Sonoda,Umi Sonoda,6645,6646,3,2,1
2218,9,116,Why I'm Fidgety,Reason for Fidgeting,Nico Yazawa,Nico Yazawa,6647,6648,4,2,1
2219,30,383,,,Saki Shimozono,Saki Shimozono,6649,6650,1,1,1
2220,102,285,Songwriting Hints,Song-Making Hints,Riko Sakurauchi,Riko Sakurauchi,6651,6652,3,2,1
2221,104,285,Reading Together,Reading Together,Dia Kurosawa,Dia Kurosawa,6653,6654,3,3,1
2222,106,285,Yohane's Magic Eye,Yohane's Magic Eye,Yoshiko Tsushima,Yoshiko Tsushima,6655,6656,5,3,1
2223,101,285,Lyric-Writing Hints,Lyric-Writing Hints,Chika Takami,Chika Takami,6657,6658,4,1,1
2224,15,376,,,Sana Yuki,Sana Yuki,6659,6660,1,3,1
2225,104,326,A Mask's Emotions,A Mask's Emotions,Dia Kurosawa,Dia Kurosawa,6661,6662,3,1,1
2226,106,326,Mask of Darkness,Mask of Darkness,Yoshiko Tsushima,Yoshiko Tsushima,6663,6664,3,2,1
2227,1,405,The Power to Grant,The Power to Grant,Honoka Kosaka,Honoka Kosaka,6665,6665,4,1,1
2228,101,405,Seeking the Shine,Searching for Light,Chika Takami,Chika Takami,6666,6666,4,2,1
2229,3,116,Study Buddy,Study Buddy,Kotori Minami,Kotori Minami,6667,6668,3,2,1
2230,7,116,Show Some Interest ♪,Show Some Interest,Nozomi Tojo,Nozomi Tojo,6669,6670,5,1,1
2231,51,390,,,Misaki Shido,Misaki Shido,6671,6672,1,1,1
2232,102,286,A Present for You,A Present for You,Riko Sakurauchi,Riko Sakurauchi,6673,6674,3,3,1
2233,107,286,Hanamaru's Christmas,Hanamaru's Christmas,Hanamaru Kunikida,Hanamaru Kunikida,6675,6676,3,2,1
2234,108,286,Sharing Happiness,Sharing Happiness,Mari Ohara,Mari Ohara,6677,6678,3,1,1
2235,101,286,Look to the Sky,Up toward the Sky,Chika Takami,Chika Takami,6679,6680,5,1,1
2236,103,286,Just like Santa,Just like Santa,Kanan Matsuura,Kanan Matsuura,6681,6682,4,2,1
2237,52,397,,,Yuka Tsukishima,Yuka Tsukishima,6683,6684,1,3,1
2238,1,167,Character Decoration,Cute Characters,Honoka Kosaka,Honoka Kosaka,6685,6686,3,3,1
2239,3,167,To Protect the Dream,Treasuring Dreams,Kotori Minami,Kotori Minami,6687,6688,3,2,1
2240,4,117,Conquering Winter,Overcoming Winter,Umi Sonoda,Umi Sonoda,6689,6690,3,3,1
2241,8,117,Cold? Have Some Food!,Rice for the Cold,Hanayo Koizumi,Hanayo Koizumi,6691,6692,3,3,1
2242,6,117,Single Gloves,One Glove Each,Maki Nishikino,Maki Nishikino,6693,6694,4,1,1
2243,54,404,,,Ranpha,Ranpha,6695,6696,1,1,1
2244,104,287,Our Present,Our Present,Dia Kurosawa,Dia Kurosawa,6697,6698,3,2,1
2245,105,287,In the Twilight,In the Twilight,You Watanabe,You Watanabe,6699,6700,3,3,1
2246,109,287,Ruby's Personal Santa,Santa Ruby,Ruby Kurosawa,Ruby Kurosawa,6701,6702,5,3,1
2247,106,287,Yohane’s Unholy Night,Fallen Holy Night,Yoshiko Tsushima,Yoshiko Tsushima,6703,6704,4,1,1
2248,34,369,,,Akiru Shinomiya,Akiru Shinomiya,6705,6706,1,2,1
2249,101,326,Antique Light,Antique Lights,Chika Takami,Chika Takami,6707,6708,3,3,1
2250,105,326,The Tune of a Hymn,Sacred Song Melody,You Watanabe,You Watanabe,6709,6710,3,1,1
2251,2,168,Restful Vacation,A Soothing Trip,Eli Ayase,Eli Ayase,6711,6711,4,3,1
2252,7,168,Pressed Maple Leaves,Pressed Maple Leaf,Nozomi Tojo,Nozomi Tojo,6712,6712,4,2,1
2253,106,327,Fallen Angel's Nap,Fallen Angel Nap,Yoshiko Tsushima,Yoshiko Tsushima,6713,6713,4,3,1
2254,107,327,A Blissful Bathtime,After-Bath Bliss,Hanamaru Kunikida,Hanamaru Kunikida,6714,6714,4,1,1
2255,5,117,Lemme Give Ya a Hug!,Holding You Tight,Rin Hoshizora,Rin Hoshizora,6715,6716,3,1,1
2256,9,117,Snow White Stage,Snowy Stage,Nico Yazawa,Nico Yazawa,6717,6718,5,2,1
2257,104,294,A Special Sideshow ♪,A Special Show!,Dia Kurosawa,Dia Kurosawa,6719,6719,4,3,1
2258,19,383,,,Akemi Kikuchi,Akemi Kikuchi,6720,6721,1,2,1
2259,101,288,Mikan Orange Overflow!,Invisible Mikan Ink,Chika Takami,Chika Takami,6722,6723,3,2,1
2260,107,288,Empty My Mind,An Empty Mind,Hanamaru Kunikida,Hanamaru Kunikida,6724,6725,3,1,1
2261,108,288,Have a Shiny Year,To a Shiny Year,Mari Ohara,Mari Ohara,6726,6727,3,3,1
2262,106,288,Hiring Little Demons,Little Demons Wanted,Yoshiko Tsushima,Yoshiko Tsushima,6728,6729,5,2,1
2263,105,288,"Aye Aye, Spring's Here",New Year Aye Aye,You Watanabe,You Watanabe,6730,6731,4,3,1
2264,29,376,,,Haruka Konoe,Haruka Konoe,6732,6733,1,2,1
2265,5,167,Start of a New Year,Start of a New Year,Rin Hoshizora,Rin Hoshizora,6734,6735,3,3,1
2266,6,167,New Year's Greetings,Congratulations,Maki Nishikino,Maki Nishikino,6736,6737,3,1,1
2267,1,118,Let It Snow!,Please Let It Snow!,Honoka Kosaka,Honoka Kosaka,6738,6739,3,2,1
2268,3,118,Snow Twins,Snow Twins,Kotori Minami,Kotori Minami,6740,6741,4,3,1
2269,8,120,Even in Dreams,Even in My Dreams,Hanayo Koizumi,Hanayo Koizumi,6742,6742,4,1,1
2270,43,390,,,Tsurugi Kadota,Tsurugi Kadota,6743,6744,1,2,1
2271,104,289,Let Me Get You Fitted,Leave Kimonos to Me,Dia Kurosawa,Dia Kurosawa,6745,6746,3,1,1
2272,109,289,Dia's Fitting,My Sister's Talent,Ruby Kurosawa,Ruby Kurosawa,6747,6748,3,3,1
2273,103,289,An Active Desire,Active Prayers,Kanan Matsuura,Kanan Matsuura,6749,6750,5,1,1
2274,102,289,Grant My Wish,Grant My Wish,Riko Sakurauchi,Riko Sakurauchi,6751,6752,4,2,1
2275,8,121,Lucky Person,A Lucky Person,Hanayo Koizumi,Hanayo Koizumi,6753,6753,4,3,1
2276,50,397,,,Akira Kizaki,Akira Kizaki,6754,6755,1,2,1
2277,102,326,Snow Melody,The Snow's Melody,Riko Sakurauchi,Riko Sakurauchi,6756,6757,3,3,1
2278,103,326,Sound of Snow,The Sound of Snow,Kanan Matsuura,Kanan Matsuura,6758,6759,3,2,1
2279,7,118,First Star of Winter,First Star in Winter,Nozomi Tojo,Nozomi Tojo,6760,6761,3,2,1
2280,2,118,Winter Discovery,Winter Discoveries,Eli Ayase,Eli Ayase,6762,6763,5,1,1
2281,66,404,,,Maria,Maria,6764,6765,1,2,1
2282,102,290,Cat Songs,Cat Songs,Riko Sakurauchi,Riko Sakurauchi,6766,6767,3,2,1
2283,103,290,Different Strokes,Different Strokes,Kanan Matsuura,Kanan Matsuura,6768,6769,3,3,1
2284,107,290,Helping with You,Helping with You,Hanamaru Kunikida,Hanamaru Kunikida,6770,6771,3,2,1
2285,105,290,Fish Treats,Fish Treats,You Watanabe,You Watanabe,6772,6773,5,1,1
2286,109,290,A Comfy Place,A Comfy Place,Ruby Kurosawa,Ruby Kurosawa,6774,6775,4,1,1
2287,17,369,,,Minami Nagayama,Minami Nagayama,6776,6777,1,2,1
2288,4,167,A Bite of Happiness,A Bite of Happiness,Umi Sonoda,Umi Sonoda,6778,6779,3,3,1
2289,7,167,Power du Chocolat,Chocolate Power,Nozomi Tojo,Nozomi Tojo,6780,6781,3,1,1
2290,103,294,Birthday Smiles,Birthday Smile,Kanan Matsuura,Kanan Matsuura,6782,6782,4,2,1
2291,3,119,A Costume Present,Gifting a Costume,Kotori Minami,Kotori Minami,6783,6784,3,3,1
2292,4,119,Becoming Prettier!,Becoming Prettier!,Umi Sonoda,Umi Sonoda,6785,6786,3,1,1
2293,5,119,Whatever You Choose,Whatever You Choose,Rin Hoshizora,Rin Hoshizora,6787,6788,4,2,1
2294,13,383,,,Yuu Aizawa,Yuu Aizawa,6789,6790,1,1,1
2295,104,291,Feelings of Joy,Feelings of Joy,Dia Kurosawa,Dia Kurosawa,6791,6792,3,3,1
2296,106,291,A New Underling,A New Underling,Yoshiko Tsushima,Yoshiko Tsushima,6793,6794,3,1,1
2297,108,291,A Jealousy Blast?,A Jealousy Blast?,Mari Ohara,Mari Ohara,6795,6796,5,3,1
2298,101,291,Adorableness Appeal,Acting Cutely,Chika Takami,Chika Takami,6797,6798,4,2,1
2299,25,376,,,Rika Kamiya,Rika Kamiya,6799,6800,1,2,1
2300,107,326,Imagine and Create,Imagine and Create,Hanamaru Kunikida,Hanamaru Kunikida,6801,6802,3,2,1
2301,109,326,Creating Together,Creating Together,Ruby Kurosawa,Ruby Kurosawa,6803,6804,3,3,1
2302,8,406,Together in Our Dreams,Together in Our Dreams,Hanayo Koizumi,Hanayo Koizumi,6805,6805,4,2,1
2303,9,119,Explosion of Cuteness,An Explosion of Cute,Nico Yazawa,Nico Yazawa,6807,6808,3,3,1
2304,1,119,Magical Power!,Magical Power!,Honoka Kosaka,Honoka Kosaka,6809,6810,5,2,1
2305,46,390,,,Fuu Saiki,Fuu Saiki,6811,6812,1,2,1
2306,101,409,Spring Sprite,A Spring Fairy,Chika Takami,Chika Takami,6813,6814,3,1,1
2307,106,409,Butterfly Dance,Dance of Butterflies,Yoshiko Tsushima,Yoshiko Tsushima,6815,6816,3,3,1
2308,109,409,Delivering Spring,Delivering Spring,Ruby Kurosawa,Ruby Kurosawa,6817,6818,3,1,1
2309,102,409,Spring's Timbre,Spring's Timbre,Riko Sakurauchi,Riko Sakurauchi,6819,6820,5,2,1
2310,104,409,Searching for Spring,Searching for Spring,Dia Kurosawa,Dia Kurosawa,6821,6822,4,3,1
2311,107,294,Ecstatic Heart,Ecstatic Heart,Hanamaru Kunikida,Hanamaru Kunikida,6823,6823,4,1,1
2312,59,397,,,Sakuya Kurobane,Sakuya Kurobane,6824,6825,1,3,1
2313,1,411,Honoka's Letter,Honoka's Letter,Honoka Kosaka,Honoka Kosaka,6826,6827,3,3,1
2314,2,411,More Honest,More Honest,Eli Ayase,Eli Ayase,6828,6829,3,2,1
2315,4,120,Focused Brushstroke,Focused Brushstrokes,Umi Sonoda,Umi Sonoda,6830,6830,4,2,1
2316,6,412,Please Stop Staring,Stop Staring,Maki Nishikino,Maki Nishikino,6831,6832,3,2,1
2317,7,412,Magical Girl Nozomi,Magical Girl Nozomi,Nozomi Tojo,Nozomi Tojo,6833,6834,4,1,1
2318,4,121,Magical Witch,Magical Witch,Umi Sonoda,Umi Sonoda,6835,6835,4,1,1
2319,3,408,Let the Feelings Flow,Filled with Feelings,Kotori Minami,Kotori Minami,6836,6836,4,2,1
2320,7,408,Our Dreamy Journey,Dream Trip with You,Nozomi Tojo,Nozomi Tojo,6837,6837,4,1,1
2321,67,404,,,Leo,Leo,6838,6839,1,2,1
2322,103,410,Becoming a Fairy,Becoming a Fairy,Kanan Matsuura,Kanan Matsuura,6840,6841,3,1,1
2323,105,410,Feel the Warmth,Feeling the Warmth,You Watanabe,You Watanabe,6842,6843,3,2,1
2324,107,410,Fairies & Butterflies,Fairy and Butterfly,Hanamaru Kunikida,Hanamaru Kunikida,6844,6845,5,3,1
2325,108,410,Special Spring Dream,Special Spring Dream,Mari Ohara,Mari Ohara,6846,6847,4,2,1
2326,27,369,,,Seira Kujo,Seira Kujo,6848,6849,1,1,1
2327,105,413,Thanks and Aye Aye!,Thanks and Aye Aye!,You Watanabe,You Watanabe,6850,6851,3,3,1
2328,108,413,Pure Shininess,Pure Shininess,Mari Ohara,Mari Ohara,6852,6853,3,1,1
2329,101,414,Overcoming Together,Overcoming Together,Chika Takami,Chika Takami,6854,6854,4,3,1
2330,102,414,Wrapped in Our Song,Wrapped in Our Song,Riko Sakurauchi,Riko Sakurauchi,6855,6855,4,2,1
2331,105,414,Deep Belief,Keep Believing,You Watanabe,You Watanabe,6856,6856,4,1,1
2332,101,415,To the Next Shine,To the Next Level,Chika Takami,Chika Takami,6857,6857,4,1,1
2333,2,412,Sharing Beauty ♪,Sharing Beauty,Eli Ayase,Eli Ayase,6858,6859,3,1,1
2334,8,412,Can I Do This Well?,Can I Do It?,Hanayo Koizumi,Hanayo Koizumi,6860,6861,5,3,1
2335,20,383,,,Iruka Suda,Iruka Suda,6862,6863,1,2,1
2336,901,416,,,Honoka Kosaka,Honoka Kosaka,6864,6864,5,1,1
2337,902,416,,,Eli Ayase,Eli Ayase,6865,6865,5,3,1
2338,903,416,,,Kotori Minami,Kotori Minami,6866,6866,5,2,1
2339,904,416,,,Umi Sonoda,Umi Sonoda,6867,6867,5,3,1
2340,905,416,,,Rin Hoshizora,Rin Hoshizora,6868,6868,5,1,1
2341,906,416,,,Maki Nishikino,Maki Nishikino,6869,6869,5,3,1
2342,907,416,,,Nozomi Tojo,Nozomi Tojo,6870,6870,5,2,1
2343,908,416,,,Hanayo Koizumi,Hanayo Koizumi,6871,6871,5,2,1
2344,909,416,,,Nico Yazawa,Nico Yazawa,6872,6872,5,1,1
2345,911,417,,,Chika Takami,Chika Takami,6873,6873,5,1,1
2346,912,417,,,Riko Sakurauchi,Riko Sakurauchi,6874,6874,5,3,1
2347,913,417,,,Kanan Matsuura,Kanan Matsuura,6875,6875,5,2,1
2348,914,417,,,Dia Kurosawa,Dia Kurosawa,6876,6876,5,3,1
2349,915,417,,,You Watanabe,You Watanabe,6877,6877,5,2,1
2350,916,417,,,Yoshiko Tsushima,Yoshiko Tsushima,6878,6878,5,3,1
2351,917,417,,,Hanamaru Kunikida,Hanamaru Kunikida,6879,6879,5,1,1
2352,918,417,,,Mari Ohara,Mari Ohara,6880,6880,5,1,1
2353,919,417,,,Ruby Kurosawa,Ruby Kurosawa,6881,6881,5,2,1
2357,35,376,,,Mizuki Kikkawa,Mizuki Kikkawa,6885,6886,1,2,1
2358,1,419,Full Course Each Time,Repeat Full Course!,Honoka Kosaka,Honoka Kosaka,6887,6887,3,2,1
2359,2,419,Roller Thriller,Roller Thriller,Eli Ayase,Eli Ayase,6888,6888,3,3,1
2360,3,419,Honeybee Luminance,Honeybee Light,Kotori Minami,Kotori Minami,6889,6889,3,1,1
2361,4,419,Lovely Honey,Lovely Honey,Umi Sonoda,Umi Sonoda,6890,6890,3,1,1
2362,6,419,Sweet Mouthful,Sweet Tooth,Maki Nishikino,Maki Nishikino,6891,6891,3,2,1
2363,7,419,Lured In Together,Let's Go Together,Nozomi Tojo,Nozomi Tojo,6892,6892,3,2,1
2364,9,419,Honey So Sweet,Honey Sweet,Nico Yazawa,Nico Yazawa,6893,6893,3,3,1
2365,1,420,Blowing Away Nerves,Blowing Away Nerves,Honoka Kosaka,Honoka Kosaka,6894,6894,4,2,1
2366,3,420,Cuz I Love It,Because I Love It,Kotori Minami,Kotori Minami,6895,6895,4,3,1
2367,4,420,The Pull of Passion,A Passionate Pull,Umi Sonoda,Umi Sonoda,6896,6896,4,1,1
2368,105,421,Heart on My Sleeve,Hearts Connecting,You Watanabe,You Watanabe,6897,6897,4,3,1
2369,6,120,With a Natural Smile,With a Natural Smile,Maki Nishikino,Maki Nishikino,6898,6898,4,2,1
2370,57,390,,,Himeno Ayanokoji,Himeno Ayanokoji,6899,6900,1,2,1
2371,10,423,,,μ's,,6901,6901,3,5,1
2372,110,424,,,Aqours,,6902,6902,3,5,1
2373,105,422,Singing Costumes,Singing Costumes,You Watanabe,You Watanabe,6903,6903,4,3,1
2374,6,121,Under a Spell,Under a Spell,Maki Nishikino,Maki Nishikino,6904,6904,4,1,1
2375,64,397,,,Mutsuki Takamagahara,Mutsuki Takamagahara,6905,6906,1,1,1
2376,102,425,The Flower's Song,The Flower's Song,Riko Sakurauchi,Riko Sakurauchi,6907,6907,3,2,1
2377,103,425,A Crown of Memories,A Crown of Memories,Kanan Matsuura,Kanan Matsuura,6908,6908,3,2,1
2378,104,425,All for Ruby,All for Ruby,Dia Kurosawa,Dia Kurosawa,6909,6909,3,3,1
2379,106,425,Fallen Angel’s Ring,Fallen Angel's Ring,Yoshiko Tsushima,Yoshiko Tsushima,6910,6910,3,1,1
2380,107,425,Bound by Flowers,Bound by Flowers,Hanamaru Kunikida,Hanamaru Kunikida,6911,6911,3,3,1
2381,108,425,Looking for the Best,Looking for the Best,Mari Ohara,Mari Ohara,6912,6912,3,3,1
2382,109,425,Looking for Flowers,Looking for Flowers,Ruby Kurosawa,Ruby Kurosawa,6913,6913,3,1,1
2383,106,414,Fallen Angel’s Accord,Fallen Resonance,Yoshiko Tsushima,Yoshiko Tsushima,6914,6914,4,2,1
2384,107,414,Looking To the Future,Look to the Future,Hanamaru Kunikida,Hanamaru Kunikida,6915,6915,4,3,1
2385,109,414,Ruby's Feelings,Ruby's Wish,Ruby Kurosawa,Ruby Kurosawa,6916,6916,4,1,1
2386,55,404,,,Rakshata,Rakshata,6917,6918,1,1,1
2387,5,426,Your Natural Smile,Your Usual Smile,Rin Hoshizora,Rin Hoshizora,6919,6919,4,1,1
2388,8,426,Precious Memories,Precious Memories,Hanayo Koizumi,Hanayo Koizumi,6920,6920,4,3,1
2389,14,369,,,Marika Ichinose,Marika Ichinose,6939,6940,1,2,1
2390,1,427,I'm Always Watching,Always Watching,Honoka Kosaka,Honoka Kosaka,6941,6941,3,1,1
2391,2,427,Cast a Spell,Cast a Spell,Eli Ayase,Eli Ayase,6942,6942,3,2,1
2392,5,427,Rin's Arrangement,Rin's Touch,Rin Hoshizora,Rin Hoshizora,6943,6943,3,1,1
2393,6,427,I Want Clear Weather,I Want Clear Weather,Maki Nishikino,Maki Nishikino,6944,6944,3,3,1
2394,7,427,Their True Powers?!,Their True Powers!,Nozomi Tojo,Nozomi Tojo,6945,6945,3,3,1
2395,8,427,Teru Teru Bozu Magic,Teru Teru Bozu Magic,Hanayo Koizumi,Hanayo Koizumi,6946,6946,3,3,1
2396,9,427,A Radiant Smile,A Radiant Smile,Nico Yazawa,Nico Yazawa,6947,6947,3,2,1
2397,2,420,Jolt of Joy,Experiencing Joy,Eli Ayase,Eli Ayase,6948,6948,4,1,1
2398,7,420,Inevitable Miracles,A Destined Miracle,Nozomi Tojo,Nozomi Tojo,6949,6949,4,3,1
2399,9,420,Nico's Promise,Promise Me,Nico Yazawa,Nico Yazawa,6950,6950,4,2,1
2400,26,383,,,Nanaka Morishima,Nanaka Morishima,6951,6952,1,2,1
2401,101,428,A Sunny Smile,A Sunny Smile,Chika Takami,Chika Takami,6953,6953,4,1,1
2402,105,428,A Special Wreath,A Special Wreath,You Watanabe,You Watanabe,6954,6954,4,2,1
2403,32,376,,,Kasane Hasekura,Kasane Hasekura,6973,6974,1,3,1
2404,101,429,If Parasols Could Fly,Umbrella Flight,Chika Takami,Chika Takami,6975,6975,3,2,1
2405,102,429,Rainy Day Melody,Rainy Day Melody,Riko Sakurauchi,Riko Sakurauchi,6976,6976,3,1,1
2406,103,429,Find the Rainbow,Rainbow Hunting,Kanan Matsuura,Kanan Matsuura,6977,6977,3,3,1
2407,105,429,Friend of the Rain,Rainy Day Friends,You Watanabe,You Watanabe,6978,6978,3,3,1
2408,106,429,Under My Umbrella,Under My Umbrella,Yoshiko Tsushima,Yoshiko Tsushima,6979,6979,3,2,1
2409,107,429,Listening to the Rain,Rainy Day Vibes,Hanamaru Kunikida,Hanamaru Kunikida,6980,6980,3,2,1
2410,108,429,Rainy and Shiny,Rainy and Shiny,Mari Ohara,Mari Ohara,6981,6981,3,1,1
2411,103,414,Picturing Success,Envisioning Success,Kanan Matsuura,Kanan Matsuura,6982,6982,4,1,1
2412,104,414,Fixated on Growing,Visible Progress,Dia Kurosawa,Dia Kurosawa,6983,6983,4,2,1
2413,108,414,Brutal Honesty,Speaking Honestly,Mari Ohara,Mari Ohara,6984,6984,4,3,1
2414,41,390,,,Shun Kurosaki,Shun Kurosaki,6985,6986,1,3,1
2415,3,430,A Cute Finish,Cute Final Touches,Kotori Minami,Kotori Minami,6987,6987,4,2,1
2416,4,430,Perfectly Precise,Perfectly Precise,Umi Sonoda,Umi Sonoda,6988,6988,4,1,1
2417,7,120,Happy Meter Maxed Out,A Full Tank of Joy,Nozomi Tojo,Nozomi Tojo,6989,6989,4,1,1
2418,68,404,,,Yukari Saotome,Yukari Saotome,7008,7009,1,3,1
2419,1,431,A Wish We Can Grant,A Wish We Can Grant,Honoka Kosaka,Honoka Kosaka,7010,7010,3,1,1
2420,2,431,You're My Escort,I've Got You,Eli Ayase,Eli Ayase,7011,7011,3,3,1
2421,3,431,Admiring Your Yukata,Admiring Your Yukata,Kotori Minami,Kotori Minami,7012,7012,3,3,1
2422,4,431,A Wish I Long For,A Wish I Long For,Umi Sonoda,Umi Sonoda,7013,7013,3,2,1
2423,5,431,Blow on the Pinwheel,Blow on the Pinwheel,Rin Hoshizora,Rin Hoshizora,7014,7014,3,1,1
2424,7,431,Skills to Show Off,Skills to Show Off,Nozomi Tojo,Nozomi Tojo,7015,7015,3,1,1
2425,8,431,Yummy Candy Apples,Yummy Candy Apples,Hanayo Koizumi,Hanayo Koizumi,7016,7016,3,2,1
2426,5,420,The Fruits of Practice,Practice Pays Off,Rin Hoshizora,Rin Hoshizora,7017,7017,4,2,1
2427,6,420,Shaking Hands,Shaking Hands,Maki Nishikino,Maki Nishikino,7018,7018,4,1,1
2428,8,420,Level Up!,I've Leveled Up!,Hanayo Koizumi,Hanayo Koizumi,7019,7019,4,3,1
2429,108,421,Cling to My Treasure,Embracing Treasures,Mari Ohara,Mari Ohara,7020,7020,4,2,1
2430,7,121,My Heated Feelings,My Heated Feelings,Nozomi Tojo,Nozomi Tojo,7021,7021,4,3,1
2431,108,422,When We Work Together,Everyone's Strength,Mari Ohara,Mari Ohara,7022,7022,4,2,1
2432,24,369,,,Ayumi Torii,Ayumi Torii,7023,7024,1,3,1
2433,104,432,Shoulder to Shoulder,Shoulder to Shoulder,Dia Kurosawa,Dia Kurosawa,7025,7025,4,3,1
2434,109,432,With My Dear Big Sis,With My Dear Sister,Ruby Kurosawa,Ruby Kurosawa,7026,7026,4,1,1
2435,16,383,,,Fumie Nishimura,Fumie Nishimura,7027,7028,1,2,1
2436,101,433,Relaxing Shower,Petals of Happiness,Chika Takami,Chika Takami,7029,7029,3,3,1
2437,102,433,So Many Happy Sounds,Many Happy Sounds,Riko Sakurauchi,Riko Sakurauchi,7030,7030,3,2,1
2438,104,433,Our Little Secret,Our Secret,Dia Kurosawa,Dia Kurosawa,7031,7031,3,2,1
2439,105,433,Secret Dress,Secret Dresses,You Watanabe,You Watanabe,7032,7032,3,1,1
