_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
30010004,Flower in the Night Sky,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"5000,4900,4800,4700,4600","30000,30200,30400,30600,30800",,0,0,0,6,"2,2,2,2,3",1
30010005,Refreshing Blossoms,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30010006,Easter Bunny!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30010007,Right Next to You,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
30020001,Little Demon,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30020002,Kasumin!,"For every {0} rhythm icons, there is a {1}% chance<br>of Nijigasaki rhythm icon score being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30020003,Cuteness Research,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"20,19,18","25000,25000,25000",,0,0,0,6,"1,1,1",1
30020004,Canary Kasumin,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30020005,Healthy and Cute,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"25,24,24,24,23","33000,33000,33000,33000,33000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
30020006,Search with Kasumin!,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"30,29,28,27,26","53000,53000,53000,53000,53000",,0,0,0,6,"2,2,2,2,3",1
30020007,Rainbow Bread Roll,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30030001,Red Ribbon,"For every {0} rhythm icons, there is a {1}% chance<br>of the score gained from PERFECTs being raised by {3} for {2}s.",1,"23,22,22","31000,31000,31000","2000,2000,2000",1,0,0,4,"111,113,115",1
30030002,Capable and Collected,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"24,23,22","38000,38000,38000",,0,0,0,6,"1,1,1",1
30030003,Theater Club Moonlighter,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"23,22,22","35000,35000,35000","2000,2000,2000",0,0,0,4,"126,128,130",1
30030004,Azure Heroine,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30030005,In Search of Refreshment,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30030006,"Tea Time, Break Time","Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"21,20,20,20,19","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30030007,My True Self,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",1
30040001,Magazine Model,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20","29000,29000,29000","2000,2000,2000",0,0,0,4,"108,110,112",1
30040002,A Reliable Ally,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"19,18,18","30000,30000,30000","2000,2000,2000",0,0,0,4,"111,113,115",1
30040003,With Self Discipline,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"23,22,21","28000,28000,28000",,0,0,0,6,"1,1,1",1
30040004,Fragrant Folding Fan,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30040005,Passion in My Heart,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"20,19,19,19,18","34000,34000,34000,34000,34000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30040006,Sometimes Cute's the Way,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
30040007,In Pursuit of Quality,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"30,29,29,29,28,28,28,27,27","49000,49000,49000,49000,49000,49000,49000,49000,49000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",1
30050001,Everyone's Sun,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
30050002,Helper,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
30050003,Ambition,"For every {0} rhythm icons, there is a {1}% chance<br>of Nijigasaki rhythm icon score being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30050004,Summertime Sunshine,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30050005,Bursting with Smiles,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30050006,Happy Easter!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
30050007,A Change of Pace,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
30060001,At My Own Pace,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"20,19,18","32000,32000,32000",,0,0,0,6,"1,1,1",1
30060002,Zzz...,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30060003,As the Big Sister,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22","31000,31000,31000","2000,2000,2000",0,0,0,4,"111,113,115",1
30060004,Summertime Dreamland,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"24,23,22,21,20","29000,29000,29000,29000,29000",,0,0,0,6,"2,2,2,2,3",1
30060005,Tranquil Morning Trip,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"21,20,20,20,19","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30060006,Follow the Rabbit,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
30060007,Sisterly Meal,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"5000,4900,4800,4700,4600,4500,4400,4300,4200","30000,30200,30400,30600,30800,31000,31200,31400,31600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
30070001,Hot-Blooded Drive,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"24,23,22","29000,29000,29000",,0,0,0,6,"1,1,1",1
30070002,Heroic Transformation,"For every {0} rhythm icons, there is a {1}% chance<br>of Nijigasaki rhythm icon score being raised by {3} for {2}s.",1,"23,22,22","31000,31000,31000","2000,2000,2000",0,300,0,4,"111,113,115",1
30070003,Passionate Soul,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30070004,Shining Under the Sun,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30070005,Crimson Pinwheel,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"22,21,21,21,20","37000,37000,37000,37000,37000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30070006,I Found an Egg!,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"24,23,23,23,22","37000,37000,37000,37000,37000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
30070007,Professing My Love!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30080001,Calm but Headstrong,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
30080002,Swiss Air,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24","39000,39000,39000","2000,2000,2000",0,0,0,4,"124,126,128",1
30080003,Everyone's Support,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20","29000,29000,29000","2000,2000,2000",0,0,0,4,"108,110,112",1
30080004,The Summer Sun Peeks In,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"20,19,19,19,18","34000,34000,34000,34000,34000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30080005,Cooling Off with Shaved Ice,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30080006,I Found the Cutest Egg,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30080007,Gentle Sunshine Filter In,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",1
30090001,What I Want to Do,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
30090002,Forming Bonds,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"24,23,22","38000,38000,38000",,0,0,0,6,"1,1,1",1
30090003,Rina-chan Board,"For every {0} rhythm icons, there is a {1}% chance<br>of the score gained from PERFECTs being raised by {3} for {2}s.",1,"23,22,22","31000,31000,31000","2000,2000,2000",1,0,0,4,"111,113,115",1
30090004,Rina-chan Fan,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"25,24,24,24,23","39000,39000,39000,39000,39000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
30090005,A Spot to Cool Off,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30090006,Easter Balloon,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"22,21,21,21,20","37000,37000,37000,37000,37000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30090007,Cat-Walker Extraordinaire,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"26,25,24,23,22,21,20,19,18","31000,31000,31000,31000,31000,31000,31000,31000,31000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
30100001,Where Dreams Begin,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
30100002,For Everyone's Sake,"For every {0} rhythm icons, there is a {1}% chance<br>of Nijigasaki rhythm icon score being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30100003,Steady Effort,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"23,22,22","30000,30000,30000","4000,4000,4000",0,0,0,5,"1,1,1",1
30100004,Fluttering Flowers,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"26,25,25,25,24","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"123,125,127,129,131",1
30100005,Blooming in the Shade,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30100006,A Symbol of Revival,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"7000,6900,6800,6700,6600","42000,42200,42400,42600,42800",,0,0,0,6,"2,2,2,2,3",1
30100007,Diligence!,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",1
30110001,Grade-Skipper,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"20,19,18","25000,25000,25000",,0,0,0,6,"1,1,1",1
30110002,New Yorker,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
30110003,My Song,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
30110004,Trying on a Yukata,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30110005,"Oh, Sweet Ramune","For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30110006,Where Are the Eggs?,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30110007,All-Out Composing,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"25,24,24,24,23,23,23,22,22","33000,33000,33000,33000,33000,33000,33000,33000,33000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30120001,Mou Man Tai! No Prob!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
30120002,Born in Hong Kong,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
30120003,I Can Do Anything,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"23,22,21","36000,36000,36000",,0,0,0,6,"1,1,1",1
30120004,Nonchalant Strut,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30120005,Crunchy Candy Apple,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"8000,7900,7800,7700,7600","48000,48200,48400,48600,48800",,0,0,0,6,"2,2,2,2,3",1
30120006,Fruit Sandwich,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
30120007,Friends and Rivals,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",1
40010001,Feeling Determined,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
40010002,I Love to Sing,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
40010003,Singing at Home,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"22,21,21","29000,29000,29000","4000,4000,4000",0,0,0,5,"1,1,1",1
40010004,Cheering Everybody Up,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40010005,A Little Shy,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40010006,Heading Out to Harajuku,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"24,23,23,23,22","37000,37000,37000,37000,37000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
40010007,Heartfelt Feelings,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",1
40010008,It's Always Sunny Over the Clouds,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"21,20,19,18,17,16,15,14,13","26000,26000,26000,26000,26000,26000,26000,26000,26000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40020001,Beeline!,"For every {0} rhythm icons, there is a {1}% chance<br>of Liella! rhythm icon score being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",0,400,0,4,"112,114,116",1
40020002,Born in Shanghai,"For every {0} rhythm icons, there is a {1}% chance<br>of the score gained from PERFECTs being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",1,0,0,4,"112,114,116",1
40020003,Dressing Up at Home,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
40020004,I'll Do My Very Best!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40020005,Powerfully Passionate,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"30,29,28,27,26","53000,53000,53000,53000,53000",,0,0,0,6,"2,2,2,2,3",1
40020006,Getting Rough!,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19,19,18","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40020007,Costume Stylist,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",1
40020008,Strike While the Iron is Hot,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223121515
40030001,Choreographer,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
40030002,Love for Round Things,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"114,116,118",1
40030003,Surprises at Home,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
40030004,Let's Dance Together,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40030005,Wanna Eat Takoyaki?,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
40030006,Carefree Greetings,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"24,23,23,23,22","40000,40000,40000,40000,40000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40030007,Veteran Steps,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
40030008,Fortune Comes to Those Who Smile,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223121515
40040001,The Showbiz Spirit,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
40040002,A Real Wild Card,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
40040003,A Toast at Home ☆,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
40040004,Galaxy!,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40040005,Back to Center Stage,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40040006,Wear Walking Shoes!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"25,24,24,24,23","33000,33000,33000,33000,33000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
40040007,Two Armfuls,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"26,25,25,25,24,24,24,23,23","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40040008,Faith Will Move Mountains,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40050001,Honor Student,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"24,23,23","31000,31000,31000","4000,4000,4000",0,0,0,5,"1,1,1",1
40050002,Young Miss,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
