_cardId,_naviMoveX,_naviMoveY,_thumbnailName,_signedThumbnailName,_assetName,_signedAssetName,_isBgActive,_masterReleaseLabelId
6517,0,0,b_rankup_43105006_thumbnail,b_rankup_43105006_signed_thumbnail,b_rankup_43105006,b_rankup_43105006_signed,0,1
6518,0,0,b_rankup_41106005_thumbnail,b_rankup_41106005_signed_thumbnail,b_rankup_41106005,b_rankup_41106005_signed,0,1
6519,0,0,b_rankup_42107005_thumbnail,b_rankup_42107005_signed_thumbnail,b_rankup_42107005,b_rankup_42107005_signed,0,1
6520,0,0,b_rankup_42108005_thumbnail,b_rankup_42108005_signed_thumbnail,b_rankup_42108005,b_rankup_42108005_signed,0,1
6521,0,0,b_rankup_43109005_thumbnail,b_rankup_43109005_signed_thumbnail,b_rankup_43109005,b_rankup_43109005_signed,0,1
6522,0,0,u_normal_navi_11022002_thumbnail,,u_normal_navi_11022002,,1,1
6523,0,0,u_rankup_navi_11022002_thumbnail,,u_rankup_navi_11022002,,1,1
6524,0,0,u_normal_navi_33103009_thumbnail,,u_normal_navi_33103009,,1,1
6525,0,0,u_rankup_navi_33103009_thumbnail,,u_rankup_navi_33103009,,1,1
6526,0,0,u_normal_navi_32106011_thumbnail,,u_normal_navi_32106011,,1,1
6527,0,0,u_rankup_navi_32106011_thumbnail,,u_rankup_navi_32106011,,1,1
6528,0,0,u_normal_navi_31009030_thumbnail,,u_normal_navi_31009030,,1,1
6529,0,0,u_rankup_navi_31009030_thumbnail,,u_rankup_navi_31009030,,1,1
6530,0,0,b_normal_53003002_thumbnail,,b_normal_53003002,,0,1
6531,0,0,b_rankup_53003002_thumbnail,,b_rankup_53003002,,0,1
6532,0,0,u_normal_navi_13060002_thumbnail,,u_normal_navi_13060002,,1,1
6533,0,0,u_rankup_navi_13060002_thumbnail,,u_rankup_navi_13060002,,1,1
6534,0,0,u_normal_navi_32101011_thumbnail,,u_normal_navi_32101011,,1,1
6535,0,0,u_rankup_navi_32101011_thumbnail,,u_rankup_navi_32101011,,1,1
6536,0,0,u_normal_navi_32103016_thumbnail,,u_normal_navi_32103016,,1,1
6537,0,0,u_rankup_navi_32103016_thumbnail,,u_rankup_navi_32103016,,1,1
6538,0,0,u_normal_navi_31109013_thumbnail,,u_normal_navi_31109013,,1,1
6539,0,0,u_rankup_navi_31109013_thumbnail,,u_rankup_navi_31109013,,1,1
6540,0,0,b_normal_51108007_thumbnail,,b_normal_51108007,,0,1
6541,0,0,b_rankup_51108007_thumbnail,,b_rankup_51108007,,0,1
6542,0,0,b_normal_43106010_thumbnail,,b_normal_43106010,,0,1
6543,0,0,b_rankup_43106010_thumbnail,b_rankup_43106010_signed_thumbnail,b_rankup_43106010,b_rankup_43106010_signed,0,1
6544,0,0,u_normal_navi_12049002_thumbnail,,u_normal_navi_12049002,,1,1
6545,0,0,u_rankup_navi_12049002_thumbnail,,u_rankup_navi_12049002,,1,1
6546,0,0,u_normal_navi_31001035_thumbnail,,u_normal_navi_31001035,,1,1
6547,0,0,u_rankup_navi_31001035_thumbnail,,u_rankup_navi_31001035,,1,1
6548,0,0,u_normal_navi_32008028_thumbnail,,u_normal_navi_32008028,,1,1
6549,0,0,u_rankup_navi_32008028_thumbnail,,u_rankup_navi_32008028,,1,1
6550,0,0,u_normal_navi_32005021_thumbnail,,u_normal_navi_32005021,,1,1
6551,0,0,u_rankup_navi_32005021_thumbnail,,u_rankup_navi_32005021,,1,1
6552,0,0,b_normal_41004007_thumbnail,,b_normal_41004007,,0,1
6553,0,0,b_rankup_41004007_thumbnail,b_rankup_41004007_signed_thumbnail,b_rankup_41004007,b_rankup_41004007_signed,0,1
6554,0,0,b_rankup_43003006_thumbnail,b_rankup_43003006_signed_thumbnail,b_rankup_43003006,b_rankup_43003006_signed,0,1
6555,0,0,u_normal_navi_13065002_thumbnail,,u_normal_navi_13065002,,1,1
6556,0,0,u_rankup_navi_13065002_thumbnail,,u_rankup_navi_13065002,,1,1
6557,0,0,u_normal_navi_31102011_thumbnail,,u_normal_navi_31102011,,1,1
6558,0,0,u_rankup_navi_31102011_thumbnail,,u_rankup_navi_31102011,,1,1
6559,0,0,u_normal_navi_32105014_thumbnail,,u_normal_navi_32105014,,1,1
6560,0,0,u_rankup_navi_32105014_thumbnail,,u_rankup_navi_32105014,,1,1
6561,0,0,b_normal_53104007_thumbnail,,b_normal_53104007,,0,1
6562,0,0,b_rankup_53104007_thumbnail,,b_rankup_53104007,,0,1
6563,0,0,b_normal_43107004_thumbnail,,b_normal_43107004,,0,1
6564,0,0,b_rankup_43107004_thumbnail,b_rankup_43107004_signed_thumbnail,b_rankup_43107004,b_rankup_43107004_signed,0,1
6565,0,0,b_rankup_43102009_thumbnail,b_rankup_43102009_signed_thumbnail,b_rankup_43102009,b_rankup_43102009_signed,0,1
6566,0,0,b_rankup_42109007_thumbnail,b_rankup_42109007_signed_thumbnail,b_rankup_42109007,b_rankup_42109007_signed,0,1
6567,0,0,b_rankup_53101006_thumbnail,,b_rankup_53101006,,0,1
6568,0,0,b_rankup_52102006_thumbnail,,b_rankup_52102006,,0,1
6569,0,0,b_rankup_51103006_thumbnail,,b_rankup_51103006,,0,1
6570,0,0,b_rankup_52104006_thumbnail,,b_rankup_52104006,,0,1
6571,0,0,b_rankup_51105007_thumbnail,,b_rankup_51105007,,0,1
6572,0,0,b_rankup_52106006_thumbnail,,b_rankup_52106006,,0,1
6573,0,0,b_rankup_53107006_thumbnail,,b_rankup_53107006,,0,1
6574,0,0,b_rankup_53108006_thumbnail,,b_rankup_53108006,,0,1
6575,0,0,b_rankup_51109007_thumbnail,,b_rankup_51109007,,0,1
6576,0,0,b_rankup_43106011_thumbnail,,b_rankup_43106011,,0,1
6577,0,0,u_normal_navi_33001018_thumbnail,,u_normal_navi_33001018,,1,1
6578,0,0,u_rankup_navi_33001018_thumbnail,,u_rankup_navi_33001018,,1,1
6579,0,0,b_normal_52006002_thumbnail,,b_normal_52006002,,0,1
6580,0,0,b_rankup_52006002_thumbnail,,b_rankup_52006002,,0,1
6581,0,0,u_normal_navi_13023002_thumbnail,,u_normal_navi_13023002,,1,1
6582,0,0,u_rankup_navi_13023002_thumbnail,,u_rankup_navi_13023002,,1,1
6583,0,0,u_normal_navi_33101012_thumbnail,,u_normal_navi_33101012,,1,1
6584,0,0,u_rankup_navi_33101012_thumbnail,,u_rankup_navi_33101012,,1,1
6585,0,0,u_normal_navi_31105012_thumbnail,,u_normal_navi_31105012,,1,1
6586,0,0,u_rankup_navi_31105012_thumbnail,,u_rankup_navi_31105012,,1,1
6587,0,0,u_normal_navi_32107010_thumbnail,,u_normal_navi_32107010,,1,1
6588,0,0,u_rankup_navi_32107010_thumbnail,,u_rankup_navi_32107010,,1,1
6589,0,0,b_normal_52103007_thumbnail,,b_normal_52103007,,0,1
6590,0,0,b_rankup_52103007_thumbnail,,b_rankup_52103007,,0,1
6591,0,0,b_normal_41108008_thumbnail,,b_normal_41108008,,0,1
6592,0,0,b_rankup_41108008_thumbnail,b_rankup_41108008_signed_thumbnail,b_rankup_41108008,b_rankup_41108008_signed,0,1
6593,0,0,u_normal_navi_13012002_thumbnail,,u_normal_navi_13012002,,1,1
6594,0,0,u_rankup_navi_13012002_thumbnail,,u_rankup_navi_13012002,,1,1
6595,0,0,u_normal_navi_33007021_thumbnail,,u_normal_navi_33007021,,1,1
6596,0,0,u_rankup_navi_33007021_thumbnail,,u_rankup_navi_33007021,,1,1
6597,0,0,u_normal_navi_32009019_thumbnail,,u_normal_navi_32009019,,1,1
6598,0,0,u_rankup_navi_32009019_thumbnail,,u_rankup_navi_32009019,,1,1
6599,0,0,u_normal_navi_33002031_thumbnail,,u_normal_navi_33002031,,1,1
6600,0,0,u_rankup_navi_33002031_thumbnail,,u_rankup_navi_33002031,,1,1
6601,0,0,u_normal_navi_31006019_thumbnail,,u_normal_navi_31006019,,1,1
6602,0,0,u_rankup_navi_31006019_thumbnail,,u_rankup_navi_31006019,,1,1
6603,0,0,b_normal_43001006_thumbnail,,b_normal_43001006,,0,1
6604,0,0,b_rankup_43001006_thumbnail,b_rankup_43001006_signed_thumbnail,b_rankup_43001006,b_rankup_43001006_signed,0,1
6605,0,0,u_normal_navi_11045002_thumbnail,,u_normal_navi_11045002,,1,1
6606,0,0,u_rankup_navi_11045002_thumbnail,,u_rankup_navi_11045002,,1,1
6607,0,0,u_normal_navi_31104011_thumbnail,,u_normal_navi_31104011,,1,1
6608,0,0,u_rankup_navi_31104011_thumbnail,,u_rankup_navi_31104011,,1,1
6609,0,0,u_normal_navi_33106016_thumbnail,,u_normal_navi_33106016,,1,1
6610,0,0,u_rankup_navi_33106016_thumbnail,,u_rankup_navi_33106016,,1,1
6611,0,0,b_normal_53102007_thumbnail,,b_normal_53102007,,0,1
6612,0,0,b_rankup_53102007_thumbnail,,b_rankup_53102007,,0,1
6613,0,0,b_normal_42109008_thumbnail,,b_normal_42109008,,0,1
6614,0,0,b_rankup_42109008_thumbnail,b_rankup_42109008_signed_thumbnail,b_rankup_42109008,b_rankup_42109008_signed,0,1
6615,0,0,b_rankup_41002006_thumbnail,b_rankup_41002006_signed_thumbnail,b_rankup_41002006,b_rankup_41002006_signed,0,1
6616,0,0,u_normal_navi_13048002_thumbnail,,u_normal_navi_13048002,,1,1
6617,0,0,u_rankup_navi_13048002_thumbnail,,u_rankup_navi_13048002,,1,1
6618,0,0,u_normal_navi_33102016_thumbnail,,u_normal_navi_33102016,,1,1
6619,0,0,u_rankup_navi_33102016_thumbnail,,u_rankup_navi_33102016,,1,1
6620,0,0,u_normal_navi_32108013_thumbnail,,u_normal_navi_32108013,,1,1
6621,0,0,u_rankup_navi_32108013_thumbnail,,u_rankup_navi_32108013,,1,1
6622,0,0,u_normal_navi_31008022_thumbnail,,u_normal_navi_31008022,,1,1
6623,0,0,u_rankup_navi_31008022_thumbnail,,u_rankup_navi_31008022,,1,1
6624,0,0,b_normal_53005002_thumbnail,,b_normal_53005002,,0,1
6625,0,0,b_rankup_53005002_thumbnail,,b_rankup_53005002,,0,1
6626,0,0,b_rankup_42005006_thumbnail,b_rankup_42005006_signed_thumbnail,b_rankup_42005006,b_rankup_42005006_signed,0,1
6627,0,0,u_normal_navi_11056002_thumbnail,,u_normal_navi_11056002,,1,1
6628,0,0,u_rankup_navi_11056002_thumbnail,,u_rankup_navi_11056002,,1,1
6629,0,0,u_normal_navi_31103013_thumbnail,,u_normal_navi_31103013,,1,1
6630,0,0,u_rankup_navi_31103013_thumbnail,,u_rankup_navi_31103013,,1,1
6631,0,0,u_normal_navi_33108012_thumbnail,,u_normal_navi_33108012,,1,1
6632,0,0,u_rankup_navi_33108012_thumbnail,,u_rankup_navi_33108012,,1,1
6633,0,0,u_normal_navi_32109015_thumbnail,,u_normal_navi_32109015,,1,1
6634,0,0,u_rankup_navi_32109015_thumbnail,,u_rankup_navi_32109015,,1,1
6635,0,0,b_normal_51107007_thumbnail,,b_normal_51107007,,0,1
6636,0,0,b_rankup_51107007_thumbnail,,b_rankup_51107007,,0,1
6637,0,0,b_normal_42105010_thumbnail,,b_normal_42105010,,0,1
6638,0,0,b_rankup_42105010_thumbnail,b_rankup_42105010_signed_thumbnail,b_rankup_42105010,b_rankup_42105010_signed,0,1
6639,0,0,u_normal_navi_13021002_thumbnail,,u_normal_navi_13021002,,1,1
6640,0,0,u_rankup_navi_13021002_thumbnail,,u_rankup_navi_13021002,,1,1
6641,0,0,u_normal_navi_32002021_thumbnail,,u_normal_navi_32002021,,1,1
6642,0,0,u_rankup_navi_32002021_thumbnail,,u_rankup_navi_32002021,,1,1
6643,0,0,u_normal_navi_31008023_thumbnail,,u_normal_navi_31008023,,1,1
6644,0,0,u_rankup_navi_31008023_thumbnail,,u_rankup_navi_31008023,,1,1
6645,0,0,u_normal_navi_32004023_thumbnail,,u_normal_navi_32004023,,1,1
6646,0,0,u_rankup_navi_32004023_thumbnail,,u_rankup_navi_32004023,,1,1
6647,0,0,b_normal_42009007_thumbnail,,b_normal_42009007,,0,1
6648,0,0,b_rankup_42009007_thumbnail,b_rankup_42009007_signed_thumbnail,b_rankup_42009007,b_rankup_42009007_signed,0,1
6649,0,0,u_normal_navi_11030002_thumbnail,,u_normal_navi_11030002,,1,1
6650,0,0,u_rankup_navi_11030002_thumbnail,,u_rankup_navi_11030002,,1,1
6651,0,0,u_normal_navi_32102011_thumbnail,,u_normal_navi_32102011,,1,1
6652,0,0,u_rankup_navi_32102011_thumbnail,,u_rankup_navi_32102011,,1,1
6653,0,0,u_normal_navi_33104015_thumbnail,,u_normal_navi_33104015,,1,1
6654,0,0,u_rankup_navi_33104015_thumbnail,,u_rankup_navi_33104015,,1,1
6655,0,0,b_normal_53106008_thumbnail,,b_normal_53106008,,0,1
6656,0,0,b_rankup_53106008_thumbnail,,b_rankup_53106008,,0,1
6657,0,0,b_normal_41101010_thumbnail,,b_normal_41101010,,0,1
6658,0,0,b_rankup_41101010_thumbnail,b_rankup_41101010_signed_thumbnail,b_rankup_41101010,b_rankup_41101010_signed,0,1
6659,0,0,u_normal_navi_13015002_thumbnail,,u_normal_navi_13015002,,1,1
6660,0,0,u_rankup_navi_13015002_thumbnail,,u_rankup_navi_13015002,,1,1
6661,0,0,u_normal_navi_31104012_thumbnail,,u_normal_navi_31104012,,1,1
6662,0,0,u_rankup_navi_31104012_thumbnail,,u_rankup_navi_31104012,,1,1
6663,0,0,u_normal_navi_32106012_thumbnail,,u_normal_navi_32106012,,1,1
6664,0,0,u_rankup_navi_32106012_thumbnail,,u_rankup_navi_32106012,,1,1
6665,0,0,b_rankup_41001019_thumbnail,,b_rankup_41001019,,0,1
6666,0,0,b_rankup_42101006_thumbnail,,b_rankup_42101006,,0,1
6667,0,0,u_normal_navi_32003030_thumbnail,,u_normal_navi_32003030,,1,1
6668,0,0,u_rankup_navi_32003030_thumbnail,,u_rankup_navi_32003030,,1,1
6669,0,0,b_normal_51007002_thumbnail,,b_normal_51007002,,0,1
6670,0,0,b_rankup_51007002_thumbnail,,b_rankup_51007002,,0,1
6671,0,0,u_normal_navi_11051002_thumbnail,,u_normal_navi_11051002,,1,1
6672,0,0,u_rankup_navi_11051002_thumbnail,,u_rankup_navi_11051002,,1,1
6673,0,0,u_normal_navi_33102017_thumbnail,,u_normal_navi_33102017,,1,1
6674,0,0,u_rankup_navi_33102017_thumbnail,,u_rankup_navi_33102017,,1,1
6675,0,0,u_normal_navi_32107011_thumbnail,,u_normal_navi_32107011,,1,1
6676,0,0,u_rankup_navi_32107011_thumbnail,,u_rankup_navi_32107011,,1,1
6677,0,0,u_normal_navi_31108015_thumbnail,,u_normal_navi_31108015,,1,1
6678,0,0,u_rankup_navi_31108015_thumbnail,,u_rankup_navi_31108015,,1,1
6679,0,0,b_normal_51101008_thumbnail,,b_normal_51101008,,0,1
6680,0,0,b_rankup_51101008_thumbnail,,b_rankup_51101008,,0,1
6681,0,0,b_normal_42103007_thumbnail,,b_normal_42103007,,0,1
6682,0,0,b_rankup_42103007_thumbnail,b_rankup_42103007_signed_thumbnail,b_rankup_42103007,b_rankup_42103007_signed,0,1
6683,0,0,u_normal_navi_13052002_thumbnail,,u_normal_navi_13052002,,1,1
6684,0,0,u_rankup_navi_13052002_thumbnail,,u_rankup_navi_13052002,,1,1
6685,0,0,u_normal_navi_33001019_thumbnail,,u_normal_navi_33001019,,1,1
6686,0,0,u_rankup_navi_33001019_thumbnail,,u_rankup_navi_33001019,,1,1
6687,0,0,u_normal_navi_32003031_thumbnail,,u_normal_navi_32003031,,1,1
6688,0,0,u_rankup_navi_32003031_thumbnail,,u_rankup_navi_32003031,,1,1
6689,0,0,u_normal_navi_33004027_thumbnail,,u_normal_navi_33004027,,1,1
6690,0,0,u_rankup_navi_33004027_thumbnail,,u_rankup_navi_33004027,,1,1
6691,0,0,u_normal_navi_33008021_thumbnail,,u_normal_navi_33008021,,1,1
6692,0,0,u_rankup_navi_33008021_thumbnail,,u_rankup_navi_33008021,,1,1
6693,0,0,b_normal_41006008_thumbnail,,b_normal_41006008,,0,1
6694,0,0,b_rankup_41006008_thumbnail,b_rankup_41006008_signed_thumbnail,b_rankup_41006008,b_rankup_41006008_signed,0,1
6695,0,0,u_normal_navi_11054002_thumbnail,,u_normal_navi_11054002,,1,1
6696,0,0,u_rankup_navi_11054002_thumbnail,,u_rankup_navi_11054002,,1,1
6697,0,0,u_normal_navi_32104012_thumbnail,,u_normal_navi_32104012,,1,1
6698,0,0,u_rankup_navi_32104012_thumbnail,,u_rankup_navi_32104012,,1,1
6699,0,0,u_normal_navi_33105012_thumbnail,,u_normal_navi_33105012,,1,1
6700,0,0,u_rankup_navi_33105012_thumbnail,,u_rankup_navi_33105012,,1,1
6701,0,0,b_normal_53109006_thumbnail,,b_normal_53109006,,0,1
6702,0,0,b_rankup_53109006_thumbnail,,b_rankup_53109006,,0,1
6703,0,0,b_normal_41106006_thumbnail,,b_normal_41106006,,0,1
6704,0,0,b_rankup_41106006_thumbnail,b_rankup_41106006_signed_thumbnail,b_rankup_41106006,b_rankup_41106006_signed,0,1
6705,0,0,u_normal_navi_12034002_thumbnail,,u_normal_navi_12034002,,1,1
6706,0,0,u_rankup_navi_12034002_thumbnail,,u_rankup_navi_12034002,,1,1
6707,0,0,u_normal_navi_33101013_thumbnail,,u_normal_navi_33101013,,1,1
6708,0,0,u_rankup_navi_33101013_thumbnail,,u_rankup_navi_33101013,,1,1
6709,0,0,u_normal_navi_31105013_thumbnail,,u_normal_navi_31105013,,1,1
6710,0,0,u_rankup_navi_31105013_thumbnail,,u_rankup_navi_31105013,,1,1
6711,0,0,b_rankup_43002016_thumbnail,b_rankup_43002016_signed_thumbnail,b_rankup_43002016,b_rankup_43002016_signed,0,1
6712,0,0,b_rankup_42007013_thumbnail,b_rankup_42007013_signed_thumbnail,b_rankup_42007013,b_rankup_42007013_signed,0,1
6713,0,0,b_rankup_43106012_thumbnail,b_rankup_43106012_signed_thumbnail,b_rankup_43106012,b_rankup_43106012_signed,0,1
6714,0,0,b_rankup_41107009_thumbnail,b_rankup_41107009_signed_thumbnail,b_rankup_41107009,b_rankup_41107009_signed,0,1
6715,0,0,u_normal_navi_31005029_thumbnail,,u_normal_navi_31005029,,1,1
6716,0,0,u_rankup_navi_31005029_thumbnail,,u_rankup_navi_31005029,,1,1
6717,0,0,b_normal_52009002_thumbnail,,b_normal_52009002,,0,1
6718,0,0,b_rankup_52009002_thumbnail,,b_rankup_52009002,,0,1
6719,0,0,b_rankup_43104008_thumbnail,b_rankup_43104008_signed_thumbnail,b_rankup_43104008,b_rankup_43104008_signed,0,1
6720,0,0,u_normal_navi_12019002_thumbnail,,u_normal_navi_12019002,,1,1
6721,0,0,u_rankup_navi_12019002_thumbnail,,u_rankup_navi_12019002,,1,1
6722,0,0,u_normal_navi_32101012_thumbnail,,u_normal_navi_32101012,,1,1
6723,0,0,u_rankup_navi_32101012_thumbnail,,u_rankup_navi_32101012,,1,1
6724,0,0,u_normal_navi_31107015_thumbnail,,u_normal_navi_31107015,,1,1
6725,0,0,u_rankup_navi_31107015_thumbnail,,u_rankup_navi_31107015,,1,1
6726,0,0,u_normal_navi_33108013_thumbnail,,u_normal_navi_33108013,,1,1
6727,0,0,u_rankup_navi_33108013_thumbnail,,u_rankup_navi_33108013,,1,1
6728,0,0,b_normal_52106007_thumbnail,,b_normal_52106007,,0,1
6729,0,0,b_rankup_52106007_thumbnail,,b_rankup_52106007,,0,1
6730,0,0,b_normal_43105007_thumbnail,,b_normal_43105007,,0,1
6731,0,0,b_rankup_43105007_thumbnail,b_rankup_43105007_signed_thumbnail,b_rankup_43105007,b_rankup_43105007_signed,0,1
6732,0,0,u_normal_navi_12029002_thumbnail,,u_normal_navi_12029002,,1,1
6733,0,0,u_rankup_navi_12029002_thumbnail,,u_rankup_navi_12029002,,1,1
6734,0,0,u_normal_navi_33005022_thumbnail,,u_normal_navi_33005022,,1,1
6735,0,0,u_rankup_navi_33005022_thumbnail,,u_rankup_navi_33005022,,1,1
6736,0,0,u_normal_navi_31006020_thumbnail,,u_normal_navi_31006020,,1,1
6737,0,0,u_rankup_navi_31006020_thumbnail,,u_rankup_navi_31006020,,1,1
6738,0,0,u_normal_navi_32001019_thumbnail,,u_normal_navi_32001019,,1,1
6739,0,0,u_rankup_navi_32001019_thumbnail,,u_rankup_navi_32001019,,1,1
6740,0,0,b_normal_43003007_thumbnail,,b_normal_43003007,,0,1
6741,0,0,b_rankup_43003007_thumbnail,b_rankup_43003007_signed_thumbnail,b_rankup_43003007,b_rankup_43003007_signed,0,1
6742,0,0,b_rankup_41008007_thumbnail,b_rankup_41008007_signed_thumbnail,b_rankup_41008007,b_rankup_41008007_signed,0,1
6743,0,0,u_normal_navi_12043002_thumbnail,,u_normal_navi_12043002,,1,1
6744,0,0,u_rankup_navi_12043002_thumbnail,,u_rankup_navi_12043002,,1,1
6745,0,0,u_normal_navi_31104013_thumbnail,,u_normal_navi_31104013,,1,1
6746,0,0,u_rankup_navi_31104013_thumbnail,,u_rankup_navi_31104013,,1,1
6747,0,0,u_normal_navi_33109009_thumbnail,,u_normal_navi_33109009,,1,1
6748,0,0,u_rankup_navi_33109009_thumbnail,,u_rankup_navi_33109009,,1,1
6749,0,0,b_normal_51103007_thumbnail,,b_normal_51103007,,0,1
6750,0,0,b_rankup_51103007_thumbnail,,b_rankup_51103007,,0,1
6751,0,0,b_normal_42102005_thumbnail,,b_normal_42102005,,0,1
6752,0,0,b_rankup_42102005_thumbnail,b_rankup_42102005_signed_thumbnail,b_rankup_42102005,b_rankup_42102005_signed,0,1
6753,0,0,b_rankup_43008007_thumbnail,,b_rankup_43008007,,0,1
6754,0,0,u_normal_navi_12050002_thumbnail,,u_normal_navi_12050002,,1,1
6755,0,0,u_rankup_navi_12050002_thumbnail,,u_rankup_navi_12050002,,1,1
6756,0,0,u_normal_navi_33102018_thumbnail,,u_normal_navi_33102018,,1,1
6757,0,0,u_rankup_navi_33102018_thumbnail,,u_rankup_navi_33102018,,1,1
6758,0,0,u_normal_navi_32103017_thumbnail,,u_normal_navi_32103017,,1,1
6759,0,0,u_rankup_navi_32103017_thumbnail,,u_rankup_navi_32103017,,1,1
6760,0,0,u_normal_navi_32007032_thumbnail,,u_normal_navi_32007032,,1,1
6761,0,0,u_rankup_navi_32007032_thumbnail,,u_rankup_navi_32007032,,1,1
6762,0,0,b_normal_51002002_thumbnail,,b_normal_51002002,,0,1
6763,0,0,b_rankup_51002002_thumbnail,,b_rankup_51002002,,0,1
6764,0,0,u_normal_navi_12066002_thumbnail,,u_normal_navi_12066002,,1,1
6765,0,0,u_rankup_navi_12066002_thumbnail,,u_rankup_navi_12066002,,1,1
6766,0,0,u_normal_navi_32102012_thumbnail,,u_normal_navi_32102012,,1,1
6767,0,0,u_rankup_navi_32102012_thumbnail,,u_rankup_navi_32102012,,1,1
6768,0,0,u_normal_navi_33103010_thumbnail,,u_normal_navi_33103010,,1,1
6769,0,0,u_rankup_navi_33103010_thumbnail,,u_rankup_navi_33103010,,1,1
6770,0,0,u_normal_navi_32107012_thumbnail,,u_normal_navi_32107012,,1,1
6771,0,0,u_rankup_navi_32107012_thumbnail,,u_rankup_navi_32107012,,1,1
6772,0,0,b_normal_51105008_thumbnail,,b_normal_51105008,,0,1
6773,0,0,b_rankup_51105008_thumbnail,,b_rankup_51105008,,0,1
6774,0,0,b_normal_41109006_thumbnail,,b_normal_41109006,,0,1
6775,0,0,b_rankup_41109006_thumbnail,b_rankup_41109006_signed_thumbnail,b_rankup_41109006,b_rankup_41109006_signed,0,1
6776,0,0,u_normal_navi_12017002_thumbnail,,u_normal_navi_12017002,,1,1
6777,0,0,u_rankup_navi_12017002_thumbnail,,u_rankup_navi_12017002,,1,1
6778,0,0,u_normal_navi_33004028_thumbnail,,u_normal_navi_33004028,,1,1
6779,0,0,u_rankup_navi_33004028_thumbnail,,u_rankup_navi_33004028,,1,1
6780,0,0,u_normal_navi_31007019_thumbnail,,u_normal_navi_31007019,,1,1
6781,0,0,u_rankup_navi_31007019_thumbnail,,u_rankup_navi_31007019,,1,1
6782,0,0,b_rankup_42103008_thumbnail,b_rankup_42103008_signed_thumbnail,b_rankup_42103008,b_rankup_42103008_signed,0,1
6783,0,0,u_normal_navi_33003019_thumbnail,,u_normal_navi_33003019,,1,1
6784,0,0,u_rankup_navi_33003019_thumbnail,,u_rankup_navi_33003019,,1,1
6785,0,0,u_normal_navi_31004021_thumbnail,,u_normal_navi_31004021,,1,1
6786,0,0,u_rankup_navi_31004021_thumbnail,,u_rankup_navi_31004021,,1,1
6787,0,0,b_normal_42005007_thumbnail,,b_normal_42005007,,0,1
6788,0,0,b_rankup_42005007_thumbnail,b_rankup_42005007_signed_thumbnail,b_rankup_42005007,b_rankup_42005007_signed,0,1
6789,0,0,u_normal_navi_11013002_thumbnail,,u_normal_navi_11013002,,1,1
6790,0,0,u_rankup_navi_11013002_thumbnail,,u_rankup_navi_11013002,,1,1
6791,0,0,u_normal_navi_33104016_thumbnail,,u_normal_navi_33104016,,1,1
6792,0,0,u_rankup_navi_33104016_thumbnail,,u_rankup_navi_33104016,,1,1
6793,0,0,u_normal_navi_31106012_thumbnail,,u_normal_navi_31106012,,1,1
6794,0,0,u_rankup_navi_31106012_thumbnail,,u_rankup_navi_31106012,,1,1
6795,0,0,b_normal_53108007_thumbnail,,b_normal_53108007,,0,1
6796,0,0,b_rankup_53108007_thumbnail,,b_rankup_53108007,,0,1
6797,0,0,b_normal_42101007_thumbnail,,b_normal_42101007,,0,1
6798,0,0,b_rankup_42101007_thumbnail,b_rankup_42101007_signed_thumbnail,b_rankup_42101007,b_rankup_42101007_signed,0,1
6799,0,0,u_normal_navi_12025002_thumbnail,,u_normal_navi_12025002,,1,1
6800,0,0,u_rankup_navi_12025002_thumbnail,,u_rankup_navi_12025002,,1,1
6801,0,0,u_normal_navi_32107013_thumbnail,,u_normal_navi_32107013,,1,1
6802,0,0,u_rankup_navi_32107013_thumbnail,,u_rankup_navi_32107013,,1,1
6803,0,0,u_normal_navi_33109010_thumbnail,,u_normal_navi_33109010,,1,1
6804,0,0,u_rankup_navi_33109010_thumbnail,,u_rankup_navi_33109010,,1,1
6805,0,0,b_rankup_42008013_thumbnail,b_rankup_42008013_signed_thumbnail,b_rankup_42008013,b_rankup_42008013_signed,0,1
6806,0,0,,,,,0,1
6807,0,0,u_normal_navi_33009023_thumbnail,,u_normal_navi_33009023,,1,1
6808,0,0,u_rankup_navi_33009023_thumbnail,,u_rankup_navi_33009023,,1,1
6809,0,0,b_normal_52001002_thumbnail,,b_normal_52001002,,0,1
6810,0,0,b_rankup_52001002_thumbnail,,b_rankup_52001002,,0,1
6811,0,0,u_normal_navi_12046002_thumbnail,,u_normal_navi_12046002,,1,1
6812,0,0,u_rankup_navi_12046002_thumbnail,,u_rankup_navi_12046002,,1,1
6813,0,0,u_normal_navi_31101015_thumbnail,,u_normal_navi_31101015,,1,1
6814,0,0,u_rankup_navi_31101015_thumbnail,,u_rankup_navi_31101015,,1,1
6815,0,0,u_normal_navi_33106017_thumbnail,,u_normal_navi_33106017,,1,1
6816,0,0,u_rankup_navi_33106017_thumbnail,,u_rankup_navi_33106017,,1,1
6817,0,0,u_normal_navi_31109014_thumbnail,,u_normal_navi_31109014,,1,1
6818,0,0,u_rankup_navi_31109014_thumbnail,,u_rankup_navi_31109014,,1,1
6819,0,0,b_normal_52102007_thumbnail,,b_normal_52102007,,0,1
6820,0,0,b_rankup_52102007_thumbnail,,b_rankup_52102007,,0,1
6821,0,0,b_normal_43104009_thumbnail,,b_normal_43104009,,0,1
6822,0,0,b_rankup_43104009_thumbnail,b_rankup_43104009_signed_thumbnail,b_rankup_43104009,b_rankup_43104009_signed,0,1
