_id,_textJa,_textEn,_masterReleaseLabelId
SortDialog_PassiveSkillSuitWord,~Effect target member attribute~,◆ Effect target department attribute ◆,1
SortDialog_PassiveSkillMatchBothWord,~Multiple conditions~,◆ Complex conditions ◆,1
SortDialog_PassiveSkillSubPartWord,~Others~,◆ Others ◆,1
SortDialog_PassiveSkillSubPartWordPowerUp,Start with HP Up,Initial physical fitness up,1
SortDialog_EpisodeReadAll,All,all,1
SortDialog_EpisodeReadNotEpisode,Unread Story,Unread story,1
SortDialog_EpisodeReadNotSpecialEpisode,Unread<br>Special Story,Special <br> Story unread,1
SortDialog_SortAllStatus,Group Power,Comprehensive force,1
SortDialog_SortSoul,Smile,Smile,1
SortDialog_SortTechnic,Pure,pure,1
SortDialog_SortAppeal,Cool,cool,1
SortDialog_SortUnlock,Order obtained,Obtaining procedure,1
SortDialog_SortRarity,Rarity,Rarity,1
SortDialog_SortLevel,Level,level,1
SortDialog_SortSkillLevel,Skill Level,Special skill level,1
SortDialog_SortSkill,Skill Order,Special skill order,1
SortDialog_SortMember,Members,member,1
SortDialog_SortFavorite,Favorite,favorite,1
SortDialog_SortHp,HP,HP,1
SortDialog_Kizuna,Bond,Kizuna,1
SortDialog_EventPtBonus,Event Point Bonus,Event PT bonus,1
SortDialog_TypeAll,Applicable to all,All targets,1
SortDialog_PassiveSkillMatchBothAnd,Effective when both instrument and attribute are the same,Effective when both musical instrument parts and attributes match,1
SortDialog_PassiveSkillMatchBothOr,Effective when instrument or attribute are the same,Effective when either musical instrument part or attribute matches,1
CostumeSelectPortrait_Top,Tap the screen to<br>exit fullscreen mode.,Tap this screen <br> The full screen mode will be released.,1
CostumeSelectPortrait_Selected,Selected,choosing,1
LocalNotification_Title,SIF2,Sukufes 2,1
LocalNotification_Ticker,LP has been fully restored!,LP has been fully recovered,1
LocalNotification_Message,LP has been fully restored!,LP has been fully recovered,1
LocalNotification_Description,Notifications,notification,1
LiveDownload_State_Downloading,Now Loading...,Now Loading ...,1
LiveDownload_State_Complete,Ready!,Ready!,1
LiveScene_Dialog_ContinueTitle,Resume,Resume live,1
LiveScene_Dialog_ContinueMessage,Use <color=#C12424>{0}</color> Love Gems to fully recover HP and resume the live show?,Do you want to <color =#c12424> {0} </color> of Loveka and restart the live to restart the HP?,1
LiveScene_Dialog_ContinueGemShortageTitle,Not Enough Love Gems,Loveka shortage,1
LiveScene_Dialog_ContinueGemShortageMessage,You do not have enough Love Gems<br>Unable to resume the live show.,I can't resume the live because there is a shortage of Loveka,1
LiveScene_Dialog_FailureTitle,Live Show Failed,Live failure,1
LiveScene_Dialog_FailureMessage,You have run out of HP.<br><br>You can use <color=#C12424>{0}</color> Love Gems to fully recover your HP and resume the live show.,"The HP has disappeared <br> <br> By consuming Loveka <color =#c12424> {0} individual </color>, you can recover and restart HP.",1
LiveScene_Dialog_FailureMessage_EventSpirit,You have run out of HP.<br><br>You can use <color=#C12424>{0}</color> Love Gems to fully recover your HP and resume the live show.,"The HP has disappeared <br> <br> By consuming Loveka <color =#c12424> {0} individual </color>, you can recover and restart HP.",1
LiveScene_Dialog_PauseTitle,Pause,pause,1
LiveScene_Dialog_PauseMessage,Quit the live show and return to the song select screen?<br><br><color=#C12424>*LP will not be consumed if you quit.</color>,Will you end the live and return to the song selection? <br> <COLOR =#c12424> * LP is not consumed if it ends </color>,1
LiveScene_Dialog_PauseMessage_EventChallenge,Quit the live show and return to the song select screen?<br><br><color=#C12424>*Miracle Stars will not be consumed if you quit.</color>,Will you end the live and return to the song selection? <br> <br> <COLOR =#c12424> * Miracle Star is not consumed when finished </color>,1
LiveScene_Dialog_PauseMessage_CannotRetire,,#VALUE!,1
LiveScene_Dialog_RetireConfirmTitle,Quit,End the live,1
LiveScene_Dialog_RetireConfirmMessage,You will not receive rewards if you quit.<br>Return to the live show and continue playing?<br><br><color=#C12424>*LP will not be consumed if you quit.</color>,"When you end the live, you will not be able to get a reward. <br> Do you want to go back to the live and continue playing? <br> <COLOR =#c12424> * LP is not consumed if it ends </color>",1
LiveScene_Dialog_RetireConfirmMessage_EventChallenge,You will not receive rewards if you quit.<br>Return to the live show and continue playing?<br><br><color=#C12424>*Miracle Stars will not be consumed if you quit.</color>,"When you end the live, you will not be able to get a reward. <br> Do you want to go back to the live and continue playing? <br> <br> <COLOR =#c12424> * Miracle Star does not consume </color>",1
LiveScene_Dialog_SuspendButton,Quit,,1
LiveScene_Dialog_CancelButton,Cancel,,1
LiveScene_Dialog_ReheasalRetryConfirmMessage,Quit the live show and restart from the beginning?,Do you want to start the live and start over from the beginning?,1
LiveScene_Dialog_ReheasalRetireConfirmMessage,Quit live show and return to the song select screen?,Will you end the live and return to the song selection?,1
LiveScene_MultiWaitOtherPlayerLoading,Members are getting ready...,Members are preparing ...,1
LiveScene_MultiWaitOtherPlayerPlaying,Members are in a live show...,Members live ...,1
LiveScene_MultiUserIntroduction_Vs,Play live show with this player,Live with this player,1
LiveScene_MultiUserIntroduction_EventHomework,Play live show with this player,Live with this player,1
LiveScene_SkillBoard_Trigger,Skill activated,Special skill activation,1
LiveScene_VoltageGaugeLv1,(Dummy) LV 1,(Dummy) Lv 1,1
LiveScene_VoltageGaugeLv2,(Dummy) LV 2,(Dummy) Lv 2,1
LiveScene_VoltageGaugeLv3,(Dummy) LV 3,(Dummy) Lv 3,1
LiveScene_VoltageGaugeLv4,(Dummy) LV 4,(Dummy) Lv 4,1
LiveScene_VoltageGaugeLvMax_ClimaxReady,Preparing Surge Time,Climax time preparing,1
LiveScene_VoltageGaugeLvMax_ClimaxPlaying,It's SURGE Time!!!,CLIMAX time is activating! !,1
LiveScene_VoltageGaugeLvMax_ClimaxEnd,SURGE Time Has Ended,Climax time is over,1
LiveScene_VoltageGaugeLvMax_ClimaxPerfect,PERFECT SURGE!!!,Climax Perfect! !,1
LiveScene_AutoPlayComment,High score will be reflected on autoplay.,"Since it is an auto play, a high score is applied",1
LiveScene_Dialog_RestartConfirmTitle,Restart Song,Remove from the beginning,1
LiveScene_Dialog_RestartConfirmMessage,Quit the live show and restart from the beginning?<br><br><color=#C12424>*LP will not be consumed if you quit.</color>,Do you finish the live and start over from the beginning? <br> <br> <COLOR =#c12424> * LP does not consume </color>,1
LiveScene_Dialog_RestartConfirmMessage_EventSpirit,Quit the live show and restart from the beginning?<br><br><color=#C12424>*Miracle Stars will not be consumed if you quit.</color><br><br>,Do you finish the live and start over from the beginning? <br> <COLOR =#c12424> * Miracle star does not consume </color> <br> </color> <br> </color> <br>,1
LiveScene_Dialog_ContinueSpiritShortageTitle,Not enough Miracle Stars.,Miracle star shortage,1
LiveScene_Dialog_ContinueSpiritShortageMessage,You do not have enough Miracle Stars.<br><br>Miracle Stars can be obtained<br>by playing standard songs.<br><br>,Miracle Star is lacking <br> <br> Miracle Star can be acquired by playing normal songs <br> <br>,1
CooperationLive_BlueText,<color=#0064AA>{0}</color>,<color =#0064aa> {0} </color>,1
CooperationLive_GreenText,<color=#328C00>{0}</color>,<color =#328c00> {0} </color>,1
CooperationLive_PurpleText,<color=#8644C6>{0}</color>,<color =#8644C6> {0} </color>,1
CooperationLive_RedText,<color=#D73C55>{0}</color>,<color =#d73C55> {0} </color>,1
CooperationLive_OrangeText,<color=#FF9831>{0}</color>,<color =#ff9831> {0} </color>,1
CooperationLive_RoomRestriction,Live Show Restrictions,Live restriction,1
CooperationLive_NormalRoom,Normal,usually,1
CooperationLive_SpecialRoom,Day of the Week,day of week,1
CooperationLive_EventRoom,Events,event,1
Notice_DialogTitle,Song added!,Added songs!,1
Notice_DialogSchool,(Dummy),(dummy),1
Notice_DialogWordsDefault,Lyrics:,Lyrics:,1
Notice_DialogCompositionDefault,Composition:,Composition:,1
Notice_DialogArrangerDefault,Arrangement:,Arrangement:,1
MultiConfirm_EasyColorText,<color=#0096C8>{0}</color>,<color =#0096c8> {0} </color>,1
MultiConfirm_NormalColorText,<color=#78B400>{0}</color>,<color =#78b400> {0} </color>,1
MultiConfirm_HardColorText,<color=#F57873>{0}</color>,<color =#f57873> {0} </color>,1
MultiConfirm_ExpertColorText,<color=#F28E00>{0}</color>,<color =#f28e00> {0} </color>,1
MusicDetail_DialogTitle,Song Details,Music details,1
MusicDetail_RecievedLabel,Obtained,Already acquired,1
MusicDetail_RemainLabel,{0}x remaining,And {0} times,1
MusicDetail_FirstLabel,First clear,First reward,1
MusicDetail_ClearReward,Guaranteed clear reward,Confirmed clear reward,1
MusicDetail_RandomReward,Random clear reward,Random clear reward,1
MusicDetail_DetailTab,Song Details,Music information,1
MusicDetail_RewardTab,Clear Rewards,Achievement reward,1
MusicDetail_Reference,Source: {0},Source: {0},1
MusicSelect_HighScore,High score,High score,1
MusicSelect_MyRankingHighScore,Your<br>(Dummy),Your <br> (dummy),1
MusicSelect_NoAnyDifficulty,{0} difficulty is not available for this song. Selecting another song.,"Since there is no difficulty of {0} in the selected song, select other songs",1
MusicSelect_ClearRamp,Clear status,Clear status,1
MusicSelect_TeacherPoint,High score rate,High -core rate,1
MusicSelect_TeacherPointSum,Total high score rate,Comprehensive high -core rate,1
MusicSelect_CategoryButton,Genre,Genre,1
MusicSelect_SortButton,Filter,Narrow down,1
MusicSelect_ClearBonusButton,Clear Rewards,Achievement reward,1
MusicSelect_RandomButton,Auto,Random,1
MusicSelect_SortApplyDataBar,Applied,During the application,1
MusicSelect_ObtainTypeShopMessage,Purchase from the Song Shop,Buy at the music shop,1
MusicSelect_ObtainTypeShopButton,Song Shop,To the music shop,1
MusicSelect_ObtainTypeMissionMessage,"Complete<br>mission<br>""{0}""",Achieve mission <br> '{0}' <br>,1
MusicSelect_ObtainTypeMissionButton,Missions,To the mission,1
MusicSelect_ObtainTypeStoryMessage,"Reward for viewing<br>main story<br>""{0}""",Main story <br> '{0}' <br> browsing reward,1
MusicSelect_ObtainTypeStoryButton,Story,To the story,1
MusicSelect_ObtainTypePlayerRankMessage,Reach rank {0}.,Set the rank to {0},1
MusicSelect_ObtainTypeNoneMessage,Unlock conditions have not been set.,Liberation conditions are not set,1
MusicSelect_ObtainTypeNoneButton,Undefined,undefined,1
MusicSelect_UnlockTitle,Unlock Conditions,Release condition,1
MusicSelect_SortDialogTitle,Sort,Sorting,1
MusicSelect_RefineDialogTitle,Filter,Narrow down,1
MusicSelect_FilterCategoryTitle,Genre,Genre,1
MusicSelect_FilterOtherTitle,Other,others,1
MusicSelect_SortTitle,Sorting Order,Sort order,1
MusicSelect_FilterCategoryAll,All,all,1
MusicSelect_FilterCategoryCharacterSong,(Dummy),(dummy),1
MusicSelect_FilterCategoryCoupling,(Dummy),(dummy),1
MusicSelect_FilterCategorySongWithinPlay,(Dummy),(dummy),1
MusicSelect_FilterCategoryOther,Other,others,1
MusicSelect_FilteRefineNone,None specified,unspecified,1
MusicSelect_FilterRefineFavorite,Favorite,favorite,1
MusicSelect_FilterRefineNotClear,Not cleared,Uncontrolled,1
MusicSelect_FilterRefineNotScoreSS,SS Rank not obt.,Not score rank SS,1
MusicSelect_FilterRefineNotFullCombo,Full Combo not obt.,Non -full combo,1
MusicSelect_FilterRefineNotAllPerfect,All PERFECT not obt.,Not all perfect,1
MusicSelect_SortDefault,Default,Default,1
MusicSelect_SortMusicName,Order by song title,Song name order,1
MusicSelect_SortReleaseTime,Order by release,Order of distribution,1
MusicSelect_SortMusicLevel,Order by level,Level order,1
MusicSelect_SortHighScore,Order by high score,High score order,1
MusicSelect_Ranking,Ranking,Ranking,1
MusicSelect_AllTab,All,all,1
MusicSelect_NoClearRate,--:--%,-:-%,1
MusicRanking_Score,SCORE,Score,1
MusicRanking_Rank,RANK,Rank,1
MusicRecommend_RecommendList,Recommended,Recommended list,1
MusicRecommend_RecommendListCancel,Close Recommend,Recommended list cancellation,1
MusicRecommend_UseThisList,Use This List,Use this list,1
MusicFilterAutoSort_DialogTitle,Auto Sort,Omakase song selection,1
MusicFilterAutoSort_Random,Random,random,1
MusicFilterAutoSort_NonPlay,Not played,A song that I haven't played yet,1
MusicFilterAutoSort_RecentPlay,Recently played,The song I played recently,1
MusicFilterAutoSort_RecentRelease,Recently released,Recently distributed songs,1
MusicGoal_DialogTitle,Song Goals,Music goal,1
MusicGoal_ScoreLabel,SCORE |,Score |,1
MusicGoal_HighScore,HIGH SCORE,High score,1
MusicGoal_ComboLabel,COMBO |,Combo |,1
MusicGoal_Combo,COMBO,Combo,1
MusicGoal_MaxCombo,MAX COMBO,Max Combo,1
MusicGoal_FullComboLabel,FULL COMBO |,Full Combo |,1
MusicGoal_ClearLabel,CLEAR |,Clear |,1
MusicGoal_ClearCount,Clear Count,Number of clears,1
MusicGoal_Count,times,times,1
MusicGoal_Achievement,Achieved,Achievement,1
MusicGoal_AchievementRate,Clear rate<br>for all players,All players <br> Clear rate,1
MusicGoal_Percent,%,%,1
MusicGoal_HighOrder,Top Rankings,Top position,1
MusicGoal_UnPlayed,Unplayed,Not played,1
CooperationLive_TotalPower,Main Unit's Group Power:,Overall power of the main unit:,1
CooperationLive_NormaType,Normal,usually,1
CooperationLive_SpecialType,Day of the Week,day of week,1
CooperationLive_StampSettingButton,Sticker Settings,Stamp settings,1
CooperationLive_PrivateButton,Private,private,1
CooperationLive_FriendsInviteButton,Friend Invitations,Invitation to friends,1
CooperationLive_DeckEditButton,Unit Formation,Unit formation,1
CooperationLive_InviteIcon,!,!,1
CooperationLive_MatchingDialogTitle,Matching,During matching,1
CooperationLive_MatchingDialogMessage,Searching live shows...,I'm searching for live,1
CooperationLive_CreateRoomDialogTitle,Creating Live Show,Under live performance,1
CooperationLive_CreateRoomDialogMessage,Creating live show...,I am creating a live performance,1
CooperationLive_MatchingDialogAnnotation,*This may take some time during busy periods.,* It may take time when crowded,1
CooperationLive_PrivateSelectDialogTitle,Private Live Show,Private live,1
CooperationLive_PrivateSelectDialogEnterMessage,Enter a live show ID<br>and join.,Enter the live ID and enter the room,1
CooperationLive_PrivateSelectDialogEnterButton,Join,Entering the room,1
CooperationLive_PrivateSelectDialogCreateMessage,Set the requirements<br>to create a live show.,Create a live performance by specifying the conditions,1
CooperationLive_PrivateSelectDialogCreateButton,Create,create,1
CooperationLive_RoomTypeRewardInfo,{0} Up!,{0} Up!,1
CooperationLive_RoomTypeRewardWeekMonday,Monday only,Monday only,1
CooperationLive_RoomTypeRewardWeekTuesday,Tuesday only,Tuesday only,1
CooperationLive_RoomTypeRewardWeekWednesday,Wednesday only,Wednesday only,1
CooperationLive_RoomTypeRewardWeekThursday,Thursday only,Thursday only,1
CooperationLive_RoomTypeRewardWeekFriday,Friday only,Limited to Friday,1
CooperationLive_RoomTypeRewardWeekSaturday,Saturday only,Saturday only,1
CooperationLive_RoomTypeRewardWeekSunday,Sunday only,Sunday only,1
FriendInviteItem_RoomCreater,User Name,username,1
FriendInviteItem_RoomType,Live Show Attribute,Live attribute,1
FriendInviteItem_RoomCondition,Live Show Restrictions,Live restriction,1
FriendInviteItem_RoomComment,Comment,One comment,1
FriendInviteItem_RoomName,Live Show Name,Live name,1
FriendInviteItem_RoomReward,Live Show Rewards,Live reward,1
FriendInviteItem_RoomSessionID,Live Show ID,Live ID,1
FriendInviteItem_JoinButton,Join,Entering the room,1
LiveMatching_PrivateRoomTitle,ID:,ID:,1
LiveMatching_RoomConditionTitle,Live Show Name:,Live name:,1
LiveMatching_RoomTypeInfoTitle,Live Show Rewards:,Live Reward:,1
LiveMatching_PlayerTitle,{0}P,{0} p,1
LiveMatching_Support,Support,support,1
LiveMatching_WaitMessage,Matching... Please wait for all members to arrive.,During matching ... Please wait until the members are together,1
LiveMatching_WaitMessageInfo,*Live shows can be started with 2 or more players.,* Live can be started with 2 or more people,1
LiveMatching_RoomTypeNormal,Normal,usually,1
LiveMatching_RoomTypeEvent,Day of the Week,day of week,1
LiveMatching_MatchedMessage,Members chosen! Please select a song.,Member decision! I will move to the song selection,1
LiveMatching_RoomOpenButton,Open Live Show,Live release,1
LiveMatching_InviteFriendButton,Friend Invitations,Invitation to friends,1
LiveMatching_DecideButton,Select Members,Members confirmed,1
MatchingPlayer_Wait,Waiting...,Recruitment ...,1
LoginBonus_HoldingPeriod,Event Period:,Holding period:,1
LoginBouns_Season,{0} {1} ~ {2} {3},{0} {1} ~ {2} {3},1
LoginBouns_Days,Day {0},{0} Day,1
LoginBouns_EventBonusValue, +{0}, +{0},1
MultiConfirm_LevelLabel,Song Level,Song level,1
MultiConfirm_OptionButton,Settings,various settings,1
MultiConfirm_HealthyBoostButton,LP Settings,LP setting,1
MultiConfirm_StartButton,Ready,Ready,1
MultiConfirm_Waiting,Waiting,Waiting,1
CooperationLiveInfo_Title,Live Show Rewards,Live reward,1
CooperationLiveInfo_MessageFormat,{0}<br><br>{1}<br><br>{2},{0} <br> <br> {1} <br> <br> {2},1
CooperationLiveInfo_Message1,"Particular rewards for specific days are easier to obtain<br>in ""Day of the Week"" live shows.<br>*""Normal"" live shows give standard rewards.                                                                                                ","In the 'day of the week' live, it will be easier to get a fixed reward for each day of the week <br> * 'Normal' live will be a normal reward.",1
CooperationLiveInfo_Message2,Monday {0}<br>Tuesday {1}<br>Wednesday {2}<br>Thursday {3}<br>Friday {4}<br>Saturday {5}<br>Sunday {6},Month {0} <br> Tuesday {1} <br> Water {2} <br> Thursday {3} <br> Gold {4},1
CooperationLiveInfo_Message3,*Drop rates are adjusted for all items<br>except those affected by reward increases.,"* Except for items to be rewarded, <br> the acquisition amount is adjusted.",1
CooperationLiveInfo_dailyEffect,{0} rate increased!,{0} ratio up!,1
Stamp_FavoriteTitle,Favorite,favorite,1
Stamp_RemoveButton,Remove,Remove,1
Stamp_ResetButton,Reset,reset,1
Profile_RankStory,{0} {1},{0} {1},1
Profile_RankFriend,Friend limit {0} → {1},Maximum number of friends {0} → {1},1
Profile_RankReward,{0} {1},{0} {1},1
GachaTop_PickUpPhotoDetailTitle,Member Details,Details of the members,1
GachaTop_PhotoDetailTitle,Member Details,Details of the members,1
Ornament_OrnamentListTitle,Item List,Item List,1
OrnamentShop_OrnamentReplaceTitle,Replace with current item?,Do you want to replace it with the items in installation?,1
GachaTop_PickUpPhotoDetailButton,Member Details,Details of the members,1
GachaTop_InfoDetailButton,Scout Details,Solicitation details,1
GachaTop_ExchangeButton,Item Exchange,Exchange,1
Notice_GroupExpNoticeWindowTitle,Group Rank,Glue plank,1
Button_Download,Download,download,1
Mission_AcceptAllButtonText,Claim All,Collective receipt,1
MusicDecision_MusicLevelArea,{0} - {1},{0} ~ {1},1
MusicDecision_RandomMusicTitle,Auto,Random,1
MusicDecision_RandomMusicLevel,???,? ?,1
MusicDecision_LiveLevelReselectButton,Reselect,Re-selection,1
MusicDecision_ShuffleMessage,Shuffle Songs,Lottery for songs,1
MusicDecision_DifficultySelectMessage,Choose a song difficulty.,Please select the difficulty level to play,1
EventTop_ScoreRanking,Overall score ranking,Overall score ranking,1
EventTop_GroupScoreRanking,Score ranking by group,Competition score ranking,1
EventTop_Season,Up to {0},Until {0},1
EventTop_UntilRewardPoint,{0} more pts,Until {0} pt,1
EventTop_NextEventPoint,Next:                                   pts,And p,1
EventTop_NextEventHomeworkPoint,Next:,After,1
EventTop_TotalEventPoint,Total event pts,Cumulative event PT,1
EventTop_HasHomeworkPoint,No. of co-op missions completed:,Number of cooperation missions:,1
EventTop_HasStamina,Miracle Stars held,Miracle star in possession,1
EventTop_HasBadge,Picks held:,Packing Pick:,1
EventTop_HasMedal,Love Gems held:,Possession Loveka:,1
EventTop_HasTicket,Fortune Tickets held:,Purchased ticket:,1
EventTop_NextStory,★Next story,★ Next story,1
EventTop_NextReward,★Next reward,★ Next reward,1
EventTop_NowHomework,★Current goal(s),★ Current issues,1
EventTop_AllGetReward,All obtained,All have been acquired,1
EventTop_AllGetStory,All unlocked,All have been released,1
EventTop_ExchangeButton,Item Exchange,Exchange,1
EventTop_BingoButton,BINGO,Bingo,1
EventTop_BoxGachaButton,Scout (Box),Solicary (box),1
EventTop_ChangeHomeworkButton,Change Goal,Assignment change,1
EventTop_HomeworkMusicLevel,Song difficulty,Music difficulty,1
EventTop_HomeworkMusicLevelValue,or more,that's all,1
EventTop_CloseExchangeShopTerm,Exchange open until: {0},The exchange is up to {0},1
EventTop_CloseBoxGachaTerm,(Dummy) available until {0},(Dummy) up to {0},1
EventTop_StoryButtonNextPoint,Next:    pts,And p,1
EventTop_StoryButtonNextPointHomework,Next:,After,1
EventTop_TermTitle,Event Period:,Holding period:,1
EventTop_ResultTermTitle,Result announcement schedule:,Result announcement period:,1
EventTop_EmotionalMemberSelectTermTitle,Member Selection Period,[Member selection period],1
EventTop_EmotionalBandSelectTermTitle,Group Selection Period,[Group selection period],1
EventTop_Multi_HelpterBonus,Backup Reward,Otasuke reward,223061303
EventTop_Multi_TodayHelpterCount,Today's Backup Limit,Today's number of times,223061303
EventTop_Multi_AlreadyPlayedHelper,Today's backup limit has been reached.,I've played today's number of times,223061303
EventTop_Multi_UnitSettings,Event-Only<br>Unit Formation,Event only<br>Unit formation,223061303
EventTop_Multi_Live,Start Multiplayer Show,Live together,223061303
EventTop_Multi_LiveEx,Multiplayer Live Show!,Live together!,223061303
EventTop_Multi_FreeMatching,Free Matching,Free matching,223061303
EventTop_Multi_FreeMatching_Info,Casual game with other players!,Feel free to play with other players!,223061303
EventTop_Multi_PrivateMatching,Private Matching,Private matching,223061303
EventTop_Multi_PrivateMatching_Info,Invite friends to play together!,Invite your friends to play!,223061303
EventTop_Multi_Join,Join,Participation,223061303
EventTop_Multi_HelperJoin,Join as Backup,Participation,223061303
EventTop_Multi_HelperCondition,"To join as backup, you must clear difficulty {0} and have {2} or more {1} points.","Clear the difficulty level {0} or more, and you can participate in {1} p with {2} or more.",223061303
EventTop_Multi_Room,room,The room,223061303
EventTop_Multi_Room2,room,In the room,223061303
EventTop_Multi_RoomCreate,Create,create,223061303
EventTop_Multi_RoomJoin,Join,Participation,223061303
EventTop_Multi_HelperToday,Today,today,223061303
EventTop_Multi_HelperCount,{0}/{1},{0}/{1},223061303
EventTop_Multi_MatchingTitle,Difficulty Selection,Difficulty selection,223061303
EventTop_Multi_MatchingTitleHelper,Join as Backup Member,Participate in Otasuke,223061303
EventTop_Multi_RoomCreateDialog_Info,Select difficulty level.,Please select the difficulty level,223061303
EventTop_Multi_RoomCreateDialog_Info2,"*Multiple difficulty levels can be selected.<br>*If multiple levels are selected, you will be matched randomly from one of the difficulty levels you have selected.","* You can choose multiple difficulties<br>* If you select multiple, it will be randomly matched from the selected difficulty level.",223061303
EventTop_Multi_RoomCreateDialog_Info3,Select a difficulty level.,Please select one difficulty level,223061303
EventTop_Multi_RoomCreateDialog_Info4,*You will perform live shows at your selected difficulty.,* You can play live with the selected difficulty level,223061303
EventTop_Multi_RoomCreateDialog_Error,There is no difficulty level selected.,Difficulty level is not selected,223061303
EventTop_Multi_RoomCreateDialog_Start,Begin Matching,Start matching,223061303
EventTop_Multi_RoomSearchDialog_Info,Enter a Room ID.,Enter your room ID,223061303
EventTop_Multi_RoomSearch_NotFindRoom,The room ID is either incorrect or the room is full.,The room is incorrect or the room is full,223061303
EventTop_Multi_PenaltyInfo,"Due to multiple disconnections or repeated irregular conduct,<br>you have been temporarily restricted from participating in live shows for this event.",Because connection cuts or misconduct were continuously detected<br>We will temporarily limit live play in this event,223061303
EventTop_Multi_RemainPenalty,Until restriction lifted,Until the restriction is canceled,223061303
EventTop_Multi_Confirmation,Confirm,confirmation,223061303
EventTop_Multi_NotEnoughPower,Stats have not exceeded the amount needed for backup.,The status does not exceed the required value,223061303
EventLive__Multi_PointPenalty,Event pts halved.,Acquisition event PT halved,223061303
EventLive__Multi_NotSelectedLevel,There is no difficulty level selected.,Difficulty level is not selected,223061303
EventLive__Multi_Matching,Matching... ({0}/{1}),Matching ({0}/{1}),223061303
EventLive__Multi_JoiningRoom,Joining room...,Participating in the room,223061303
EventLive__Multi_FailedToJoinRoom,Failed to join room.,I failed to participate in the room.,223061303
EventLive__Multi_NotFoundRoom,The room ID is either incorrect or the room is full.,The room is incorrect or the room is full,223061303
EventLive__Multi_CreatingRoom,Creating room...,Under a room,223061303
EventLive__Multi_FailedToCreateRoom,Failed to create room. Please wait and try again later.,I failed to create a room. Please open it for a while and try it again,223061303
EventLive__Multi_NotFoundHelperRoom,There are no rooms to join as backup.,There was no room to participate in Otasuke,223061303
EventLive__Multi_ConnectingToMatchingServer,Connecting to match server...,Matching server connection,223061303
EventResult_Multi_Helper,Backup,help,223061303
EventResult_Multi_Disconnected,Disconnected.,Communication has been disconnected,223061303
EventResult_Multi_ConfirmingResult,Pending...,Live results are being confirmed,223061303
EventResult_Multi_LeaveRoom,Left room.,Leave ...,223061303
EventResult_Multi_Retry,Play Again,Play again,223061303
EventMusicSelect_HighScore,Event<br>High Score,Event <br> High score,1
EventMusicSelect_ScoreRanking,Score Ranking,Score ranking,1
EventMusicSelect_StaminaUseDialogTitle,Using Miracle Stars,Miracle star use confirmation,1
EventMusicSelect_StaminaUseDialogMessage,Use {0} Miracle Star(s) and begin the live show?<br>*LP will not be consumed,Do you start live using Miracle Star x {0}? <br> * LP does not consume,1
EventMusicSelect_StaminaUseDialogHasStamina,{0} Miracle Stars,Miracle Star {0},1
EventMusicSelect_StaminaConfirmCheck,Don't ask again about using Miracle Stars until the event ends.,Do not confirm the use of miracle stars until the end of this event,1
EventStory_NextEventPoint,Event pts,Event PT,1
EventStory_NextEventHomework,Total goals completed,Cumulative issues achievement,1
EventStory_ReleaseInfoEventPoint,Collect event pts from live shows!,Let's collect event PT live!,1
EventStory_ReleaseInfoEventHomework,Participate in the event and clear event goals!,Let's play the event by playing the event!,1
EventStory_EndReleaseStory,The event is over.<br>This scenario is planned to be unlocked on {0}.,The event has ended <br> This scenario will be released to {0},1
EventRanking_TabScoreRanking,Song score ranking,Song score ranking,1
EventRanking_TabGroupScoreRanking,Score ranking by group,Competition score ranking,1
EventRanking_TabPointRanking,Event pt Ranking,Event PT ranking,1
EventRanking_TabEmotionalRanking,Top 100,Ranking TOP100,1
EventRanking_TotalScore,Total score,Total score,1
EventRanking_ScoreRanking,Total score ranking,Total score ranking,1
EventRanking_ChangeButton,Switch,switching,1
EventRanking_InfoMessage,Play results up to {0} are reflected.,The result of playing by {0} is reflected,1
EventRanking_TopRanking,Top ranked,Top player,1
EventRanking_YourRanking,You,you,1
EventRanking_ScoreRankingTitle,Song Score,Music score,1
EventRanking_PointRankingTitle,Total event pts,Cumulative event PT,1
EventRanking_EmotionalRankingBandSelectTitle,Select Group,Group selection,1
EventRanking_EmotionalRankingMemberSelectTitle,Select Member,Member selection,1
EventRanking_LookEmotionalRankingOtherBands,View other groups,See other groups,1
EventRanking_LookEmotionalRankingOtherMembers,View other members,See other members,1
EventReward_TotalEventPointReward,Total event pt rewards,Cumulative event PT reward,1
EventReward_ScoreRankingReward,Overall score ranking,Overall score ranking,1
EventReward_GroupScoreRankingReward,Score ranking by group,Competition score ranking,1
EventReward_MusicScoreRankingReward,Event song score ranking,Event song score<br>Ranking,1
EventReward_EventPointRankingReward,Event pt<br>ranking,Event PT<br>Ranking,1
EventReward_EmotionalRankingReward,Best Girl<br>Ranking,Ichi<br>Ranking,1
EventReward_TotalEventPoint,Total event pts,Cumulative event PT,1
EventReward_YourRank,Your rank,Your rank,1
EventReward_RankingButton,Check ranking,See the ranking,1
EventReward_EmotionalRankingJoinText,{0} participating,{0} participation,1
EventReward_RankingFromTo,Rank {0} - {1},{0} to {1} rank,1
EventReward_RankingFromToEnd,Rank {0} and lower,{0} position ~,1
EventReward_RankingInfoMessage,Rank rewards will be sent after the event ends.,The ranking reward will be given after the event,1
EventReward_BingoReward,BINGO,Bingo,1
EventReward_BingoSheetLineReward,[Sheet {0}] Reward for completing {1} line(s),[Seat {0}] {1} line achievement reward,1
