_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
300300113,3003,1,300300113,3003_1_13,しずく DM,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0088",1
300300114,3003,1,300300114,3003_1_14,しずく DM,しずく: 先輩、まだ起きてますか？,しずく: 先輩、まだ起きてますか？,"stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0081",1
300300115,3003,1,300300115,3003_1_15,しずく DM,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0081",1
300300301,3003,3,300300301,3003_3_1,しずく お祝い2023,しずく: 先輩、お誕生日おめでとうございます,しずく: 先輩、お誕生日おめでとうございます,"stamp_00_00000_0008,stamp_00_00000_0019,stamp_00_00000_0037,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0066,stamp_00_00000_0081,stamp_00_00000_0088",1
300300401,3003,16,300300401,3003_16_1,しずく 新年2024,しずく: 明けましておめでとうございます！,しずく: 明けましておめでとうございます！,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0095",324010160
300300501,3003,17,300300501,3003_17_1,しずく バレンタイン2024,しずく: 先輩、今日ってニジガクに取材にくる日でしたよね？,しずく: 先輩、今日ってニジガクに取材にくる日でしたよね？,"stamp_00_00000_0014,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0081",324021454
300301801,3003,18,300301801,3003_18_1,しずく ホワイトデー2024,しずく: 先輩、今日は誘ってくれてありがとうございました！,しずく: 先輩、今日は誘ってくれてありがとうございました！,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0082",324031455
300300701,3003,7,300300701,3003_7_1,しずく 4月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0088",1
300300801,3003,8,300300801,3003_8_1,しずく 5月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0020,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0079,stamp_00_00000_0082",1
300300901,3003,9,300300901,3003_9_1,しずく 6月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0085",323062404
300301001,3003,10,300301001,3003_10_1,しずく 7月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0015,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0073,stamp_00_00000_0081",323072805
300301101,3003,11,300301101,3003_11_1,しずく 夏休み2023,しずく: 先輩、見てください,しずく: 先輩、見てください,"stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0088",323082603
300301201,3003,12,300301201,3003_12_1,しずく 9月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0015,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0079",323090604
300301301,3003,13,300301301,3003_13_1,しずく 2023ハロウィン,しずく: ハッピーハロウィン！,しずく: ハッピーハロウィン！,"stamp_00_00000_0013,stamp_00_00000_0021,stamp_00_00000_0046,stamp_00_00000_0058,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0087",323103152
300301401,3003,14,300301401,3003_14_1,しずく 11月2023,しずくさんがログインしました,しずくさんがログインしました,"stamp_00_00000_0015,stamp_00_00000_0045,stamp_00_00000_0051,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0088",323111004
300301501,3003,15,300301501,3003_15_1,しずく Xmas2023,しずく: メリークリスマス！,しずく: メリークリスマス！,"stamp_00_00000_0019,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0084",323122534
300400101,3004,1,300400101,3004_1_1,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0008,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0078",1
300400102,3004,1,300400102,3004_1_2,果林 DM,果林: キミが書いた記事を見たわよ,果林: キミが書いた記事を見たわよ,"stamp_00_00000_0003,stamp_00_00000_0005,stamp_00_00000_0020,stamp_00_00000_0022,stamp_03_03004_0007",1
300400103,3004,1,300400103,3004_1_3,果林 DM,果林: ライブの予定が決まったわ,果林: ライブの予定が決まったわ,"stamp_00_00000_0007,stamp_00_00000_0020,stamp_00_00000_0027,stamp_00_00000_0081",1
300400104,3004,1,300400104,3004_1_4,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0014,stamp_00_00000_0020",1
300400105,3004,1,300400105,3004_1_5,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0025,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0081,stamp_03_03004_0007",1
300400106,3004,1,300400106,3004_1_6,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0071,stamp_00_00000_0079",1
300400107,3004,1,300400107,3004_1_7,果林 DM,果林さんが画像を送信しました,果林さんが画像を送信しました,"stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0048,stamp_00_00000_0054,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0088",1
300400108,3004,1,300400108,3004_1_8,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0020,stamp_00_00000_0037,stamp_00_00000_0095",1
300400109,3004,1,300400109,3004_1_9,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0052,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",1
300400110,3004,1,300400110,3004_1_10,果林 DM,果林: こんにちは,果林: こんにちは,"stamp_00_00000_0007,stamp_00_00000_0088,stamp_00_00000_0089",1
300400111,3004,1,300400111,3004_1_11,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0016,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0061,stamp_00_00000_0085,stamp_00_00000_0091",1
300400112,3004,1,300400112,3004_1_12,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0002,stamp_00_00000_0008,stamp_00_00000_0012,stamp_00_00000_0028,stamp_00_00000_0081,stamp_00_00000_0090",1
300400113,3004,1,300400113,3004_1_13,果林 DM,果林: 自由になったわ,果林: 自由になったわ,"stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0040,stamp_00_00000_0041,stamp_00_00000_0081,stamp_03_03004_0007",1
300400114,3004,1,300400114,3004_1_14,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0020,stamp_00_00000_0036,stamp_00_00000_0045,stamp_00_00000_0053,stamp_00_00000_0079,stamp_00_00000_0089",1
300400115,3004,1,300400115,3004_1_15,果林 DM,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0017,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0079",1
300400201,3004,2,300400201,3004_2_1,果林 お誕生日2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0066,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0091",123062902
300400301,3004,3,300400301,3004_3_1,果林 お祝い2023,果林: お誕生日おめでとう,果林: お誕生日おめでとう,"stamp_00_00000_0001,stamp_00_00000_0020,stamp_00_00000_0054,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0094",1
300400401,3004,16,300400401,3004_16_1,果林 新年2024,果林: 明けましておめでとう,果林: 明けましておめでとう,"stamp_00_00000_0020,stamp_00_00000_0040,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",324010161
300400501,3004,17,300400501,3004_17_1,果林 バレンタイン2024,果林: ハッピーバレンタイン！,果林: ハッピーバレンタイン！,"stamp_00_00000_0006,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0079",324021455
300401801,3004,18,300401801,3004_18_1,果林 ホワイトデー2024,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0079,stamp_00_00000_0088",324031456
300400701,3004,7,300400701,3004_7_1,果林 4月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0069,stamp_00_00000_0088",1
300400801,3004,8,300400801,3004_8_1,果林 5月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0035,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0061",1
300400901,3004,9,300400901,3004_9_1,果林 6月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0011,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0084,stamp_00_00000_0088",323060505
300401001,3004,10,300401001,3004_10_1,果林 7月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0079",323072806
300401101,3004,11,300401101,3004_11_1,果林 夏休み2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0006,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0095",323082906
300401201,3004,12,300401201,3004_12_1,果林 9月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0090",323090113
300401301,3004,13,300401301,3004_13_1,果林 2023ハロウィン,果林: ハッピーハロウィン！,果林: ハッピーハロウィン！,"stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0020,stamp_00_00000_0028,stamp_00_00000_0054,stamp_00_00000_0079,stamp_00_00000_0081",323103153
300401401,3004,14,300401401,3004_14_1,果林 11月2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0015,stamp_00_00000_0052,stamp_00_00000_0092",323113004
300401501,3004,15,300401501,3004_15_1,果林 Xmas2023,果林さんがログインしました,果林さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0057,stamp_00_00000_0079,stamp_00_00000_0095",323122535
300500101,3005,1,300500101,3005_1_1,愛 DM,愛: やっほー宮下愛だよー！,愛: やっほー宮下愛だよー！,"stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0094",1
300500102,3005,1,300500102,3005_1_2,愛 DM,愛: やっほー！,愛: やっほー！,"stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0051",1
300500103,3005,1,300500103,3005_1_3,愛 DM,愛: やっほー！,愛: やっほー！,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0030,stamp_00_00000_0035,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0066,stamp_00_00000_0081,stamp_00_00000_0087,stamp_03_03005_0006",1
300500104,3005,1,300500104,3005_1_4,愛 DM,愛: ねえねえ！,愛: ねえねえ！,"stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0060,stamp_00_00000_0077",1
300500105,3005,1,300500105,3005_1_5,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0025",1
300500106,3005,1,300500106,3005_1_6,愛 DM,愛: 聞いて聞いて！,愛: 聞いて聞いて！,"stamp_00_00000_0011,stamp_00_00000_0028,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0087",1
300500107,3005,1,300500107,3005_1_7,愛 DM,愛: やっほー,愛: やっほー,"stamp_00_00000_0029,stamp_03_03005_0006",1
300500108,3005,1,300500108,3005_1_8,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0008,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0090",1
300500109,3005,1,300500109,3005_1_9,愛 DM,愛: 質問への回答、朝メールで送ったんだけど届いてるかな？,愛: 質問への回答、朝メールで送ったんだけど届いてるかな？,"stamp_00_00000_0007,stamp_00_00000_0012,stamp_00_00000_0036,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0081",1
300500110,3005,1,300500110,3005_1_10,愛 DM,愛: 聞いて聞いて！,愛: 聞いて聞いて！,"stamp_00_00000_0033,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0088",1
300500111,3005,1,300500111,3005_1_11,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0035,stamp_00_00000_0059",1
300500112,3005,1,300500112,3005_1_12,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0019,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0094",1
300500113,3005,1,300500113,3005_1_13,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0029,stamp_00_00000_0041,stamp_00_00000_0081,stamp_00_00000_0085",1
300500114,3005,1,300500114,3005_1_14,愛 DM,愛: ねえねえ愛さんにお手伝いさせて！,愛: ねえねえ愛さんにお手伝いさせて！,"stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0028,stamp_00_00000_0030,stamp_00_00000_0036,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0089,stamp_00_00000_0091",1
300500115,3005,1,300500115,3005_1_15,愛 DM,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0060",1
300500201,3005,2,300500201,3005_2_1,愛 お誕生日2023,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0002,stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0081",123053002
300500301,3005,3,300500301,3005_3_1,愛 お祝い2023,愛さんがスタンプを送信しました,愛さんがスタンプを送信しました,"stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0030,stamp_00_00000_0034,stamp_00_00000_0035,stamp_00_00000_0036,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_03_03005_0006",1
300500401,3005,16,300500401,3005_16_1,愛 新年2024,愛: 明けましておめでとー！！,愛: 明けましておめでとー！！,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0020,stamp_00_00000_0056,stamp_00_00000_0088,stamp_00_00000_0094",324010162
300500501,3005,17,300500501,3005_17_1,愛 バレンタイン2024,愛: ハッピーバレンタイン！,愛: ハッピーバレンタイン！,"stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0038",324021456
300501801,3005,18,300501801,3005_18_1,愛 ホワイトデー2024,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0030,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0081",324031457
300500701,3005,7,300500701,3005_7_1,愛 4月2023,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0036,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0094",1
300500801,3005,8,300500801,3005_8_1,愛 5月2023,愛: 大型連休がきたぞ〜〜〜！！,愛: 大型連休がきたぞ〜〜〜！！,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0015,stamp_00_00000_0035,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0088",1
300500901,3005,9,300500901,3005_9_1,愛 6月2023,愛: かわいい傘買っちゃった〜,愛: かわいい傘買っちゃった〜,"stamp_00_00000_0005,stamp_00_00000_0035,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0091",323060902
300501001,3005,10,300501001,3005_10_1,愛 7月2023,愛: 夏がきたぞ〜〜〜！！,愛: 夏がきたぞ〜〜〜！！,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0060,stamp_00_00000_0069,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",323072009
300501101,3005,11,300501101,3005_11_1,愛 夏休み2023,愛: ねえねえ、君ってお化け屋敷って大丈夫な人？,愛: ねえねえ、君ってお化け屋敷って大丈夫な人？,"stamp_00_00000_0022,stamp_00_00000_0026,stamp_00_00000_0034,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0081,stamp_00_00000_0092",323081004
300501201,3005,12,300501201,3005_12_1,愛 9月2023,愛さんがログインしました,愛さんがログインしました,"stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0088",323090114
300501301,3005,13,300501301,3005_13_1,愛 2023ハロウィン,愛: ハッピーハロウィン！！,愛: ハッピーハロウィン！！,"stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0052,stamp_00_00000_0081",323103154
300501401,3005,14,300501401,3005_14_1,愛 11月2023,愛: 練習試合見にこない？,愛: 練習試合見にこない？,"stamp_00_00000_0012,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0090,stamp_00_00000_0095",323112204
300501501,3005,15,300501501,3005_15_1,愛 Xmas2023,愛: めりくり〜！,愛: めりくり〜！,"stamp_00_00000_0004,stamp_00_00000_0058,stamp_00_00000_0079,stamp_00_00000_0092",323122536
300600101,3006,1,300600101,3006_1_1,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0010,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0095",1
300600102,3006,1,300600102,3006_1_2,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0030,stamp_00_00000_0049,stamp_00_00000_0081,stamp_00_00000_0093",1
300600103,3006,1,300600103,3006_1_3,彼方 DM,彼方: ごめーん！！！,彼方: ごめーん！！！,"stamp_00_00000_0001,stamp_00_00000_0003,stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0059,stamp_00_00000_0080,stamp_00_00000_0081,stamp_00_00000_0094",1
300600104,3006,1,300600104,3006_1_4,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0065,stamp_00_00000_0077,stamp_00_00000_0089",1
300600105,3006,1,300600105,3006_1_5,彼方 DM,彼方: やっほ～、彼方ちゃんだよ〜,彼方: やっほ～、彼方ちゃんだよ〜,"stamp_00_00000_0006,stamp_00_00000_0010,stamp_00_00000_0013,stamp_00_00000_0036,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085",1
300600106,3006,1,300600106,3006_1_6,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0021,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0084,stamp_00_00000_0088",1
300600107,3006,1,300600107,3006_1_7,彼方 DM,彼方: 彼方ちゃんから耳寄りなお知らせでーす！,彼方: 彼方ちゃんから耳寄りなお知らせでーす！,"stamp_00_00000_0009,stamp_00_00000_0013,stamp_00_00000_0019,stamp_00_00000_0036,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0040,stamp_00_00000_0049,stamp_00_00000_0051,stamp_00_00000_0088,stamp_03_03006_0002",1
300600108,3006,1,300600108,3006_1_8,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0015,stamp_00_00000_0017,stamp_00_00000_0040,stamp_00_00000_0041,stamp_00_00000_0046,stamp_00_00000_0057,stamp_00_00000_0073,stamp_00_00000_0088",1
300600109,3006,1,300600109,3006_1_9,彼方 DM,彼方: どうしようどうしよう！,彼方: どうしようどうしよう！,"stamp_00_00000_0001,stamp_00_00000_0026,stamp_00_00000_0083,stamp_00_00000_0085",1
300600110,3006,1,300600110,3006_1_10,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0010,stamp_00_00000_0017,stamp_00_00000_0029,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0088",1
300600111,3006,1,300600111,3006_1_11,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0006,stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0084",1
300600112,3006,1,300600112,3006_1_12,彼方 DM,彼方: やほやほ〜,彼方: やほやほ〜,"stamp_00_00000_0010,stamp_00_00000_0050,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0093,stamp_03_03006_0002",1
300600113,3006,1,300600113,3006_1_13,彼方 DM,彼方: あなたが書いてくれた彼方ちゃんの記事見ちゃった！！,彼方: あなたが書いてくれた彼方ちゃんの記事見ちゃった！！,"stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0036,stamp_00_00000_0081,stamp_00_00000_0088",1
300600114,3006,1,300600114,3006_1_14,彼方 DM,彼方: 彼方ちゃんだよ〜,彼方: 彼方ちゃんだよ〜,"stamp_00_00000_0020,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0079,stamp_03_03006_0002",1
300600115,3006,1,300600115,3006_1_15,彼方 DM,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0028,stamp_00_00000_0077,stamp_00_00000_0078,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0095",1
300600201,3006,2,300600201,3006_2_1,彼方 お誕生日2023,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0094",123121602
300600301,3006,3,300600301,3006_3_1,彼方 お祝い2023,彼方: お誕生日おめでと〜〜〜！！,彼方: お誕生日おめでと〜〜〜！！,"stamp_00_00000_0001,stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0084,stamp_00_00000_0088",1
300600401,3006,16,300600401,3006_16_1,彼方 新年2024,彼方: はっぴーにゅーいや〜！,彼方: はっぴーにゅーいや〜！,"stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0065,stamp_00_00000_0079,stamp_00_00000_0088",324010163
300600501,3006,17,300600501,3006_17_1,彼方 バレンタイン2024,彼方: 今日はバレンタインですよ〜！,彼方: 今日はバレンタインですよ〜！,"stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0088",324021457
300601801,3006,18,300601801,3006_18_1,彼方 ホワイトデー2024,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0088",324031458
300600701,3006,7,300600701,3006_7_1,彼方 4月2023,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0020,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0094",1
300600801,3006,8,300600801,3006_8_1,彼方 5月2023,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0036,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0060",1
300600901,3006,9,300600901,3006_9_1,彼方 6月2023,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0077",323061103
300601001,3006,10,300601001,3006_10_1,彼方 7月2023,彼方: ねえねえ,彼方: ねえねえ,"stamp_00_00000_0016,stamp_00_00000_0061,stamp_00_00000_0073,stamp_00_00000_0088,stamp_00_00000_0091,stamp_00_00000_0095",323072111
300601101,3006,11,300601101,3006_11_1,彼方 夏休み2023,彼方: ねえねえ質問！,彼方: ねえねえ質問！,"stamp_00_00000_0020,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0088",323082604
300601201,3006,12,300601201,3006_12_1,彼方 9月2023,彼方さんがログインしました,彼方さんがログインしました,"stamp_00_00000_0044,stamp_00_00000_0056,stamp_00_00000_0065,stamp_00_00000_0068,stamp_00_00000_0076",323091503
300601301,3006,13,300601301,3006_13_1,彼方 2023ハロウィン,彼方: はっぴーはろうぃん〜！,彼方: はっぴーはろうぃん〜！,"stamp_00_00000_0004,stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0036,stamp_00_00000_0056,stamp_00_00000_0081",323103155
