_albumUnitSeriesId,_albumSeriesId,_unitId,_position,_masterReleaseLabelId
2493,437,2630,7,1
2494,437,2550,8,1
2495,437,2529,9,1
2496,439,2464,1,1
2497,439,2465,2,1
2498,440,2514,1,1
2499,440,2497,2,1
2500,440,2468,3,1
2501,440,2469,4,1
2502,440,2515,5,1
2503,440,2498,6,1
2504,440,2470,7,1
2505,440,2499,8,1
2506,440,2516,9,1
2507,441,2560,1,1
2508,441,2467,2,1
2509,441,2666,3,1
2510,441,2579,4,1
2511,441,2649,5,1
2512,441,2513,6,1
2513,441,2496,7,1
2514,441,2620,8,1
2515,441,2536,9,1
2516,442,2472,1,1
2517,442,2473,2,1
2518,442,2474,3,1
2519,443,2477,1,1
2520,443,2478,2,1
2521,444,2485,1,1
2522,444,2486,2,1
2523,444,2487,3,1
2524,444,2488,4,1
2525,444,2489,5,1
2526,444,2490,6,1
2527,444,2491,7,1
2528,444,2492,8,1
2529,444,2493,9,1
2530,445,2494,1,1
2531,445,2495,2,1
2532,446,2500,1,1
2533,446,2501,2,1
2534,447,2510,1,1
2535,447,2511,2,1
2536,448,2518,1,1
2537,448,2519,2,1
2538,452,2520,1,1
2539,452,2521,2,1
2540,452,2522,3,1
2541,452,2523,4,1
2542,452,2524,5,1
2543,452,2525,6,1
2544,452,2526,7,1
2545,452,2527,8,1
2546,452,2528,9,1
2547,449,2571,1,1
2548,449,2572,2,1
2549,449,2530,3,1
2550,449,2551,4,1
2551,449,2552,5,1
2552,449,2553,6,1
2553,449,2531,7,1
2554,449,2532,8,1
2555,449,2573,9,1
2556,450,2534,1,1
2557,450,2535,2,1
2558,451,2580,1,1
2559,451,2581,2,1
2560,451,2561,3,1
2561,451,2537,4,1
2562,451,2538,5,1
2563,451,2582,6,1
2564,451,2539,7,1
2565,451,2562,8,1
2566,451,2563,9,1
2567,453,2542,1,1
2568,453,2543,2,1
2569,454,2600,1,1
2570,454,2544,2,1
2571,454,2574,3,1
2572,454,2554,4,1
2573,454,2568,5,1
2574,454,2556,6,1
2575,454,2575,7,1
2576,454,2613,8,1
2577,454,2614,9,1
2578,457,2547,1,1
2579,458,2548,1,1
2580,459,2549,1,1
2581,460,2546,1,1
2582,460,2569,2,1
2583,460,2601,3,1
2584,460,2628,4,1
2585,460,2656,5,1
2586,460,2675,6,1
2587,460,2800,7,1
2588,460,2821,8,1
2589,460,2843,9,1
2590,461,2555,1,1
2591,456,2557,1,1
2592,456,2558,2,1
2593,455,2559,1,1
2594,455,2583,2,1
2595,455,2578,3,1
2596,455,2618,4,1
2597,455,2565,5,1
2598,455,2590,6,1
2599,455,2564,7,1
2600,455,2625,8,1
2601,455,2624,9,1
2602,462,2566,1,1
2603,462,2567,2,1
2604,463,2576,1,1
2605,463,2577,2,1
2606,464,2602,1,1
2607,464,2584,2,1
2608,464,2603,3,1
2609,464,2604,4,1
2610,464,2592,5,1
2611,464,2593,6,1
2612,464,2585,7,1
2613,464,2594,8,1
2614,464,2586,9,1
2615,465,2605,1,1
2616,465,2606,2,1
2617,465,2587,3,1
2618,465,2588,4,1
2619,465,2607,5,1
2620,465,2595,6,1
2621,465,2596,7,1
2622,465,2589,8,1
2623,465,2597,9,1
2624,466,2598,1,1
2625,466,2599,2,1
2626,467,2610,1,1
2627,467,2631,2,1
2628,467,2632,3,1
2629,467,2633,4,1
2630,467,2611,5,1
2631,467,2659,6,1
2632,467,2612,7,1
2633,467,2660,8,1
2634,467,2661,9,1
2635,468,2872,1,1
2636,468,3004,2,1
2637,468,2958,3,1
2638,468,2662,4,1
2639,468,3052,5,1
2640,468,2714,6,1
2641,468,2822,7,1
2642,468,2615,8,1
2643,468,2861,9,1
2644,469,2616,1,1
2645,469,2617,2,1
2646,470,2881,1,1
2647,470,3050,2,1
2648,470,2959,3,1
2649,470,2663,4,1
2650,470,3083,5,1
2651,470,2718,6,1
2652,470,2831,7,1
2653,470,2619,8,1
2654,470,2868,9,1
2655,471,2650,1,1
2656,471,2667,2,1
2657,471,2621,3,1
2658,471,2651,4,1
2659,471,2622,5,1
2660,471,2668,6,1
2661,471,2623,7,1
2662,471,2652,8,1
2663,471,2669,9,1
2664,472,2626,1,1
2665,472,2627,2,1
2666,473,2635,1,1
2667,473,2636,2,1
2668,473,2637,3,1
2669,473,2638,4,1
2670,473,2639,5,1
2671,473,2640,6,1
2672,473,2641,7,1
2673,473,2642,8,1
2674,473,2643,9,1
2675,474,2647,1,1
2676,474,2648,2,1
2677,475,2654,1,1
2678,475,2655,2,1
2679,476,2664,1,1
2680,476,2665,2,1
2681,477,2670,1,1
2682,477,2747,2,1
2683,477,2671,3,1
2684,477,2672,4,1
2685,477,2814,5,1
2686,477,2815,6,1
2687,477,2748,7,1
2688,477,2816,8,1
2689,477,2749,9,1
2690,478,2673,1,1
2691,478,2674,2,1
2692,479,2676,1,1
2693,479,2677,2,1
2694,479,2678,3,1
2695,479,2679,4,1
2696,479,2680,5,1
2697,479,2681,6,1
2698,479,2682,7,1
2699,479,2683,8,1
2700,479,2684,9,1
2701,480,2685,1,1
2702,480,2686,2,1
2703,480,2687,3,1
2704,480,2688,4,1
2705,480,2689,5,1
2706,480,2690,6,1
2707,480,2691,7,1
2708,480,2692,8,1
2709,480,2693,9,1
2710,481,2694,1,1
2711,481,2697,2,1
2712,481,2698,3,1
2713,482,2699,1,1
2714,482,2700,2,1
2715,482,2701,3,1
2716,482,2702,4,1
2717,482,2703,5,1
2718,484,2707,1,1
2719,484,2708,2,1
2720,484,2824,3,1
2721,484,2709,4,1
2722,484,2825,5,1
2723,484,2826,6,1
2724,484,2802,7,1
2725,484,2803,8,1
2726,484,2804,9,1
2727,485,2801,1,1
2728,485,2823,2,1
2729,485,2706,3,1
2730,485,2882,4,1
2731,485,2850,5,1
2732,485,3154,6,1
2733,485,3000,7,1
2734,485,3084,8,1
2735,485,2954,9,1
2736,486,2710,1,1
2737,486,2711,2,1
2738,486,2805,3,1
2739,486,2806,4,1
2740,486,2712,5,1
2741,486,2827,6,1
2742,486,2828,7,1
2743,486,2807,8,1
2744,486,2829,9,1
2745,487,2870,1,1
2746,487,2960,2,1
2747,487,3273,3,1
2748,487,3173,4,1
2749,487,2713,5,1
2750,487,2854,6,1
2751,487,3301,7,1
2752,487,2830,8,1
2753,487,2961,9,1
2754,488,2878,1,1
2755,488,2984,2,1
2756,488,3291,3,1
2757,488,3194,4,1
2758,488,2717,5,1
2759,488,2858,6,1
2760,488,3317,7,1
2761,488,2832,8,1
2762,488,2992,9,1
2763,489,2715,1,1
2764,489,2716,2,1
2765,492,2719,1,1
2766,492,2750,2,1
2767,492,2751,3,1
2768,492,2774,4,1
2769,492,2720,5,1
2770,492,2775,6,1
2771,492,2721,7,1
2772,492,2776,8,1
2773,492,2752,9,1
2774,493,2722,1,1
2775,493,2753,2,1
2776,493,2754,3,1
2777,493,2777,4,1
2778,493,2723,5,1
2779,493,2778,6,1
2780,493,2724,7,1
2781,493,2779,8,1
2782,493,2755,9,1
2783,494,2725,1,1
2784,494,2756,2,1
2785,494,2757,3,1
2786,494,2780,4,1
2787,494,2726,5,1
2788,494,2781,6,1
2789,494,2727,7,1
2790,494,2782,8,1
2791,494,2758,9,1
2792,495,2728,1,1
2793,495,2759,2,1
2794,495,2760,3,1
2795,495,2783,4,1
2796,495,2729,5,1
2797,495,2784,6,1
2798,495,2730,7,1
2799,495,2785,8,1
2800,495,2761,9,1
2801,496,2731,1,1
2802,496,2762,2,1
2803,496,2763,3,1
2804,496,2786,4,1
2805,496,2732,5,1
2806,496,2787,6,1
2807,496,2733,7,1
2808,496,2788,8,1
2809,496,2764,9,1
2810,497,2734,1,1
2811,497,2765,2,1
2812,497,2766,3,1
2813,497,2789,4,1
2814,497,2735,5,1
2815,497,2790,6,1
2816,497,2736,7,1
2817,497,2791,8,1
2818,497,2767,9,1
2819,498,2737,1,1
2820,498,2768,2,1
2821,498,2769,3,1
2822,498,2792,4,1
2823,498,2738,5,1
2824,498,2793,6,1
2825,498,2739,7,1
2826,498,2794,8,1
2827,498,2770,9,1
2828,499,2740,1,1
2829,499,2771,2,1
2830,499,2772,3,1
2831,499,2795,4,1
2832,499,2741,5,1
2833,499,2796,6,1
2834,499,2742,7,1
2835,499,2797,8,1
2836,499,2773,9,1
2837,490,2744,1,1
2838,490,2836,2,1
2839,490,2837,3,1
2840,490,2838,4,1
2841,490,2811,5,1
2842,490,2812,6,1
2843,490,2745,7,1
2844,490,2746,8,1
2845,490,2813,9,1
2846,491,2810,1,1
2847,491,3168,2,1
2848,491,3139,3,1
2849,491,2864,4,1
2850,491,2835,5,1
2851,491,2743,6,1
2852,491,2988,7,1
2853,491,3045,8,1
2854,491,2937,9,1
2855,500,2798,1,1
2856,500,2799,2,1
2857,501,2808,1,1
2858,501,2809,2,1
2859,502,3299,1,1
2860,502,3261,2,1
2861,502,3366,3,1
2862,502,2839,4,1
2863,502,2817,5,1
2864,502,3164,6,1
2865,502,2879,7,1
2866,502,3269,8,1
2867,502,3088,9,1
2868,503,3316,1,1
2869,503,3267,2,1
2870,503,3413,3,1
2871,503,2840,4,1
2872,503,2818,5,1
2873,503,3167,6,1
2874,503,2890,7,1
2875,503,3274,8,1
2876,503,3094,9,1
2877,504,2819,1,1
2878,504,2820,2,1
2879,505,2833,1,1
2880,505,2834,2,1
2881,506,2841,1,1
2882,506,2842,2,1
2883,507,2844,1,1
2884,507,2855,2,1
2885,507,2847,3,1
2886,507,2848,4,1
2887,507,2845,5,1
2888,507,2856,6,1
2889,507,2849,7,1
2890,507,2857,8,1
2891,507,2846,9,1
2892,508,2955,1,1
2893,508,2956,2,1
2894,508,2883,3,1
2895,508,2851,4,1
2896,508,2957,5,1
2897,508,2884,6,1
2898,508,2852,7,1
2899,508,2885,8,1
2900,508,2853,9,1
2901,509,2862,1,1
2902,509,2863,2,1
2903,509,2880,3,1
2904,509,2871,4,1
2905,509,2891,5,1
2906,510,2859,1,1
2907,510,2860,2,1
2908,511,2938,1,1
2909,511,2865,2,1
2910,511,2989,3,1
2911,511,2990,4,1
2912,511,2991,5,1
2913,511,2939,6,1
2914,511,2866,7,1
2915,511,2940,8,1
2916,511,2867,9,1
2917,512,3143,1,1
2918,512,2941,2,1
2919,512,3049,3,1
2920,512,2869,4,1
2921,512,2993,5,1
2922,512,3172,6,1
2923,512,3268,7,1
2924,512,3300,8,1
2925,512,3365,9,1
2926,513,2873,1,1
2927,513,2874,2,1
2928,514,2875,1,1
2929,514,2886,2,1
2930,514,2887,3,1
2931,514,2892,4,1
2932,514,2876,5,1
2933,514,2893,6,1
2934,514,2877,7,1
2935,514,2894,8,1
2936,514,2888,9,1
2937,515,2889,1,1
2938,524,2895,1,1
2939,524,2896,2,1
2940,524,2897,3,1
2941,524,2898,4,1
2942,524,2899,5,1
2943,524,2900,6,1
2944,524,2901,7,1
2945,524,2902,8,1
2946,524,2903,9,1
2947,525,2904,1,1
2948,525,2962,2,1
2949,525,2998,3,1
2950,525,3153,4,1
2951,525,3195,5,1
2952,525,3272,6,1
2953,525,3315,7,1
2954,525,3537,8,1
2955,525,3576,9,1
2956,516,2934,1,1
2957,516,2935,2,1
2958,516,3023,3,1
2959,516,3024,4,1
2960,516,2936,5,1
2961,516,2985,6,1
2962,516,2986,7,1
2963,516,3025,8,1
2964,516,2987,9,1
2965,517,2905,1,1
2966,517,2906,2,1
2967,518,2907,1,1
2968,518,2908,2,1
2969,518,2909,3,1
2970,518,2910,4,1
2971,518,2911,5,1
2972,519,2912,1,1
2973,519,2913,2,1
2974,519,2914,3,1
2975,519,2915,4,1
2976,519,2916,5,1
2977,520,2917,1,1
2978,520,2918,2,1
2979,520,2919,3,1
2980,520,2920,4,1
2981,520,2921,5,1
2982,521,2922,1,1
2983,521,2923,2,1
2984,521,2924,3,1
2985,521,2925,4,1
2986,521,2926,5,1
2987,522,2927,1,1
2988,522,2928,2,1
2989,522,2929,3,1
2990,522,2930,4,1
2991,522,2931,5,1
2992,523,2932,1,1
2993,523,2933,2,1
2994,523,2983,3,1
2995,523,2944,4,1
2996,523,2997,5,1
2997,527,2945,1,1
2998,527,2946,2,1
2999,527,2947,3,1
3000,527,2948,4,1
3001,527,2949,5,1
3002,527,2950,6,1
3003,527,2951,7,1
3004,527,2952,8,1
3005,527,2953,9,1
3006,526,2942,1,1
3007,526,2943,2,1
3008,532,2972,1,1
3009,532,2973,2,1
3010,532,2974,3,1
3011,532,2975,4,1
3012,532,2976,5,1
3013,532,2977,6,1
3014,532,2978,7,1
3015,532,2979,8,1
3016,532,2980,9,1
3017,529,2981,1,1
3018,529,2982,2,1
3019,528,2963,1,1
3020,528,2964,2,1
3021,528,2965,3,1
3022,528,2966,4,1
3023,528,2967,5,1
3024,528,2968,6,1
3025,528,2969,7,1
3026,528,2970,8,1
3027,528,2971,9,1
3028,530,2994,1,1
3029,530,3144,2,1
3030,530,3279,3,1
3031,531,2995,1,1
3032,531,2996,2,1
3033,533,2999,1,1
3034,533,3158,2,1
3035,533,3292,3,1
3036,534,3001,1,1
3037,534,3155,2,1
3038,534,3085,3,1
3039,534,3156,4,1
3040,534,3086,5,1
3041,534,3002,6,1
3042,534,3157,7,1
3043,534,3003,8,1
3044,534,3087,9,1
3045,535,3005,1,1
3046,535,3006,2,1
3047,535,3007,3,1
3048,535,3008,4,1
3049,535,3009,5,1
3050,535,3010,6,1
3051,535,3011,7,1
3052,535,3012,8,1
3053,535,3013,9,1
3054,536,3014,1,1
3055,536,3145,2,1
3056,536,3280,3,1
3057,537,3016,1,1
3058,537,3147,2,1
3059,537,3282,3,1
3060,538,3015,1,1
3061,538,3146,2,1
3062,538,3281,3,1
3063,539,3018,1,1
3064,539,3149,2,1
3065,539,3284,3,1
3066,540,3017,1,1
3067,540,3148,2,1
3068,540,3283,3,1
3069,541,3020,1,1
3070,541,99999,2,1
3071,541,99999,3,1
3072,542,3019,1,1
3073,542,3150,2,1
3074,542,3285,3,1
3075,543,3021,1,1
3076,543,3022,2,1
3077,544,3026,1,1
3078,544,3027,2,1
3079,544,3028,3,1
3080,544,3029,4,1
3081,544,3030,5,1
3082,544,3031,6,1
3083,544,3032,7,1
3084,544,3033,8,1
3085,544,3034,9,1
3086,545,3035,1,1
3087,545,3036,2,1
3088,545,3037,3,1
3089,545,3038,4,1
3090,545,3039,5,1
3091,545,3040,6,1
3092,545,3041,7,1
3093,545,3042,8,1
3094,545,3043,9,1
3095,546,3044,1,1
3096,547,3046,1,1
3097,547,3140,2,1
3098,547,3169,3,1
3099,547,3141,4,1
3100,547,3170,5,1
3101,547,3047,6,1
3102,547,3142,7,1
3103,547,3171,8,1
3104,547,3048,9,1
3105,553,3051,1,1
3106,548,3053,1,1
3107,548,3054,2,1
3108,549,3055,1,1
3109,549,3056,2,1
3110,549,3057,3,1
3111,549,3058,4,1
3112,549,3059,5,1
3113,549,3060,6,1
3114,549,3061,7,1
3115,549,3062,8,1
3116,549,3063,9,1
3117,550,3064,1,1
3118,551,3065,1,1
3119,551,3066,2,1
3120,551,3067,3,1
3121,551,3068,4,1
3122,551,3069,5,1
3123,551,3070,6,1
3124,551,3071,7,1
3125,551,3072,8,1
3126,551,3073,9,1
3127,552,3074,1,1
3128,552,3075,2,1
3129,552,3076,3,1
3130,552,3077,4,1
3131,554,3078,1,1
3132,554,3079,2,1
3133,554,3080,3,1
3134,554,3081,4,1
3135,554,3082,5,1
3136,555,3089,1,1
3137,555,3090,2,1
3138,555,3091,3,1
3139,555,3092,4,1
3140,555,3093,5,1
3141,556,3128,1,1
3142,556,3129,2,1
3143,557,3130,1,1
3144,557,3131,2,1
3145,557,3134,5,1
3146,557,3135,6,1
3147,557,3136,7,1
3148,557,3138,9,1
3149,557,3132,3,1
3150,557,3133,4,1
3151,557,3137,8,1
3152,558,3151,1,1
3153,558,3152,2,1
3154,559,3162,1,1
3155,559,3163,2,1
3156,559,3159,3,1
3157,559,3160,4,1
3158,559,3161,5,1
3159,560,3165,1,1
3160,560,3166,2,1
3161,561,3174,1,1
3162,561,3175,2,1
3163,561,3176,3,1
3164,561,3177,4,1
3165,561,3178,5,1
3166,561,3179,6,1
3167,561,3180,7,1
3168,561,3181,8,1
3169,561,3182,9,1
3170,562,3183,1,1
3171,562,3184,2,1
3172,562,3185,3,1
3173,562,3186,4,1
3174,562,3187,5,1
3175,562,3188,6,1
3176,562,3189,7,1
3177,562,3190,8,1
3178,562,3191,9,1
3179,563,3192,1,1
3180,563,3193,2,1
3181,571,3241,1,1
3182,571,3242,2,1
3183,571,3243,3,1
3184,571,3244,4,1
3185,571,3245,5,1
3186,571,3246,6,1
3187,571,3247,7,1
3188,571,3248,8,1
3189,571,3249,9,1
3190,572,3250,1,1
3191,572,3251,2,1
3192,572,3252,3,1
3193,572,3253,4,1
3194,572,3254,5,1
3195,572,3255,6,1
3196,572,3256,7,1
3197,572,3257,8,1
3198,572,3258,9,1
3199,573,3196,1,1
3200,573,3197,2,1
3201,573,3198,3,1
3202,573,3199,4,1
3203,573,3200,5,1
3204,573,3201,6,1
3205,573,3202,7,1
3206,573,3203,8,1
3207,573,3204,9,1
3208,574,3205,1,1
3209,574,3206,2,1
3210,574,3207,3,1
3211,574,3208,4,1
3212,574,3209,5,1
3213,574,3210,6,1
3214,574,3211,7,1
3215,574,3212,8,1
3216,574,3213,9,1
3217,575,3214,1,1
3218,575,3215,2,1
3219,575,3216,3,1
3220,575,3217,4,1
3221,575,3218,5,1
3222,575,3219,6,1
3223,575,3220,7,1
3224,575,3221,8,1
3225,575,3222,9,1
3226,576,3223,1,1
3227,576,3224,2,1
3228,576,3225,3,1
3229,577,3226,1,1
3230,577,3227,2,1
3231,577,3228,3,1
3232,577,3229,4,1
3233,577,3230,5,1
3234,565,3826,1,1
3235,565,3231,2,1
3236,565,3275,3,1
3237,565,3628,4,1
3238,565,3327,5,1
3239,565,99999,6,1
3240,565,3949,7,1
3241,565,99999,8,1
3242,565,3724,9,1
3243,564,3232,1,1
3244,564,3328,2,1
3245,564,3329,3,1
3246,564,3276,4,1
3247,564,3233,5,1
3248,564,3330,6,1
3249,564,3277,7,1
3250,564,3278,8,1
3251,564,3234,9,1
3252,567,3236,1,1
3253,567,3237,2,1
3254,567,3238,3,1
3255,567,3239,4,1
3256,567,3235,5,1
3257,566,3657,1,1
3258,566,3765,2,1
3259,566,3725,3,1
3260,566,3331,4,1
3261,566,3800,5,1
3262,566,3464,6,1
3263,566,3577,7,1
3264,566,3240,8,1
3265,566,3648,9,1
3266,568,3259,1,1
3267,568,3260,2,1
3268,578,3669,1,1
3269,578,3793,2,1
3270,578,3729,3,1
3271,578,3337,4,1
3272,578,3816,5,1
3273,578,3498,6,1
3274,578,3585,7,1
3275,578,3262,8,1
3276,578,3652,9,1
3277,569,3264,1,1
3278,569,3265,2,1
3279,569,3266,3,1
3280,569,3362,4,1
3281,569,3296,5,1
3282,569,3363,6,1
3283,569,3364,7,1
3284,569,3297,8,1
3285,569,3298,9,1
3286,570,3761,1,1
3287,570,3361,2,1
3288,570,99999,3,1
3289,570,3974,4,1
3290,570,99999,5,1
3291,570,3295,6,1
3292,570,3900,7,1
3293,570,3679,8,1
3294,570,3263,9,1
3295,579,3270,1,1
3296,579,3271,2,1
3297,580,3290,1,1
3298,580,3286,2,1
3299,580,3287,3,1
3300,580,3288,4,1
3301,580,3289,5,1
3302,581,3293,1,1
3303,581,3294,2,1
3304,587,3304,1,1
3305,587,3305,2,1
3306,587,3306,3,1
3307,587,3307,4,1
3308,587,3308,5,1
3309,587,3309,6,1
3310,587,3310,7,1
3311,587,3311,8,1
3312,587,3312,9,1
3313,584,3313,1,1
3314,584,3314,2,1
3315,585,3334,1,1
3316,585,3335,2,1
3317,585,3336,3,1
3318,585,3332,4,1
3319,585,3333,5,1
3320,588,3318,1,1
3321,588,3319,2,1
3322,588,3320,3,1
3323,588,3321,4,1
3324,588,3322,5,1
3325,588,3323,6,1
3326,588,3324,7,1
3327,588,3325,8,1
3328,588,3326,9,1
3329,589,3338,1,1
3330,589,3339,2,1
3331,590,3340,1,1
3332,590,3341,2,1
3333,603,3343,1,1
3334,603,3344,2,1
3335,603,3345,3,1
3336,603,3346,4,1
3337,604,3347,1,1
3338,604,3348,2,1
3339,604,3342,3,1
3340,605,3349,1,1
3341,605,3350,2,1
3342,605,3351,3,1
3343,606,3352,1,1
3344,606,3353,2,1
3345,606,3354,3,1
3346,606,3355,4,1
3347,606,3356,5,1
3348,606,3357,6,1
3349,606,3358,7,1
3350,606,3359,8,1
3351,606,3360,9,1
3352,607,3367,1,1
3353,607,3368,2,1
3354,607,3369,3,1
3355,607,3370,4,1
3356,607,3371,5,1
3357,607,3372,6,1
3358,607,3373,7,1
3359,607,3374,8,1
3360,607,3375,9,1
3361,599,3385,1,1
3362,599,3386,2,1
3363,599,3387,3,1
3364,599,3388,4,1
3365,599,3389,5,1
3366,599,3390,6,1
3367,599,3391,7,1
3368,599,3392,8,1
3369,599,3393,9,1
3370,600,3394,1,1
3371,601,3395,1,1
3372,601,3396,2,1
3373,601,3397,3,1
3374,601,3398,4,1
3375,601,3399,5,1
3376,601,3400,6,1
3377,601,3401,7,1
3378,601,3402,8,1
3379,601,3403,9,1
3380,602,3404,1,1
3381,602,3405,2,1
3382,602,3406,3,1
3383,602,3407,4,1
3384,602,3408,5,1
3385,602,3409,6,1
3386,602,3410,7,1
3387,602,3411,8,1
3388,602,3412,9,1
3389,598,3376,1,1
3390,598,3377,2,1
3391,598,3378,3,1
3392,598,3379,4,1
3393,598,3380,5,1
3394,598,3381,6,1
3395,598,3382,7,1
3396,598,3383,8,1
3397,598,3384,9,1
3398,613,3455,1,1
3399,613,3578,2,1
3400,613,3456,3,1
3401,613,3457,4,1
3402,613,3538,5,1
3403,613,3539,6,1
3404,613,3579,7,1
3405,613,3540,8,1
3406,613,3580,9,1
3407,614,3458,1,1
3408,614,3459,2,1
3409,614,3460,3,1
3410,614,3461,4,1
3411,614,3462,5,1
3412,609,3656,1,1
3413,609,3730,2,1
3414,609,3978,3,1
3415,609,3923,4,1
3416,609,3463,5,1
3417,609,3629,6,1
3418,609,3981,7,1
3419,609,3584,8,1
3420,609,3731,9,1
3421,615,3465,1,1
3422,615,3466,2,1
3423,615,3467,3,1
3424,615,3468,4,1
3425,615,3469,5,1
3426,615,3470,6,1
3427,615,3471,7,1
3428,615,3472,8,1
3429,615,3473,9,1
3430,616,3474,1,1
3431,616,3475,2,1
3432,616,3476,3,1
3433,616,3477,4,1
3434,616,3478,5,1
3435,616,3479,6,1
3436,616,3480,7,1
3437,616,3481,8,1
3438,616,3482,9,1
3439,617,3483,1,1
3440,617,3484,2,1
3441,617,3485,3,1
3442,617,3486,4,1
3443,617,3487,5,1
3444,617,3488,6,1
3445,617,3489,7,1
3446,617,3490,8,1
3447,617,3491,9,1
3448,618,3492,1,1
3449,618,3493,2,1
3450,618,3494,3,1
3451,618,3495,4,1
3452,618,3496,5,1
3453,619,3667,1,1
3454,619,3732,2,1
3455,619,3984,3,1
3456,619,3945,4,1
3457,619,3497,5,1
3458,619,3641,6,1
3459,619,3988,7,1
3460,619,3594,8,1
3461,619,3743,9,1
3462,611,3511,1,1
3463,611,3512,2,1
3464,611,3513,3,1
3465,611,3514,4,1
3466,611,3515,5,1
3467,611,3516,6,1
3468,611,3517,7,1
3469,611,3518,8,1
3470,611,3519,9,1
3471,610,3502,1,1
3472,610,3503,2,1
3473,610,3504,3,1
3474,610,3505,4,1
3475,610,3506,5,1
3476,610,3507,6,1
3477,610,3508,7,1
3478,610,3509,8,1
3479,610,3510,9,1
3480,612,3499,1,1
3481,612,3500,2,1
3482,612,3596,3,1
3483,612,3597,4,1
3484,612,3501,5,1
3485,612,3559,6,1
3486,612,3560,7,1
3487,612,3598,8,1
3488,612,3561,9,1
3489,620,3520,1,1
3490,620,3521,2,1
3491,620,3522,3,1
3492,620,3523,4,1
3493,620,3524,5,1
3494,620,3525,6,1
3495,621,3526,1,1
3496,621,3527,2,1
3497,621,3528,3,1
3498,621,3529,4,1
3499,621,3530,5,1
3500,621,3531,6,1
3501,622,3532,1,1
3502,622,3533,2,1
3503,622,3534,3,1
3504,622,3535,4,1
3505,622,3536,5,1
3506,623,3544,1,1
3507,623,3545,2,1
3508,623,3541,3,1
3509,623,3542,4,1
3510,623,3543,5,1
3511,624,3546,1,1
3512,625,3547,1,1
3513,626,3548,1,1
3514,627,3549,1,1
3515,628,3550,1,1
3516,628,3551,2,1
3517,628,3552,3,1
3518,628,3553,4,1
3519,628,3554,5,1
3520,628,3555,6,1
3521,628,3556,7,1
3522,628,3557,8,1
3523,628,3558,9,1
3524,629,3573,1,1
3525,629,3574,2,1
3526,629,3566,3,1
3527,629,3567,4,1
3528,629,3575,5,1
3529,629,3562,6,1
3530,629,3563,7,1
3531,629,3568,8,1
3532,629,3564,9,1
3533,631,3980,1,1
3534,631,3970,2,1
3535,631,3982,3,1
3536,631,3605,4,1
3537,631,3565,5,1
3538,631,3905,6,1
3539,630,3987,1,1
3540,630,3975,2,1
3541,630,3989,3,1
3542,630,3606,4,1
3543,630,3569,5,1
3544,630,3909,6,1
3545,632,3570,1,1
3546,632,3591,2,1
3547,632,3571,3,1
3548,632,3572,4,1
3549,632,3581,5,1
3550,632,3582,6,1
3551,632,3592,7,1
3552,632,3583,8,1
3553,632,3593,9,1
3554,633,3586,1,1
3555,633,3588,2,1
3556,633,3589,3,1
3557,633,3590,4,1
3558,633,3587,5,1
3559,634,3595,1,1
3560,635,3622,1,1
3561,635,3623,2,1
3562,635,3599,3,1
3563,635,3600,4,1
3564,635,3624,5,1
3565,635,3602,6,1
3566,635,3603,7,1
3567,635,3601,8,1
3568,635,3604,9,1
3569,636,3607,1,1
3570,636,3608,2,1
3571,637,3609,1,1
3572,637,3663,2,1
3573,637,3714,3,1
3574,637,3750,4,1
3575,637,3815,5,1
3576,637,3845,6,1
3577,637,3926,7,1
3578,637,3977,8,1
3579,637,3986,9,1
3580,638,3610,1,1
3581,638,3611,2,1
3582,638,3612,3,1
3583,638,3613,4,1
3584,638,3614,5,1
3585,638,3615,6,1
3586,638,3616,7,1
3587,638,3617,8,1
3588,638,3618,9,1
3589,639,3619,1,1
3590,639,3630,2,1
3591,639,3620,3,1
3592,639,3621,4,1
3593,639,3633,5,1
3594,639,3634,6,1
3595,639,3631,7,1
3596,639,3635,8,1
3597,639,3632,9,1
3598,640,3625,1,1
3599,640,3721,2,1
3600,640,3824,3,1
3601,640,3823,4,1
3602,640,3722,5,1
3603,640,3723,6,1
3604,640,3626,7,1
3605,640,3825,8,1
3606,640,3627,9,1
3607,641,3639,1,1
3608,641,3636,2,1
3609,641,3637,3,1
3610,641,3638,4,1
3611,641,3640,5,1
3612,642,3642,1,1
3613,642,3643,2,1
3614,642,3644,3,1
3615,642,3645,4,1
3616,643,3913,1,1
3617,643,3690,2,1
3618,643,3691,3,1
3619,643,3787,4,1
3620,643,3733,5,1
3621,643,3646,6,1
3622,643,3914,7,1
3623,643,3832,8,1
3624,643,3788,9,1
3625,644,3915,1,1
3626,644,3647,2,1
3627,644,3789,3,1
3628,644,3916,4,1
3629,644,3692,5,1
3630,644,3790,6,1
3631,644,3693,7,1
3632,644,3734,8,1
3633,644,3833,9,1
3634,645,3658,1,1
3635,645,3659,2,1
3636,645,3649,3,1
3637,645,3650,4,1
3638,645,3660,5,1
3639,645,3653,6,1
3640,645,3654,7,1
3641,645,3651,8,1
3642,645,3655,9,1
3643,646,3668,1,1
3644,646,3976,2,1
3645,646,3827,3,1
3646,646,3747,4,1
3647,646,3979,5,1
3648,646,3842,6,1
3649,647,3661,1,1
3650,647,3662,2,1
3651,648,3670,1,1
3652,648,3664,2,1
3653,648,3671,3,1
3654,648,3672,4,1
3655,648,3681,5,1
