_id,_textJa,_textEn,_masterReleaseLabelId
Option_System_Live2D_Character_Detail,※表示メンバーは画面を切り替えた時に更新されます,* The display members will be updated when the screen is switched.,1
PresentBox_Scroll_AcquiredDateTimeLabel,獲得日時,Acquisition date and time,1
PresentBox_Scroll_ReceivedDateTimeLabel,受取日時,Date and time,1
PresentBox_Scroll_ExpireDateTimeLabel,受取期限,Deadline for receipt,1
PresentBox_Tab_Receivable,未受取,Unconcerned,1
PresentBox_Tab_Received,受取履歴,Reception history,1
PresentBox_Title,プレゼント,present,1
PresentBox_MainTitle,プレゼント一覧,Present list,1
PresentBox_SubTitle,プレゼント,present,1
PresentBox_Receive,受け取る,receive,1
PresentBox_AllReceive,一括受取,Collective receipt,1
PresentBox_EmptyReceivable,表示するプレゼントがありません,There is no present to display,1
PresentBox_EmptyReceived,表示するプレゼントがありません,There is no present to display,1
PrivateEnter_Title,ライブ検索,Live search,1
PrivateEnter_ConfirmTitle,ライブ参加確認,Live participation confirmation,1
PrivateEnter_Message,※6桁のライブIDを入力してください,* Please enter a 6 -digit live ID,1
PrivateEnter_RoomID,ライブID,Live ID,1
PrivateEnter_EnterButton,参加,Participation,1
PrivateEnter_SearchButton,検索,search,1
PrivateEnter_ConfirmRoom,きょうりょくライブ　{0},Kyoroku Live {0},1
PrivateEnter_ConfirmEventRoom,イベント　（ダミー）ライブ,Event (dummy) live,1
PrivateEnter_ConfirmRoomID,RoomID　{0},ROOMID {0},1
PrivateEnter_ConfirmJoinMessage,ライブIDの一致するライブが見つかりました<br>ライブに参加しますか？,I found a live performance with a live ID <br> Would you like to participate in the live?,1
PrivateEnter_ConfirmJoinNotConditionMessage,このライブの参加条件を満たしていません<br><br>ライブ参加条件<br>{0},It does not meet the participation conditions of this live<br><br>Live participation conditions<br>{0},1
PrivateEnter_ConfirmJoinNotTotalPowerMessage,総合力が不足しているため参加できません,I can't participate because I lack overall power,1
PrivateEnter_ConfirmUserName,ユーザー名,username,1
PrivateCreate_Title,ライブ作成,Live performance,1
PrivateCreate_RoomCompleteTitle,ライブ作成完了,Live creation completed,1
PrivateCreate_Message,最大{0}文字で入力！,Enter the maximum {0} character!,1
PrivateCreate_RoomTypeTitle,ライブ報酬,Live reward,1
PrivateCreate_RoomTypeNormal,通常,usually,1
PrivateCreate_RoomTypeSpecial,曜日,day of week,1
PrivateCreate_RoomConditionTitle,ライブ名,Live name,1
PrivateCreate_RoomConditionFree,FREE PASS,Free pass,1
PrivateCreate_RoomConditionBasic,BASIC PASS,Basic Pass,1
PrivateCreate_RoomConditionElite,ELITE PASS,Elite pass,1
PrivateCreate_RoomConditionMaster,MASTER PASS,Master Pass,1
PrivateCreate_RoomIDTitle,ライブID,Live ID,1
PrivateCreate_CommentTitle,一言コメント,One comment,1
PrivateCreate_CommentInput,※10文字以内で入力してください,* Please enter within 10 characters,1
PrivateCreate_IDCopyButton,IDをコピー,Copy your ID,1
PrivateCreate_CreateButton,作成,create,1
PrivateCreate_EnterButton,参加,Participation,1
PrivateCreate_RoomIdCopy,ライブIDをコピーしました,I copied the live ID,1
PrivateCreate_ConfirmMessage,ライブを作成しました<br>ライブに参加しますか？,Created a live <br> Do you want to participate in the live?,1
FriendInviteReceive_Title,友達招待,Invitation to friends,1
FriendInviteReceive_Check,友達招待の確認中です…,I'm checking my friend invitation ...,1
FriendInviteReceive_NotMessage,現在、きょうりょくライブの友達招待はありません<BR>プライベートライブを作成する事で友達を招待することが可能です,"Currently, there is no invitation to a live show <br> You can invite friends by creating a private live.",1
FriendInviteSend_Title,友達招待,Invitation to friends,1
FriendInviteReceive_SubTitle,友達よりきょうりょくライブの招待をされています<br>参加したいライブを選択してください,I am invited to live a live show from my friends <br> Please select the live you want to participate,1
FriendInviteSend_Message,全ての友達へ招待を送りますか？,Would you like to send an invitation to all your friends?,1
FriendInviteSend_CheckMessage,お気に入り友達だけに送る,Send only to your favorite friends,1
DeckTop_DeckEditTag,ユニット<br>編成,Unit <br> Organization,1
DeckTop_CostumeTag,衣装変更,Change of costumes,1
DeckTop_PracticeTag,レッスン,lesson,1
DeckTop_SkillPracticeTag,スキル<br>レッスン,Skill <br> Lesson,1
DeckTop_TrainingTag,覚醒,Awakening,1
DeckTop_MemberListTag,部員<br>リスト,List <BR>,1
DeckTop_ExchangeTag,交換所,Exchange,1
DeckTop_CharacterIllustrateTag,メンバー図鑑,Member picture book,1
DeckCharaSelect_LeaderChangeButton,リーダー設定,Leader setting,1
DeckCharaSelect_ParamNothing,---,---,1
DeckCharaSelect_SubDeckNoSkill,サブユニットの部員は、スキルは発動しません,Subunit members do not activate their skills,1
SortDialog_Title,部員並べ替え,Sorting,1
SortDialog_FilteringTitle,絞り込み,Narrow down,1
SortDialog_SortTitle,並べ替え,Sorting,1
SortDialog_DefaultButton,全解除,All cancellation,1
SortDialog_AllSelectButton,全選択,Select all,1
SortDialog_AllReleaseButton,全解除,All cancellation,1
SortDialog_LiveSkillWord,特技,Special skill,1
SortDialog_LiveSkillScoreUp,スコアアップ,Score -up,1
SortDialog_LiveSkillConditionalScoreUp,条件付き<br>スコアアップ,Conditional <br> Score -up,1
SortDialog_LiveSkillScoreUpAndLifeHeal,スコアアップ付き<br>体力回復,With score improvement <br> Physical strength recovery,1
SortDialog_LiveSkillScoreUpAndResultUp,スコアアップ付き<br>判定強化,With score improvement <br> Judgment enhancement,1
SortDialog_LiveSkillPowerHeal,体力回復,Recovery of physical strength,1
SortDialog_LiveSkillEnhance,判定強化,Strengthening of the decision,1
SortDialog_LiveSkillOther,その他,others,1
SortDialog_LiveSkillConditionalOnlyScoreUp,特定条件のみ<br>スコアアップ,Only specific conditions <br> Score -up,1
SortDialog_LiveSkillEnergyConditionalLifeHealScoreUp,体力条件<br>スコアアップor回復,Physical strength conditions <br> Score -up or recovery,1
SortDialog_FilterGroup,グループ,group,1
SortDialog_FilterType,属性,attribute,1
SortDialog_FilterAwakening,覚醒,Awakening,1
SortDialog_AwakeningAll,全て,all,1
SortDialog_Awakened,覚醒済み,Awakened,1
SortDialog_Unawakened,未覚醒,Unconventional,1
SortDialog_PassiveSkillWord,パッシブスキル,Passive skill,1
SortDialog_PassiveSkillEffectWord,効果対象,Effect,1
SortDialog_PassiveSkillEffectPart,楽器担当,Instrument in charge,1
SortDialog_PassiveSkillEffectPartRole,パート担当,Part -time job,1
SortDialog_PassiveSkillEffectPartAndPartRole,両方,both,1
SortDialog_PassiveSkillPartWord,◆効果対象楽器パート◆,◆ Effective instrument part ◆,1
SortDialog_PassiveSkillSuitWord,◆効果対象部員属性◆,◆ Effect target department attribute ◆,1
SortDialog_PassiveSkillMatchBothWord,◆複合条件◆,◆ Complex conditions ◆,1
SortDialog_PassiveSkillSubPartWord,◆その他◆,◆ Others ◆,1
SortDialog_PassiveSkillSubPartWordPowerUp,初期体力アップ,Initial physical fitness up,1
SortDialog_EpisodeReadAll,全て,all,1
SortDialog_EpisodeReadNotEpisode,ストーリー未読,Unread story,1
SortDialog_EpisodeReadNotSpecialEpisode,スペシャル<br>ストーリー未読,Special <br> Story unread,1
SortDialog_SortAllStatus,総合力,Comprehensive force,1
SortDialog_SortSoul,スマイル,Smile,1
SortDialog_SortTechnic,ピュア,pure,1
SortDialog_SortAppeal,クール,cool,1
SortDialog_SortUnlock,入手順,Obtaining procedure,1
SortDialog_SortRarity,レアリティ,Rarity,1
SortDialog_SortLevel,レベル,level,1
SortDialog_SortSkillLevel,特技レベル,Special skill level,1
SortDialog_SortSkill,特技順,Special skill order,1
SortDialog_SortMember,メンバー,member,1
SortDialog_SortFavorite,お気に入り,favorite,1
SortDialog_SortHp,HP,HP,1
SortDialog_Kizuna,キズナ,Kizuna,1
SortDialog_EventPtBonus,イベント ptボーナス,Event PT bonus,1
SortDialog_TypeAll,全対象,All targets,1
SortDialog_PassiveSkillMatchBothAnd,楽器パート、属性の両方が一致しているときに効果発生,Effective when both musical instrument parts and attributes match,1
SortDialog_PassiveSkillMatchBothOr,楽器パート、属性のどちらかが一致しているときに効果発生,Effective when either musical instrument part or attribute matches,1
CostumeSelectPortrait_Top,この画面をタップすると<br>全画面モードが解除されます,Tap this screen <br> The full screen mode will be released.,1
CostumeSelectPortrait_Selected,選択中,choosing,1
LocalNotification_Title,スクフェス2,Sukufes 2,1
LocalNotification_Ticker,LPが全回復しました,LP has been fully recovered,1
LocalNotification_Message,LPが全回復しました,LP has been fully recovered,1
LocalNotification_Description,通知,notification,1
LiveDownload_State_Downloading,Now Loading...,Now Loading ...,1
LiveDownload_State_Complete,準備完了！,Ready!,1
LiveScene_Dialog_ContinueTitle,ライブを再開,Resume live,1
LiveScene_Dialog_ContinueMessage,ラブカを<color=#C12424>{0}個</color>消費し、HPを全回復してライブを再開しますか？,Do you want to <color =#c12424> {0} </color> of Loveka and restart the live to restart the HP?,1
LiveScene_Dialog_ContinueGemShortageTitle,ラブカ不足,Loveka shortage,1
LiveScene_Dialog_ContinueGemShortageMessage,ラブカが不足しているため、<br>ライブを再開することができません,I can't resume the live because there is a shortage of Loveka,1
LiveScene_Dialog_FailureTitle,ライブ失敗,Live failure,1
LiveScene_Dialog_FailureMessage,HPがなくなってしまいました<br><br>ラブカを<color=#C12424>{0}個</color>消費することで、<br>HPを全回復して再開できます,"The HP has disappeared <br> <br> By consuming Loveka <color =#c12424> {0} individual </color>, you can recover and restart HP.",1
LiveScene_Dialog_FailureMessage_EventSpirit,HPがなくなってしまいました<br><br>ラブカを<color=#C12424>{0}個</color>消費することで、<br>HPを全回復して再開できます,"The HP has disappeared <br> <br> By consuming Loveka <color =#c12424> {0} individual </color>, you can recover and restart HP.",1
LiveScene_Dialog_PauseTitle,一時停止,pause,1
LiveScene_Dialog_PauseMessage,ライブを終了して楽曲選択に戻りますか？<br><br><color=#C12424>※終了した場合には、LPは消費しません</color>,Will you end the live and return to the song selection? <br> <COLOR =#c12424> * LP is not consumed if it ends </color>,1
LiveScene_Dialog_PauseMessage_EventChallenge,ライブを終了して楽曲選択に戻りますか？<br><br><color=#C12424>※終了した場合にはミラクルスターは消費しません</color>,Will you end the live and return to the song selection? <br> <br> <COLOR =#c12424> * Miracle Star is not consumed when finished </color>,1
LiveScene_Dialog_PauseMessage_CannotRetire,,#VALUE!,1
LiveScene_Dialog_RetireConfirmTitle,ライブを終了,End the live,1
LiveScene_Dialog_RetireConfirmMessage,ライブを終了すると報酬を獲得できません。<br>ライブに戻ってプレイを続けますか？<br><br><color=#C12424>※終了した場合には、LPは消費しません</color>,"When you end the live, you will not be able to get a reward. <br> Do you want to go back to the live and continue playing? <br> <COLOR =#c12424> * LP is not consumed if it ends </color>",1
LiveScene_Dialog_RetireConfirmMessage_EventChallenge,ライブを終了すると報酬を獲得できません。<br>ライブに戻ってプレイを続けますか？<br><br><color=#C12424>※終了した場合には、ミラクルスターは消費しません</color>,"When you end the live, you will not be able to get a reward. <br> Do you want to go back to the live and continue playing? <br> <br> <COLOR =#c12424> * Miracle Star does not consume </color>",1
LiveScene_Dialog_SuspendButton,ライブを終了,,1
LiveScene_Dialog_CancelButton,一時停止へ,,1
LiveScene_Dialog_ReheasalRetryConfirmMessage,ライブを終了して最初からやり直しますか？,Do you want to start the live and start over from the beginning?,1
LiveScene_Dialog_ReheasalRetireConfirmMessage,ライブを終了して楽曲選択に戻りますか？,Will you end the live and return to the song selection?,1
LiveScene_MultiWaitOtherPlayerLoading,メンバー準備中…,Members are preparing ...,1
LiveScene_MultiWaitOtherPlayerPlaying,メンバーライブ中…,Members live ...,1
LiveScene_MultiUserIntroduction_Vs,このプレイヤーとライブ,Live with this player,1
LiveScene_MultiUserIntroduction_EventHomework,このプレイヤーとライブ,Live with this player,1
LiveScene_SkillBoard_Trigger,特技発動,Special skill activation,1
LiveScene_VoltageGaugeLv1,(ダミー) LV 1,(Dummy) Lv 1,1
LiveScene_VoltageGaugeLv2,(ダミー) LV 2,(Dummy) Lv 2,1
LiveScene_VoltageGaugeLv3,(ダミー) LV 3,(Dummy) Lv 3,1
LiveScene_VoltageGaugeLv4,(ダミー) LV 4,(Dummy) Lv 4,1
LiveScene_VoltageGaugeLvMax_ClimaxReady,CLIMAXタイム準備中,Climax time preparing,1
LiveScene_VoltageGaugeLvMax_ClimaxPlaying,CLIMAXタイム発動中！！,CLIMAX time is activating! !,1
LiveScene_VoltageGaugeLvMax_ClimaxEnd,CLIMAXタイム終了,Climax time is over,1
LiveScene_VoltageGaugeLvMax_ClimaxPerfect,CLIMAX PERFECT！！,Climax Perfect! !,1
LiveScene_AutoPlayComment,オートプレイなのでハイスコアが適用されます,"Since it is an auto play, a high score is applied",1
LiveScene_Dialog_RestartConfirmTitle,最初からやりなおす,Remove from the beginning,1
LiveScene_Dialog_RestartConfirmMessage,ライブを終了して最初からやりなおしますか？<br><br><color=#C12424>※終了した場合に、LPは消費しません</color>,Do you finish the live and start over from the beginning? <br> <br> <COLOR =#c12424> * LP does not consume </color>,1
LiveScene_Dialog_RestartConfirmMessage_EventSpirit,ライブを終了して最初からやりなおしますか？<br><br><color=#C12424>※終了した場合に、ミラクルスターは消費しません</color><br><br>,Do you finish the live and start over from the beginning? <br> <COLOR =#c12424> * Miracle star does not consume </color> <br> </color> <br> </color> <br>,1
LiveScene_Dialog_ContinueSpiritShortageTitle,ミラクルスター不足,Miracle star shortage,1
LiveScene_Dialog_ContinueSpiritShortageMessage,ミラクルスターが不足しています<br><br>ミラクルスターは通常曲をプレイすることで<br>獲得可能です<br><br>,Miracle Star is lacking <br> <br> Miracle Star can be acquired by playing normal songs <br> <br>,1
CooperationLive_BlueText,<color=#0064AA>{0}</color>,<color =#0064aa> {0} </color>,1
CooperationLive_GreenText,<color=#328C00>{0}</color>,<color =#328c00> {0} </color>,1
CooperationLive_PurpleText,<color=#8644C6>{0}</color>,<color =#8644C6> {0} </color>,1
CooperationLive_RedText,<color=#D73C55>{0}</color>,<color =#d73C55> {0} </color>,1
CooperationLive_OrangeText,<color=#FF9831>{0}</color>,<color =#ff9831> {0} </color>,1
CooperationLive_RoomRestriction,ライブ制限,Live restriction,1
CooperationLive_NormalRoom,通常,usually,1
CooperationLive_SpecialRoom,曜日,day of week,1
CooperationLive_EventRoom,イベント,event,1
Notice_DialogTitle,楽曲追加！,Added songs!,1
Notice_DialogSchool,（ダミー）,(dummy),1
Notice_DialogWordsDefault,作詞：,Lyrics:,1
Notice_DialogCompositionDefault,作曲：,Composition:,1
Notice_DialogArrangerDefault,編曲：,Arrangement:,1
MultiConfirm_EasyColorText,<color=#0096C8>{0}</color>,<color =#0096c8> {0} </color>,1
MultiConfirm_NormalColorText,<color=#78B400>{0}</color>,<color =#78b400> {0} </color>,1
MultiConfirm_HardColorText,<color=#F57873>{0}</color>,<color =#f57873> {0} </color>,1
MultiConfirm_ExpertColorText,<color=#F28E00>{0}</color>,<color =#f28e00> {0} </color>,1
MusicDetail_DialogTitle,楽曲詳細,Music details,1
MusicDetail_RecievedLabel,獲得済み,Already acquired,1
MusicDetail_RemainLabel,あと{0}回,And {0} times,1
MusicDetail_FirstLabel,初回報酬,First reward,1
MusicDetail_ClearReward,確定クリア報酬,Confirmed clear reward,1
MusicDetail_RandomReward,ランダムクリア報酬,Random clear reward,1
MusicDetail_DetailTab,楽曲情報,Music information,1
MusicDetail_RewardTab,達成報酬,Achievement reward,1
MusicDetail_Reference,出典：{0},Source: {0},1
MusicSelect_HighScore,ハイスコア,High score,1
MusicSelect_MyRankingHighScore,あなたの<br>（ダミー）,Your <br> (dummy),1
MusicSelect_ClearRamp,クリア状況,Clear status,1
MusicSelect_TeacherPoint,ハイスコアレート,High -core rate,1
MusicSelect_TeacherPointSum,総合ハイスコアレート,Comprehensive high -core rate,1
MusicSelect_CategoryButton,ジャンル,Genre,1
MusicSelect_SortButton,絞り込み,Narrow down,1
MusicSelect_ClearBonusButton,達成報酬,Achievement reward,1
MusicSelect_RandomButton,おまかせ,Random,1
MusicSelect_SortApplyDataBar,適用中,During the application,1
MusicSelect_ObtainTypeShopMessage,楽曲ショップで購入する,Buy at the music shop,1
MusicSelect_ObtainTypeShopButton,楽曲ショップへ,To the music shop,1
MusicSelect_ObtainTypeMissionMessage,ミッション<br>「{0}」<br>を達成する,Achieve mission <br> '{0}' <br>,1
MusicSelect_ObtainTypeMissionButton,ミッションへ,To the mission,1
MusicSelect_ObtainTypeStoryMessage,メインストーリー<br>「{0}」<br>の閲覧報酬,Main story <br> '{0}' <br> browsing reward,1
MusicSelect_ObtainTypeStoryButton,ストーリーへ,To the story,1
MusicSelect_ObtainTypePlayerRankMessage,ランクを{0}にする,Set the rank to {0},1
MusicSelect_ObtainTypeNoneMessage,解放条件が設定されていません,Liberation conditions are not set,1
MusicSelect_ObtainTypeNoneButton,未定義,undefined,1
MusicSelect_UnlockTitle,解放条件,Release condition,1
MusicSelect_SortDialogTitle,並べ替え,Sorting,1
MusicSelect_RefineDialogTitle,絞り込み,Narrow down,1
MusicSelect_FilterCategoryTitle,ジャンル,Genre,1
MusicSelect_FilterOtherTitle,その他,others,1
MusicSelect_SortTitle,ソート順,Sort order,1
MusicSelect_FilterCategoryAll,すべて,all,1
MusicSelect_FilterCategoryCharacterSong,（ダミー）,(dummy),1
MusicSelect_FilterCategoryCoupling,（ダミー）,(dummy),1
MusicSelect_FilterCategorySongWithinPlay,（ダミー）,(dummy),1
MusicSelect_FilterCategoryOther,その他,others,1
MusicSelect_FilteRefineNone,指定なし,unspecified,1
MusicSelect_FilterRefineFavorite,お気に入り,favorite,1
MusicSelect_FilterRefineNotClear,未クリア,Uncontrolled,1
MusicSelect_FilterRefineNotScoreSS,未スコアランクSS,Not score rank SS,1
MusicSelect_FilterRefineNotFullCombo,未フルコンボ,Non -full combo,1
MusicSelect_FilterRefineNotAllPerfect,未オールPERFECT,Not all perfect,1
MusicSelect_SortDefault,デフォルト,Default,1
MusicSelect_SortMusicName,楽曲名順,Song name order,1
MusicSelect_SortReleaseTime,配信順,Order of distribution,1
MusicSelect_SortMusicLevel,レベル順,Level order,1
MusicSelect_SortHighScore,ハイスコア順,High score order,1
MusicSelect_Ranking,ランキング,Ranking,1
MusicSelect_AllTab,全て,all,1
MusicSelect_NoClearRate,--:--%,-:-%,1
MusicRanking_Score,SCORE,Score,1
MusicRanking_Rank,RANK,Rank,1
MusicRecommend_RecommendList,おすすめリスト,Recommended list,1
MusicRecommend_RecommendListCancel,おすすめリスト解除,Recommended list cancellation,1
MusicRecommend_UseThisList,このリストを使用,Use this list,1
MusicFilterAutoSort_DialogTitle,おまかせ選曲,Omakase song selection,1
MusicFilterAutoSort_Random,ランダム,random,1
MusicFilterAutoSort_NonPlay,まだプレイしたことがない曲,A song that I haven't played yet,1
MusicFilterAutoSort_RecentPlay,最近プレイした曲,The song I played recently,1
MusicFilterAutoSort_RecentRelease,最近配信された曲,Recently distributed songs,1
MusicGoal_DialogTitle,楽曲目標,Music goal,1
MusicGoal_ScoreLabel,SCORE |,Score |,1
MusicGoal_HighScore,HIGH SCORE,High score,1
MusicGoal_ComboLabel,COMBO |,Combo |,1
MusicGoal_Combo,COMBO,Combo,1
MusicGoal_MaxCombo,MAX COMBO,Max Combo,1
MusicGoal_FullComboLabel,FULL COMBO |,Full Combo |,1
MusicGoal_ClearLabel,CLEAR |,Clear |,1
MusicGoal_ClearCount,クリア回数,Number of clears,1
MusicGoal_Count,回,times,1
MusicGoal_Achievement,達成,Achievement,1
MusicGoal_AchievementRate,全プレイヤー間<br>クリア率,All players <br> Clear rate,1
MusicGoal_Percent,%,%,1
MusicGoal_HighOrder,上位,Top position,1
MusicGoal_UnPlayed,未プレイ,Not played,1
CooperationLive_TotalPower,メインユニットの総合力：,Overall power of the main unit:,1
CooperationLive_NormaType,通常,usually,1
CooperationLive_SpecialType,曜日,day of week,1
CooperationLive_StampSettingButton,スタンプ設定,Stamp settings,1
CooperationLive_PrivateButton,プライベート,private,1
CooperationLive_FriendsInviteButton,友達招待,Invitation to friends,1
CooperationLive_DeckEditButton,ユニット編成,Unit formation,1
CooperationLive_InviteIcon,！,!,1
CooperationLive_MatchingDialogTitle,マッチング中,During matching,1
CooperationLive_MatchingDialogMessage,ライブを検索してます,I'm searching for live,1
CooperationLive_CreateRoomDialogTitle,ライブ作成中,Under live performance,1
CooperationLive_CreateRoomDialogMessage,ライブを作成しています,I am creating a live performance,1
CooperationLive_MatchingDialogAnnotation,※混雑時、時間が掛かることがあります,* It may take time when crowded,1
CooperationLive_PrivateSelectDialogTitle,プライベートライブ,Private live,1
CooperationLive_PrivateSelectDialogEnterMessage,ライブIDを入力して<br>入室します,Enter the live ID and enter the room,1
CooperationLive_PrivateSelectDialogEnterButton,入室,Entering the room,1
CooperationLive_PrivateSelectDialogCreateMessage,条件を指定して<br>ライブを作成します,Create a live performance by specifying the conditions,1
CooperationLive_PrivateSelectDialogCreateButton,作成,create,1
CooperationLive_RoomTypeRewardInfo,{0}アップ！,{0} Up!,1
CooperationLive_RoomTypeRewardWeekMonday,月曜限定,Monday only,1
CooperationLive_RoomTypeRewardWeekTuesday,火曜限定,Tuesday only,1
CooperationLive_RoomTypeRewardWeekWednesday,水曜限定,Wednesday only,1
CooperationLive_RoomTypeRewardWeekThursday,木曜限定,Thursday only,1
CooperationLive_RoomTypeRewardWeekFriday,金曜限定,Limited to Friday,1
CooperationLive_RoomTypeRewardWeekSaturday,土曜限定,Saturday only,1
CooperationLive_RoomTypeRewardWeekSunday,日曜限定,Sunday only,1
FriendInviteItem_RoomCreater,ユーザー名,username,1
FriendInviteItem_RoomType,ライブ属性,Live attribute,1
FriendInviteItem_RoomCondition,ライブ制限,Live restriction,1
FriendInviteItem_RoomComment,一言コメント,One comment,1
FriendInviteItem_RoomName,ライブ名,Live name,1
FriendInviteItem_RoomReward,ライブ報酬,Live reward,1
FriendInviteItem_RoomSessionID,ライブID,Live ID,1
FriendInviteItem_JoinButton,入室,Entering the room,1
LiveMatching_PrivateRoomTitle,ID：,ID:,1
LiveMatching_RoomConditionTitle,ライブ名：,Live name:,1
LiveMatching_RoomTypeInfoTitle,ライブ報酬：,Live Reward:,1
LiveMatching_PlayerTitle,{0}P,{0} p,1
LiveMatching_Support,サポート,support,1
LiveMatching_WaitMessage,マッチング中・・・メンバーがそろうまでお待ちください,During matching ... Please wait until the members are together,1
LiveMatching_WaitMessageInfo,※2人以上でライブを開始可能です,* Live can be started with 2 or more people,1
LiveMatching_RoomTypeNormal,通常,usually,1
LiveMatching_RoomTypeEvent,曜日,day of week,1
LiveMatching_MatchedMessage,メンバー決定！選曲に移行します,Member decision! I will move to the song selection,1
LiveMatching_RoomOpenButton,ライブ解放,Live release,1
LiveMatching_InviteFriendButton,友達招待,Invitation to friends,1
LiveMatching_DecideButton,メンバー確定,Members confirmed,1
MatchingPlayer_Wait,募集中...,Recruitment ...,1
LoginBonus_HoldingPeriod,開催期間：,Holding period:,1
LoginBouns_Season,{0} {1} 〜 {2} {3},{0} {1} ~ {2} {3},1
LoginBouns_Days,{0}日目,{0} Day,1
LoginBouns_EventBonusValue, +{0}, +{0},1
MultiConfirm_LevelLabel,楽曲レベル,Song level,1
MultiConfirm_OptionButton,各種設定,various settings,1
MultiConfirm_HealthyBoostButton,LP設定,LP setting,1
MultiConfirm_StartButton,準備完了,Ready,1
MultiConfirm_Waiting,待機中,Waiting,1
CooperationLiveInfo_Title,ライブ報酬,Live reward,1
CooperationLiveInfo_MessageFormat,{0}<br><br>{1}<br><br>{2},{0} <br> <br> {1} <br> <br> {2},1
CooperationLiveInfo_Message1,「曜日」ライブでは曜日毎に決まった報酬を<br>獲得しやすくなります<br>※「通常」ライブでは通常の報酬になります                                                                                                ,"In the 'day of the week' live, it will be easier to get a fixed reward for each day of the week <br> * 'Normal' live will be a normal reward.",1
CooperationLiveInfo_Message2,月 {0}<br>火 {1}<br>水 {2}<br>木 {3}<br>金 {4}<br>土 {5}<br>日 {6},Month {0} <br> Tuesday {1} <br> Water {2} <br> Thursday {3} <br> Gold {4},1
CooperationLiveInfo_Message3,※報酬アップ対象のアイテム以外は<br>獲得量を調整しています,"* Except for items to be rewarded, <br> the acquisition amount is adjusted.",1
CooperationLiveInfo_dailyEffect,{0}の割合アップ！,{0} ratio up!,1
Stamp_FavoriteTitle,お気に入り,favorite,1
Stamp_RemoveButton,はずす,Remove,1
Stamp_ResetButton,リセット,reset,1
Profile_RankStory,{0}{1},{0} {1},1
Profile_RankFriend,友達最大数 {0} → {1},Maximum number of friends {0} → {1},1
Profile_RankReward,{0} {1}個,{0} {1},1
GachaTop_PickUpPhotoDetailTitle,部員詳細,Details of the members,1
GachaTop_PhotoDetailTitle,部員詳細,Details of the members,1
Ornament_OrnamentListTitle,アイテム一覧,Item List,1
OrnamentShop_OrnamentReplaceTitle,設置中のアイテムと置き換えますか？,Do you want to replace it with the items in installation?,1
GachaTop_PickUpPhotoDetailButton,部員詳細,Details of the members,1
GachaTop_InfoDetailButton,勧誘詳細,Solicitation details,1
GachaTop_ExchangeButton,交換所,Exchange,1
Notice_GroupExpNoticeWindowTitle,グループランク,Glue plank,1
Button_Download,ダウンロード,download,1
Mission_AcceptAllButtonText,一括受け取り,Collective receipt,1
MusicDecision_MusicLevelArea,{0}~{1},{0} ~ {1},1
MusicDecision_RandomMusicTitle,おまかせ,Random,1
MusicDecision_RandomMusicLevel,？？,? ?,1
MusicDecision_LiveLevelReselectButton,再選択,Re-selection,1
MusicDecision_ShuffleMessage,楽曲を抽選します,Lottery for songs,1
MusicDecision_DifficultySelectMessage,プレイする難易度を選択してください,Please select the difficulty level to play,1
EventTop_ScoreRanking,全体スコアランキング,Overall score ranking,1
EventTop_GroupScoreRanking,組別スコアランキング,Competition score ranking,1
EventTop_Season,{0}まで,Until {0},1
EventTop_UntilRewardPoint,まであと{0}pt,Until {0} pt,1
EventTop_NextEventPoint,あと                                   P,And p,1
EventTop_NextEventHomeworkPoint,あと,After,1
EventTop_TotalEventPoint,累計イベントpt,Cumulative event PT,1
EventTop_HasHomeworkPoint,協力ミッション達成数：,Number of cooperation missions:,1
EventTop_HasStamina,所持ミラクルスター,Miracle star in possession,1
EventTop_HasBadge,所持ピック：,Packing Pick:,1
EventTop_HasMedal,所持ラブカ：,Possession Loveka:,1
EventTop_HasTicket,所持がらがら券：,Purchased ticket:,1
EventTop_NextStory,★次のストーリー,★ Next story,1
EventTop_NextReward,★次の報酬,★ Next reward,1
EventTop_NowHomework,★現在の課題,★ Current issues,1
EventTop_AllGetReward,すべて獲得済み,All have been acquired,1
EventTop_AllGetStory,すべて解放済み,All have been released,1
EventTop_ExchangeButton,交換所,Exchange,1
EventTop_BingoButton,BINGO,Bingo,1
EventTop_BoxGachaButton,勧誘（ボックス）,Solicary (box),1
EventTop_ChangeHomeworkButton,課題変更,Assignment change,1
EventTop_HomeworkMusicLevel,楽曲難易度,Music difficulty,1
EventTop_HomeworkMusicLevelValue,以上,that's all,1
EventTop_CloseExchangeShopTerm,交換所は{0}まで,The exchange is up to {0},1
EventTop_CloseBoxGachaTerm,（ダミー）は{0}まで,(Dummy) up to {0},1
EventTop_StoryButtonNextPoint,あと　　　  P,And p,1
EventTop_StoryButtonNextPointHomework,あと,After,1
EventTop_TermTitle,開催期間：,Holding period:,1
EventTop_ResultTermTitle,結果発表期間：,Result announcement period:,1
EventTop_EmotionalMemberSelectTermTitle,【メンバー選択期間】,[Member selection period],1
EventTop_EmotionalBandSelectTermTitle,【グループ選択期間】,[Group selection period],1
EventTop_Multi_HelpterBonus,おたすけ報酬,Otasuke reward,223061303
EventTop_Multi_TodayHelpterCount,本日のおたすけ回数,Today's number of times,223061303
EventTop_Multi_AlreadyPlayedHelper,本日のおたすけ回数をプレイ済,I've played today's number of times,223061303
