_id,_masterChatId,_roomId,_hashTag,_firstLineValue,_iconPath,_appearCharaIdList,_masterReleaseLabelId
3101033,3101,33,しずく 誕生日お祝い 2024①,,,"3007,3003",324031603
3101034,3101,34,しずく 誕生日お祝い 2024②,,,"3007,3099,3005,3002,3009,3012,3004,3011,3008,3001,3006,3010,3003",324031603
4001001,4001,1,かのん DM,かのん: おはよう！,profile_04001_0000,4001,1
4001002,4001,2,かのん お誕生日2023,かのんさんがログインしました,profile_04001_0000,4001,1
4001003,4001,3,かのん お祝い2023,かのん: ちょっといいかな？,profile_04001_0000,4001,1
4001004,4001,16,かのん 新年2024,かのん: あけましておめでとう！,profile_04001_0000,4001,324010170
4001005,4001,17,かのん バレンタイン2024,かのん: スタンプを送信しました,profile_04001_0000,4001,324021003
4001018,4001,18,かのん ホワイトデー2024,かのん: こんにちは！,profile_04001_0000,4001,324031004
4001007,4001,7,かのん 4月2023,かのん: おはよう！,profile_04001_0000,4001,1
4001008,4001,8,かのん 5月2023,かのん: こんばんは！,profile_04001_0000,4001,1
4001009,4001,9,かのん 6月2023,かのん: Liella!の特集記事、ありがとう！,profile_04001_0000,4001,323061004
4001010,4001,10,かのん 7月2023,かのんさんがログインしました,profile_04001_0000,4001,323072012
4001011,4001,11,かのん 夏休み2023,かのん: 暑い……,profile_04001_0000,4001,323080104
4001012,4001,12,かのん 9月2023,かのん: こんばんは！,profile_04001_0000,4001,323090116
4001013,4001,13,かのん 2023ハロウィン,かのん: トリックオアトリート！,profile_04001_0000,4001,323102508
4001014,4001,14,かのん 11月2023,かのん: ただいま～！,profile_04001_0000,4001,323110109
4001015,4001,15,かのん Xmas2023,かのん: メリークリスマス！,profile_04001_0000,4001,323122303
4002001,4002,1,可可 DM,可可: スタンプを送信しました,profile_04002_0000,4002,1
4002002,4002,2,可可 お誕生日2023,可可さんがログインしました,profile_04002_0000,4002,123071702
4002003,4002,3,可可 お祝い2023,可可: スタンプを送信しました,profile_04002_0000,4002,1
4002004,4002,16,可可 新年2024,可可: あけましておめでとうございマス！,profile_04002_0000,4002,324010171
4002005,4002,17,可可 バレンタイン2024,可可: ハッピーバレンタイン！,profile_04002_0000,4002,324021464
4002018,4002,18,可可 ホワイトデー2024,可可: こんばんは～,profile_04002_0000,4002,324031103
4002007,4002,7,可可 4月2023,可可: 画像を送信しました,profile_04002_0000,4002,1
4002008,4002,8,可可 5月2023,可可: こんばんは～,profile_04002_0000,4002,1
4002009,4002,9,可可 6月2023,可可さんがログインしました,profile_04002_0000,4002,323060102
4002010,4002,10,可可 7月2023,可可: はじまりマス！,profile_04002_0000,4002,323072013
4002011,4002,11,可可 夏休み2023,可可さんがログインしました,profile_04002_0000,4002,323082404
4002012,4002,12,可可 9月2023,可可: スタンプを送信しました,profile_04002_0000,4002,323091404
4002013,4002,13,可可 2023ハロウィン,可可: トリックオアトリート！,profile_04002_0000,4002,323102509
4002014,4002,14,可可 11月2023,可可: こんばんは～,profile_04002_0000,4002,323110110
4002015,4002,15,可可 Xmas2023,可可: メリークリスマス！,profile_04002_0000,4002,323122544
4003001,4003,1,千砂都 DM,千砂都: うぃっす～,profile_04003_0000,4003,1
4003002,4003,18,千砂都 お誕生日2024,千砂都さんがログインしました,profile_04003_0000,4003,124022502
4003003,4003,3,千砂都 お祝い2023,千砂都: ういっすー！,profile_04003_0000,4003,1
4003004,4003,16,千砂都 新年2024,千砂都: うぃっす～！,profile_04003_0000,4003,324010172
4003005,4003,17,千砂都 バレンタイン2024,千砂都: うぃっす～！,profile_04003_0000,4003,324020903
4003019,4003,19,千砂都 ホワイトデー2024,千砂都: ハッピーホワイトデー！,profile_04003_0000,4003,324031465
4003007,4003,7,千砂都 4月2023,千砂都: おはよ～！,profile_04003_0000,4003,1
4003008,4003,8,千砂都 5月2023,千砂都: ういっす～！,profile_04003_0000,4003,1
4003009,4003,9,千砂都 6月2023,千砂都さんがログインしました,profile_04003_0000,4003,323061104
4003010,4003,10,千砂都 7月2023,千砂都さんがログインしました,profile_04003_0000,4003,323071804
4003011,4003,11,千砂都 夏休み2023,千砂都さんがログインしました,profile_04003_0000,4003,323081106
4003012,4003,12,千砂都 9月2023,千砂都: うぃっす～！,profile_04003_0000,4003,323090117
4003013,4003,13,千砂都 2023ハロウィン,千砂都さんがログインしました,profile_04003_0000,4003,323103162
4003014,4003,14,千砂都 11月2023,千砂都: うぃっす～！,profile_04003_0000,4003,323110111
4003015,4003,15,千砂都 Xmas2023,千砂都: メリークリスマス！,profile_04003_0000,4003,323122545
4004001,4004,1,すみれ DM,すみれ: こんばんは,profile_04004_0000,4004,1
4004002,4004,2,すみれ お誕生日2023,すみれさんがログインしました,profile_04004_0000,4004,123092802
4004003,4004,3,すみれ お祝い2023,すみれ: 起きてるかしら？,profile_04004_0000,4004,1
4004004,4004,16,すみれ 新年2024,すみれ: あけましておめでとう！,profile_04004_0000,4004,324010173
4004005,4004,17,すみれ バレンタイン2024,すみれ: こんにちは,profile_04004_0000,4004,324021465
4004018,4004,18,すみれ ホワイトデー2024,すみれ: ハッピーホワイトデー！,profile_04004_0000,4004,324031466
4004007,4004,7,すみれ 4月2023,すみれさんがログインしました,profile_04004_0000,4004,1
4004008,4004,8,すみれ 5月2023,すみれさんがログインしました,profile_04004_0000,4004,1
4004009,4004,9,すみれ 6月2023,すみれ: ちょっと相談なんだけどいい？,profile_04004_0000,4004,323062902
4004010,4004,10,すみれ 7月2023,すみれ: いよいよ夏休みね,profile_04004_0000,4004,323072014
4004011,4004,11,すみれ 夏休み2023,すみれ: 毎日暑いわね,profile_04004_0000,4004,323082106
4004012,4004,12,すみれ 9月2023,すみれ: 元気？,profile_04004_0000,4004,323091704
4004013,4004,13,すみれ 2023ハロウィン,すみれさんがログインしました,profile_04004_0000,4004,323102510
4004014,4004,14,すみれ 11月2023,すみれ: 今日は寒かったわね,profile_04004_0000,4004,323110112
4004015,4004,15,すみれ Xmas2023,すみれ: メリークリスマス！,profile_04004_0000,4004,323122546
4005001,4005,1,恋 DM,恋: 夜分遅くに申し訳ありません,profile_04005_0000,4005,1
4005002,4005,2,恋 お誕生日2023,恋さんがログインしました,profile_04005_0000,4005,123112402
4005003,4005,3,恋 お祝い2023,恋: あのーすみません,profile_04005_0000,4005,1
4005004,4005,16,恋 新年2024,恋: あけましておめでとうございます,profile_04005_0000,4005,324010174
4005005,4005,17,恋 バレンタイン2024,恋さんがログインしました,profile_04005_0000,4005,324021466
4005018,4005,18,恋 ホワイトデー2024,恋: こんにちは,profile_04005_0000,4005,324031467
4005007,4005,7,恋 4月2023,恋: こんにちは,profile_04005_0000,4005,1
4005008,4005,8,恋 5月2023,恋: こんばんは,profile_04005_0000,4005,1
4005009,4005,9,恋 6月2023,恋: Liella!の特集記事が届きました,profile_04005_0000,4005,323062604
4005010,4005,10,恋 7月2023,恋さんがログインしました,profile_04005_0000,4005,323071805
4005011,4005,11,恋 夏休み2023,恋さんがログインしました,profile_04005_0000,4005,323080403
4005012,4005,12,恋 9月2023,恋: 新学期がはじまりましたね,profile_04005_0000,4005,323090118
4005013,4005,13,恋 2023ハロウィン,恋さんがログインしました,profile_04005_0000,4005,323102511
4005014,4005,14,恋 11月2023,恋: すっかり秋めいてきましたね,profile_04005_0000,4005,323110113
4005015,4005,15,恋 Xmas2023,恋さんがログインしました,profile_04005_0000,4005,323122547
4006001,4006,1,きな子 DM,きな子: こんばんはっす～,profile_04006_0000,4006,1
4006003,4006,3,きな子 お祝い2023,きな子: 突然ですが、じゃがいも好きっすか？,profile_04006_0000,4006,1
4006004,4006,16,きな子 新年2024,きな子: あけましておめでとうっす～,profile_04006_0000,4006,324010175
4006005,4006,17,きな子 バレンタイン2024,きな子: 今ちょっといいっすか？,profile_04006_0000,4006,324021103
4006018,4006,18,きな子 ホワイトデー2024,きな子さんがログインしました,profile_04006_0000,4006,324031005
4006007,4006,7,きな子 4月2023,きな子: 見てくださいっす～,profile_04006_0000,4006,1
4006008,4006,8,きな子 5月2023,きな子: もうすぐGWっすね,profile_04006_0000,4006,1
4006009,4006,9,きな子 6月2023,きな子: 雨が続くっすね～,profile_04006_0000,4006,323062204
4006010,4006,10,きな子 7月2023,きな子: 聞いてくださいっす～！,profile_04006_0000,4006,323071004
4006011,4006,11,きな子 夏休み2023,夏美　オニナッツー！日々のあれこれエトセトラ！ あなたの心のオニサプリ！,profile_04006_0000,4006,323080604
4006012,4006,12,きな子 9月2023,きな子さんがログインしました,profile_04006_0000,4006,323090119
4006013,4006,13,きな子 2023ハロウィン,きな子さんがログインしました,profile_04006_0000,4006,323102512
4006014,4006,14,きな子 11月2023,きな子: すっかり秋っすね～,profile_04006_0000,4006,323110114
4006015,4006,15,きな子 Xmas2023,きな子: メリークリスマス！,profile_04006_0000,4006,323122304
4007001,4007,1,メイ DM,メイ: よう,profile_04007_0000,4007,1
4007002,4007,2,メイ お誕生日2023,メイさんがログインしました,profile_04007_0000,4007,123102902
4007003,4007,3,メイ お祝い2023,メイ: 今、時間あるか？,profile_04007_0000,4007,1
4007004,4007,16,メイ 新年2024,メイ: よう,profile_04007_0000,4007,324010176
4007005,4007,17,メイ バレンタイン2024,メイさんがログインしました,profile_04007_0000,4007,324021004
4007018,4007,18,メイ ホワイトデー2024,メイ: ちょっといいか？,profile_04007_0000,4007,324031006
4007007,4007,7,メイ 4月2023,メイ: 画像を送信しました,profile_04007_0000,4007,1
4007008,4007,8,メイ 5月2023,メイ: なあ、GWの予定、決まってるか？,profile_04007_0000,4007,1
4007009,4007,9,メイ 6月2023,メイ: 新聞記事、届いたぞ！　いつもありがとうな,profile_04007_0000,4007,323060604
4007010,4007,10,メイ 7月2023,メイ: 元気か？,profile_04007_0000,4007,323071806
4007011,4007,11,メイ 夏休み2023,メイ: やばい……,profile_04007_0000,4007,323082107
4007012,4007,12,メイ 9月2023,メイ: あっという間に新学期だな,profile_04007_0000,4007,323090120
4007013,4007,13,メイ 2023ハロウィン,メイさんがログインしました,profile_04007_0000,4007,323102513
4007014,4007,14,メイ 11月2023,メイ: いま大丈夫か？,profile_04007_0000,4007,323110115
4007015,4007,15,メイ Xmas2023,メイ: メリークリスマス！,profile_04007_0000,4007,323122548
4008001,4008,1,四季 DM,四季: テスト送信,profile_04008_0000,4008,1
4008002,4008,2,四季 お誕生日2023,四季さんがログインしました,profile_04008_0000,4008,123061702
4008003,4008,3,四季 お祝い2023,四季: おめでとう,profile_04008_0000,4008,1
4008004,4008,16,四季 新年2024,四季: あけましておめでとう,profile_04008_0000,4008,324010177
4008005,4008,17,四季 バレンタイン2024,四季: 今いい？,profile_04008_0000,4008,324021104
4008018,4008,18,四季 ホワイトデー2024,四季さんがログインしました,profile_04008_0000,4008,324031468
4008007,4008,7,四季 4月2023,四季: 桜が咲いた,profile_04008_0000,4008,1
4008008,4008,8,四季 5月2023,四季さんがログインしました,profile_04008_0000,4008,1
4008009,4008,9,四季 6月2023,四季さんがログインしました,profile_04008_0000,4008,323060806
4008010,4008,10,四季 7月2023,四季さんがログインしました,profile_04008_0000,4008,323072015
4008011,4008,11,四季 夏休み2023,四季さんがログインしました,profile_04008_0000,4008,323080404
4008012,4008,12,四季 9月2023,四季: レポート、送ってくれてありがとう,profile_04008_0000,4008,323090121
4008013,4008,13,四季 2023ハロウィン,四季さんがログインしました,profile_04008_0000,4008,323102202
4008014,4008,14,四季 11月2023,四季: ハロウィンライブの記事、ありがとう,profile_04008_0000,4008,323111504
4008015,4008,15,四季 Xmas2023,四季さんがログインしました,profile_04008_0000,4008,323122549
4009001,4009,1,夏美 DM,夏美: お疲れさまですの！,profile_04009_0000,4009,1
4009002,4009,2,夏美 お誕生日2023,夏美さんがログインしました,profile_04009_0000,4009,123080702
4009003,4009,3,夏美 お祝い2023,夏美: オニナッツー！,profile_04009_0000,4009,1
4009004,4009,16,夏美 新年2024,夏美: あけましておめでとうですの～！,profile_04009_0000,4009,324010178
4009005,4009,17,夏美 バレンタイン2024,夏美: 突然ですがクイズですの～！,profile_04009_0000,4009,324020904
4009018,4009,18,夏美 ホワイトデー2024,夏美: オニナッツ～！,profile_04009_0000,4009,324031104
4009007,4009,7,夏美 4月2023,夏美: スタンプを送信しました,profile_04009_0000,4009,1
4009008,4009,8,夏美 5月2023,夏美さんがログインしました,profile_04009_0000,4009,1
4009009,4009,9,夏美 6月2023,夏美: 記事を送ってくれてありがとですの～！,profile_04009_0000,4009,323060506
4009010,4009,10,夏美 7月2023,夏美: オニナッツ～！,profile_04009_0000,4009,323072016
4009011,4009,11,夏美 夏休み2023,夏美: スタンプを送信しました,profile_04009_0000,4009,323082108
4009012,4009,12,夏美 9月2023,夏美: いきなりですけど、オニナッツクーイズ！,profile_04009_0000,4009,323090122
4009013,4009,13,夏美 2023ハロウィン,夏美: ハッピーハロウィンですの～！,profile_04009_0000,4009,323102514
4009014,4009,14,夏美 11月2023,夏美: 食欲の秋ですの～！,profile_04009_0000,4009,323110116
4009015,4009,15,夏美 Xmas2023,夏美: メリークリスマスですの～！,profile_04009_0000,4009,323122550
4010001,4010,1,マルガレーテ DM,,,4010,323121501
4010003,4010,3,マルガレーテ お祝い2023,,,4010,323121501
4011001,4011,1,冬毬 DM,,,4011,323121501
4011003,4011,3,冬毬 お祝い2023,,,4011,323121501
4101001,4101,1,Liella!,可可: 一番乗りデス！,profile_04001_0000,"4002,4003,4004,4001,4005,4006,4009,4007,4008",1
4101002,4101,2,かのん 誕生日お祝い 2023①,,,"4003,4006,4002,4007,4008,4005,4004,4009",1
4101003,4101,3,かのん 誕生日お祝い 2023②,,,"4001,4003,4002,4006,4004,4005,4008,4009,4007",1
4101004,4101,4,四季 誕生日お祝い 2023①,,,"4006,4007,4009",123061702
4101005,4101,5,四季 誕生日お祝い 2023②,,,"4006,4007,4008,4009",123061702
4101006,4101,6,Liella! イベント準備2023,かのん: みんな～準備の進みはどうかな？,profile_04001_0000,"4001,4002,4004,4007,4008,4003,4005,4006,4009",323062008
4101007,4101,7,Liella! 夏2023,きな子: もうすぐ七夕っすね！,profile_04001_0000,"4006,4007,4002,4005,4003,4001,4004,4009,4008",323070402
4101008,4101,8,可可 誕生日お祝い 2023①,,,"4004,4001,4003,4005",123071702
4101009,4101,9,可可 誕生日お祝い 2023②,,,"4002,4001,4004,4003,4005",123071702
4101010,4101,10,夏美 誕生日お祝い 2023①,,,"4006,4008,4007",123080702
4101011,4101,11,夏美 誕生日お祝い 2023②,,,"4009,4006,4007,4008",123080702
4101012,4101,12,Liella! 夏フェス2023,,,"4001,4003,4002,4005,4006,4004,4007,4008,4009",323082406
4101013,4101,13,すみれ 誕生日お祝い 2023①,,,"4002,4001,4006,4003,4005,4009,4008,4007",123092802
4101014,4101,14,すみれ 誕生日お祝い 2023②,,,"4004,4002,4005,4001,4003,4006,4007,4008,4009",123092802
4101015,4101,15,Liella! 秋2023,恋: みなさん、今日はお月様がとってもきれいですよ,profile_04001_0000,"4005,4003,4002,4008,4007,4009,4004,4006,4001",323100102
4101016,4101,16,Liella! Half Anniversary,,,"4003,4004,4007,4006,4002,4005,4009,4008,4001",323101404
4101017,4101,17,メイ 誕生日お祝い 2023①,,,"4008,4007",123102902
4101018,4101,18,メイ 誕生日お祝い 2023②,,,"4007,4008,4009,4006,4002,4004,4001,4003,4005",123102902
4101019,4101,19,恋 誕生日お祝い 2023①,,,"4003,4002,4004,4001",123112402
4101020,4101,20,恋 誕生日お祝い 2023②,,,"4005,4004,4002,4003,4001",123112402
4101021,4101,21,Liella! 冬2023,恋: みなさん、今日はクリスマスパーティーに来てくださってありがとうございました！,profile_04001_0000,"4005,4001,4006,4003,4007,4008,4009,4004,4002",323122552
4101022,4101,22,冬毬 誕生日お祝い 2023①,,,"4009,4001,4004",123122802
4101023,4101,23,冬毬 誕生日お祝い 2023②,,,"4004,4006,4007,4011,4009,4001,4002,4003,4005,4008,4010",123122802
4101024,4101,24,マルガレーテ 誕生日お祝い 2024①,,,"4001,4004,4003,4005,4009,4011,4008,4007,4002,4006",124012002
4101025,4101,25,マルガレーテ 誕生日お祝い 2024②,,,"4010,4011,4001,4003,4004,4006,4009,4002,4007,4008,4005",124012002
4101026,4101,26,Liella! ライブ2024,,,"4003,4002,4011,4010,4006,4007,4009,4008,4001,4005,4004",324011902
4101027,4101,27,千砂都 誕生日お祝い 2024①,,,"4001,4002,4004,4005",124022502
4101028,4101,28,千砂都 誕生日お祝い 2024②,,,"4003,4001,4002,4004,4005",124022502
4101029,4101,29,Liella! 春2024,かのんさんがログインしました,profile_04001_0000,"4002,4001,4006,4009,4004,4003,4008,4007,4005",324030303
4101030,4101,30,きな子 誕生日お祝い 2024①,,,"4009,4006",324031604
4101031,4101,31,きな子 誕生日お祝い 2024②,,,"4006,4009,4007,4008",324031604
