_id,_infoText,_detailText,_infoTextEn,_detailTextEn,_masterReleaseLabelId
4110014,ラブソングカーニバル記念勧誘～栞子編～,「ラブソングカーニバル記念勧誘～栞子編～」は、虹ヶ咲学園スクールアイドル同好会所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br>「有償10回勧誘」は、有償ラブカ2000個で期間中1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [ラブソングカーニバル 栞子編]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Love Song Carnival Scout: Shioriko,"Love Song Carnival Celebration Scout: Shioriko Arc always features Nijigasaki Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br>A 10x Paid Scout costs 2,000 Paid Loveca and can be performed once during the event period.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Love Song Carnival: Shioriko Arc] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223120501
4110015,ラブソングカーニバル記念勧誘～ミア編～,「ラブソングカーニバル記念勧誘～ミア編～」は、虹ヶ咲学園スクールアイドル同好会所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br>「有償10回勧誘」は、有償ラブカ2000個で期間中1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [ラブソングカーニバル ミア編]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Love Song Carnival Scout: Mia,"Love Song Carnival Celebration Scout: Mia Arc always features Nijigasaki Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br>A 10x Paid Scout costs 2,000 Paid Loveca and can be performed once during the event period.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Love Song Carnival: Mia Arc] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223121201
4110016,ラブソングカーニバル記念勧誘～嵐珠編～,「ラブソングカーニバル記念勧誘～嵐珠編～」は、虹ヶ咲学園スクールアイドル同好会所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br>「有償10回勧誘」は、有償ラブカ2000個で期間中1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [ラブソングカーニバル 嵐珠編]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Love Song Carnival Scout: Lanzhu,"Love Song Carnival Celebration Scout: Lanzhu Arc always features Nijigasaki Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br>A 10x Paid Scout costs 2,000 Paid Loveca and can be performed once during the event period.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Love Song Carnival: Lanzhu Arc] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223121901
4110017,最大100回無料！Half Anniversary記念勧誘,「最大100回無料！Half Anniversary記念勧誘」は1日1回のみ、期間中最大10回まで実施できます。<br>また、R以上の部員が加入します。<br><br>「10回勧誘」は無償で実施でき、SR以上の部員が1人以上必ず加入します。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Half Anniversary]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Up to 100 Free Pulls! Half Anniversary Celebration Scout,"The Up to 100 Free Pulls! Half Anniversary Celebration Scout can be performed once per day, up to 10 times during the event period.<br>Members of rarity R or higher will also join.<br><br>A 10x Scout can be performed for free and guarantees at least one Member of rarity SR or higher.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Half Anniversary] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223101501
4110019,UR確定 Half Anniversary記念勧誘～μ's編～,「UR確定 Half Anniversary記念勧誘～μ's編～」は、有償ラブカ3000個で実施でき、μ's所属のUR部員が1人必ず加入します。<br><br>すでに加入している部員が登場した場合、自動的に「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Half Anniversary]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Guaranteed UR Half Anniversary Celebration Scout: μ's,"Guaranteed UR! Half Anniversary Celebration Scout: μ's Arc costs 3,000 Paid Loveca and guarantees one μ's UR Member.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Half Anniversary] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223101502
4110020,UR確定 Half Anniversary記念勧誘～Aqours編～,「UR確定 Half Anniversary記念勧誘～Aqours編～」は、有償ラブカ3000個で実施でき、Aqours所属のUR部員が1人必ず加入します。<br><br>すでに加入している部員が登場した場合、自動的に「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Half Anniversary]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Guaranteed UR Half Anniversary Celebration Scout: Aqours,"Guaranteed UR! Half Anniversary Celebration Scout: Aqours Arc costs 3,000 Paid Loveca and guarantees one Aqours UR Member.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Half Anniversary] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223101502
4110021,UR確定 Half Anniversary記念勧誘～虹ヶ咲編～,「UR確定 Half Anniversary記念勧誘～虹ヶ咲編～」は、有償ラブカ3000個で実施でき、虹ヶ咲学園スクールアイドル同好会所属のUR部員が1人必ず加入します。<br><br>すでに加入している部員が登場した場合、自動的に「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Half Anniversary]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Guaranteed UR Half Anniversary Celebration Scout: Nijigasaki,"Guaranteed UR! Half Anniversary Celebration Scout: Nijigasaki Arc costs 3,000 Paid Loveca and guarantees one Nijigasaki UR Member.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Half Anniversary] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223101502
4110022,UR確定 Half Anniversary記念勧誘～Liella!編～,「UR確定 Half Anniversary記念勧誘～Liella!編～」は、有償ラブカ3000個で実施でき、Liella!所属のUR部員が1人必ず加入します。<br><br>すでに加入している部員が登場した場合、自動的に「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Half Anniversary]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Guaranteed UR Half Anniversary Celebration Scout: Liella!,"Guaranteed UR! Half Anniversary Celebration Scout: Liella! Arc costs 3,000 Paid Loveca and guarantees one Liella! UR Member.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Half Anniversary] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223101502
4110023,私のラブソング編 開幕記念勧誘,「私のラブソング編 開幕記念勧誘」は、虹ヶ咲学園スクールアイドル同好会所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [私のラブソング編]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,"""My Love Song"" Arc Launch Celebration Scout","""My Love Song"" Arc Premiere Celebration Scout always features Nijigasaki Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [My Love Song Arc] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223090603
4110024,μ's限定！ピックアップ勧誘,「μ's限定！ピックアップ勧誘」は、μ'ｓ所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [μ's ピックアップ]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,μ's Only! Spotlight Scout,"μ's-Only Spotlight Scout always features μ's Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [μ's Spotlight] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223103111
4110025,Aqours限定！ピックアップ勧誘,「Aqours限定！ピックアップ勧誘」は、Aqours所属のR以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [Aqours ピックアップ]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Aqours Only! Spotlight Scout,"Aqours-Only Spotlight Scout always features Aqours Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Aqours Spotlight] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223111508
4110026,UR確定 Half Anniversary記念勧誘～後夜祭～,「UR確定 Half Anniversary記念勧誘～後夜祭～」は、有償ラブカ3000個で実施でき、UR部員が1人必ず加入します。<br><br>すでに加入している部員が登場した場合、自動的に「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [ひだまりのマーチングバンド]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Guaranteed UR Half Anniversary Celebration Scout: After-Party,"Guaranteed UR! Half Anniversary Celebration Scout: Afterparty costs 3,000 Paid Loveca and guarantees one UR Member.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Sunlit Marching Band] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223103112
4110027,幻日のヨハネ -The Story of the Sound of Heart- 開催記念勧誘,「幻日のヨハネ -The Story of the Sound of Heart- 開催記念勧誘」は、R以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [幻日のヨハネ]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,Yohane the Parhelion -The Story of the Sound of Heart- Celebration Scout,"""Yohane the Parhelion -The Story of the Sound of Heart-"" Celebration Scout always features Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [Yohane the Parhelion] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223121402
4110028,1年生限定！ピックアップ勧誘,「1年生限定！ピックアップ勧誘」は、R以上の部員が必ず登場します。<br>「1回勧誘」は、ラブカ300個で実施できます。<br>「10回勧誘」は、ラブカ3000個で実施でき、SR以上の部員が1人以上必ず加入します。<br>「有償1回勧誘」は、有償ラブカ150個で毎日1回だけ実施できます。<br><br>すでに加入している部員が登場した場合、自動で「ペンライト」に変換されます。<br>※変換されたペンライトは、プレゼントを経由せず直接加算されます<br>※ペンライトの所持上限に達している場合は、プレゼントに贈られます<br>※ペンライトの獲得量は、部員のレアリティに応じて異なります<br>・UR：500個<br>・SR：50個<br>・R ：20個<br><br>また、登場した部員の人数に応じて「勧誘ポイント [1年生ピックアップ]」を入手します。<br>獲得した「勧誘ポイント」は交換所にて部員やアイテム等と交換できます。<br><br>交換されなかった「勧誘ポイント」は、本勧誘の終了時に自動的に「スキルブック（中）」に変換されます。<br>※変換されたスキルブック（中）は、プレゼントを経由せず直接加算されます<br>※スキルブック（中）の所持上限に達している場合は、プレゼントに贈られます,1st-Years Only! Spotlight Scout,"1st-Years-Only Spotlight Scout always features Members of rarity R or higher.<br>A 1x Scout costs 300 Loveca.<br>A 10x Scout costs 3,000 Loveca and guarantees at least one Member of rarity SR or higher.<br>A 1x Paid Scout costs 150 Paid Loveca and can be performed once per day.<br><br>If you Scout a Member you already have, they will automatically be converted into Penlights.<br>*Converted Penlights are added directly to your inventory, bypassing the present box.<br>*If your Penlight inventory is full, they will be sent to the present box.<br>*The number of Penlights received depends on the Member's rarity:<br>- UR: 500<br>- SR: 50<br>- R: 20<br><br>You'll also earn Scout Points [1st-Year Spotlight] based on the number of Members you Scout.<br>Earned Scout Points can be exchanged for Members, items, and more at the Exchange.<br><br>Any unused Scout Points will automatically be converted into Skill Books (M) when this Scout ends.<br>*Converted Skill Books (M) are added directly to your inventory, bypassing the present box.<br>*If your Skill Book (M) inventory is full, they will be sent to the present box.",223111702
