_masterMusicId,_level,_levelNumber,_noteDataFileName,_fullCombo,_beforeClimaxNotesCount,_scoreCoeff,_climaxScoreCoeff,_voltageIncreaseCoeff,_voltageDecreaseCoeff,_masterReleaseLabelId
2056,3,9,2056_4_WonderfulStories,514,2056,1,2056,2056,2056,1
2056,4,11,2056_5_WonderfulStories,812,2056,1,2056,2056,2056,1
2057,1,5,2057_2_Oyasuminasan,162,2057,1,2057,2057,2057,1
2057,2,7,2057_3_Oyasuminasan,268,2057,1,2057,2057,2057,1
2057,3,9,2057_4_Oyasuminasan,427,2057,1,2057,2057,2057,1
2057,4,11,2057_5_Oyasuminasan,595,2057,1,2057,2057,2057,1
2058,1,5,2058_2_KaigandorideMatteruyo,158,2058,1,2058,2058,2058,1
2058,2,7,2058_3_KaigandorideMatteruyo,302,2058,1,2058,2058,2058,1
2058,3,9,2058_4_KaigandorideMatteruyo,496,2058,1,2058,2058,2058,1
2058,4,11,2058_5_KaigandorideMatteruyo,668,2058,1,2058,2058,2058,1
2059,1,5,2059_2_KiminoHitomiwoMeguruBoken,161,2059,1,2059,2059,2059,1
2059,2,7,2059_3_KiminoHitomiwoMeguruBoken,281,2059,1,2059,2059,2059,1
2059,3,9,2059_4_KiminoHitomiwoMeguruBoken,458,2059,1,2059,2059,2059,1
2059,4,11,2059_5_KiminoHitomiwoMeguruBoken,608,2059,1,2059,2059,2059,1
2060,1,5,2060_2_InThisUnstableWorld,150,2060,1,2060,2060,2060,1
2060,2,8,2060_3_InThisUnstableWorld,259,2060,1,2060,2060,2060,1
2060,3,9,2060_4_InThisUnstableWorld,392,2060,1,2060,2060,2060,1
2060,4,11,2060_5_InThisUnstableWorld,497,2060,1,2060,2060,2060,1
2061,1,5,2061_2_PianoforteMonologue,187,2061,1,2061,2061,2061,1
2061,2,7,2061_3_PianoforteMonologue,267,2061,1,2061,2061,2061,1
2061,3,9,2061_4_PianoforteMonologue,387,2061,1,2061,2061,2061,1
2061,4,10,2061_5_PianoforteMonologue,538,2061,1,2061,2061,2061,1
2062,1,6,2062_2_BeginnersSailing,214,2062,1,2062,2062,2062,1
2062,2,8,2062_3_BeginnersSailing,368,2062,1,2062,2062,2062,1
2062,3,9,2062_4_BeginnersSailing,551,2062,1,2062,2062,2062,1
2062,4,12,2062_5_BeginnersSailing,961,2062,1,2062,2062,2062,1
2063,1,5,2063_2_RedGemWink,195,2063,1,2063,2063,2063,1
2063,2,8,2063_3_RedGemWink,279,2063,1,2063,2063,2063,1
2063,3,9,2063_4_RedGemWink,434,2063,1,2063,2063,2063,1
2063,4,11,2063_5_RedGemWink,644,2063,1,2063,2063,2063,1
2064,1,5,2064_2_WhiteFirstLove,173,2064,1,2064,2064,2064,1
2064,2,8,2064_3_WhiteFirstLove,270,2064,1,2064,2064,2064,1
2064,3,9,2064_4_WhiteFirstLove,396,2064,1,2064,2064,2064,1
2064,4,11,2064_5_WhiteFirstLove,607,2064,1,2064,2064,2064,1
2065,1,5,2065_2_InnocentBird,179,2065,1,2065,2065,2065,1
2065,2,8,2065_3_InnocentBird,280,2065,1,2065,2065,2065,1
2065,3,9,2065_4_InnocentBird,439,2065,1,2065,2065,2065,1
2065,4,11,2065_5_InnocentBird,666,2065,1,2065,2065,2065,1
2066,1,5,2066_2_NewWindingRoad,174,2066,1,2066,2066,2066,1
2066,2,7,2066_3_NewWindingRoad,271,2066,1,2066,2066,2066,1
2066,3,9,2066_4_NewWindingRoad,387,2066,1,2066,2066,2066,1
2066,4,11,2066_5_NewWindingRoad,538,2066,1,2066,2066,2066,1
2067,1,6,2067_2_Sakanakanandaka,210,2067,1,2067,2067,2067,1
2067,2,8,2067_3_Sakanakanandaka,334,2067,1,2067,2067,2067,1
2067,3,10,2067_4_Sakanakanandaka,496,2067,1,2067,2067,2067,1
2067,4,11,2067_5_Sakanakanandaka,796,2067,1,2067,2067,2067,1
2068,1,5,2068_2_Kisekihikaru,161,2068,1,2068,2068,2068,1
2068,2,7,2068_3_Kisekihikaru,260,2068,1,2068,2068,2068,1
2068,3,9,2068_4_Kisekihikaru,400,2068,1,2068,2068,2068,1
2068,4,11,2068_5_Kisekihikaru,696,2068,1,2068,2068,2068,1
2069,1,5,2069_2_HopStepYippee,174,2069,1,2069,2069,2069,1
2069,2,7,2069_3_HopStepYippee,307,2069,1,2069,2069,2069,1
2069,3,9,2069_4_HopStepYippee,478,2069,1,2069,2069,2069,1
2069,4,12,2069_5_HopStepYippee,722,2069,1,2069,2069,2069,1
2070,1,5,2070_2_GuiltyEyesFever,184,2070,1,2070,2070,2070,1
2070,2,7,2070_3_GuiltyEyesFever,278,2070,1,2070,2070,2070,1
2070,3,9,2070_4_GuiltyEyesFever,426,2070,1,2070,2070,2070,1
2070,4,11,2070_5_GuiltyEyesFever,573,2070,1,2070,2070,2070,1
2071,1,5,2071_2_SelfControl,154,2071,1,2071,2071,2071,1
2071,2,8,2071_3_SelfControl,250,2071,1,2071,2071,2071,1
2071,3,9,2071_4_SelfControl,387,2071,1,2071,2071,2071,1
2071,4,12,2071_5_SelfControl,556,2071,1,2071,2071,2071,1
2072,1,5,2072_2_ThankYouFriends,170,2072,1,2072,2072,2072,1
2072,2,6,2072_3_ThankYouFriends,249,2072,1,2072,2072,2072,1
2072,3,9,2072_4_ThankYouFriends,370,2072,1,2072,2072,2072,1
2072,4,11,2072_5_ThankYouFriends,625,2072,1,2072,2072,2072,1
2073,1,5,2073_2_CrashMind,195,2073,1,2073,2073,2073,1
2073,2,8,2073_3_CrashMind,274,2073,1,2073,2073,2073,1
2073,3,9,2073_4_CrashMind,420,2073,1,2073,2073,2073,1
2073,4,11,2073_5_CrashMind,616,2073,1,2073,2073,2073,1
2074,1,5,2074_2_Dropout,170,2074,1,2074,2074,2074,1
2074,2,8,2074_3_Dropout,317,2074,1,2074,2074,2074,1
2074,3,10,2074_4_Dropout,484,2074,1,2074,2074,2074,1
2074,4,12,2074_5_Dropout,788,2074,1,2074,2074,2074,1
2075,1,5,2075_2_PSnoMukougawa,191,2075,1,2075,2075,2075,1
2075,2,8,2075_3_PSnoMukougawa,334,2075,1,2075,2075,2075,1
2075,3,9,2075_4_PSnoMukougawa,487,2075,1,2075,2075,2075,1
2075,4,11,2075_5_PSnoMukougawa,612,2075,1,2075,2075,2075,1
2076,1,4,2076_2_MyListToYou,139,2076,1,2076,2076,2076,1
2076,2,7,2076_3_MyListToYou,213,2076,1,2076,2076,2076,1
2076,3,9,2076_4_MyListToYou,342,2076,1,2076,2076,2076,1
2076,4,10,2076_5_MyListToYou,440,2076,1,2076,2076,2076,1
2077,1,6,2077_2_HajimariRoad,211,2077,1,2077,2077,2077,1
2077,2,8,2077_3_HajimariRoad,364,2077,1,2077,2077,2077,1
2077,3,10,2077_4_HajimariRoad,513,2077,1,2077,2077,2077,1
2077,4,12,2077_5_HajimariRoad,933,2077,1,2077,2077,2077,1
2078,1,5,2078_2_MarineBorderParasol,183,2078,1,2078,2078,2078,1
2078,2,8,2078_3_MarineBorderParasol,315,2078,1,2078,2078,2078,1
2078,3,9,2078_4_MarineBorderParasol,464,2078,1,2078,2078,2078,1
2078,4,11,2078_5_MarineBorderParasol,709,2078,1,2078,2078,2078,1
2079,1,5,2079_2_YosokuFukanoDriving,170,2079,1,2079,2079,2079,1
2079,2,8,2079_3_YosokuFukanoDriving,312,2079,1,2079,2079,2079,1
2079,3,10,2079_4_YosokuFukanoDriving,473,2079,1,2079,2079,2079,1
2079,4,12,2079_5_YosokuFukanoDriving,795,2079,1,2079,2079,2079,1
2080,1,5,2080_2_LonelyTuning,170,2080,1,2080,2080,2080,1
2080,2,7,2080_3_LonelyTuning,256,2080,1,2080,2080,2080,1
2080,3,9,2080_4_LonelyTuning,371,2080,1,2080,2080,2080,1
2080,4,12,2080_5_LonelyTuning,630,2080,1,2080,2080,2080,1
2081,1,5,2081_2_HopStopNonstop,181,2081,1,2081,2081,2081,1
2081,2,8,2081_3_HopStopNonstop,306,2081,1,2081,2081,2081,1
2081,3,10,2081_4_HopStopNonstop,467,2081,1,2081,2081,2081,1
2081,4,12,2081_5_HopStopNonstop,854,2081,1,2081,2081,2081,1
2082,1,5,2082_2_TosoMeisoMobiusLoop,191,2082,1,2082,2082,2082,1
2082,2,8,2082_3_TosoMeisoMobiusLoop,308,2082,1,2082,2082,2082,1
2082,3,9,2082_4_TosoMeisoMobiusLoop,497,2082,1,2082,2082,2082,1
2082,4,11,2082_5_TosoMeisoMobiusLoop,695,2082,1,2082,2082,2082,1
2083,1,5,2083_2_BokuranoHashittekitaMichiha,161,2083,1,2083,2083,2083,1
2083,2,7,2083_3_BokuranoHashittekitaMichiha,273,2083,1,2083,2083,2083,1
2083,3,10,2083_4_BokuranoHashittekitaMichiha,417,2083,1,2083,2083,2083,1
2083,4,12,2083_5_BokuranoHashittekitaMichiha,722,2083,1,2083,2083,2083,1
2084,1,5,2084_2_NextSparkling,167,2084,1,2084,2084,2084,1
2084,2,7,2084_3_NextSparkling,301,2084,1,2084,2084,2084,1
2084,3,9,2084_4_NextSparkling,482,2084,1,2084,2084,2084,1
2084,4,11,2084_5_NextSparkling,644,2084,1,2084,2084,2084,1
2086,1,6,2086_2_StepZeroToOne,218,2086,1,2086,2086,2086,1
2086,2,8,2086_3_StepZeroToOne,390,2086,1,2086,2086,2086,1
2086,3,10,2086_4_StepZeroToOne,584,2086,1,2086,2086,2086,1
2086,4,12,2086_5_StepZeroToOne,772,2086,1,2086,2086,2086,1
2087,1,6,2087_2_AqoursHeroes,207,2087,1,2087,2087,2087,1
2087,2,8,2087_3_AqoursHeroes,330,2087,1,2087,2087,2087,1
2087,3,10,2087_4_AqoursHeroes,515,2087,1,2087,2087,2087,1
2087,4,11,2087_5_AqoursHeroes,686,2087,1,2087,2087,2087,1
2088,1,5,2088_2_KoiniNaritaiAquarium,184,2088,1,2088,2088,2088,1
2088,2,8,2088_3_KoiniNaritaiAquarium,379,2088,1,2088,2088,2088,1
2088,3,9,2088_4_KoiniNaritaiAquarium,544,2088,1,2088,2088,2088,1
2088,4,12,2088_5_KoiniNaritaiAquarium,889,2088,1,2088,2088,2088,1
2089,1,6,2089_2_GenkiZenkaiDayDayDay,228,2089,1,2089,2089,2089,1
2089,2,8,2089_3_GenkiZenkaiDayDayDay,412,2089,1,2089,2089,2089,1
2089,3,10,2089_4_GenkiZenkaiDayDayDay,592,2089,1,2089,2089,2089,1
2089,4,12,2089_5_GenkiZenkaiDayDayDay,749,2089,1,2089,2089,2089,1
2090,1,5,2090_2_MatteteAinoUta,164,2090,1,2090,2090,2090,1
2090,2,8,2090_3_MatteteAinoUta,334,2090,1,2090,2090,2090,1
2090,3,9,2090_4_MatteteAinoUta,466,2090,1,2090,2090,2090,1
2090,4,11,2090_5_MatteteAinoUta,603,2090,1,2090,2090,2090,1
2091,1,5,2091_2_TorikorikoPlease,195,2091,1,2091,2091,2091,1
2091,2,8,2091_3_TorikorikoPlease,331,2091,1,2091,2091,2091,1
2091,3,10,2091_4_TorikorikoPlease,478,2091,1,2091,2091,2091,1
2091,4,12,2091_5_TorikorikoPlease,663,2091,1,2091,2091,2091,1
2092,1,5,2092_2_YozorahaNandemoShitteruno,174,2092,1,2092,2092,2092,1
2092,2,7,2092_3_YozorahaNandemoShitteruno,283,2092,1,2092,2092,2092,1
2092,3,9,2092_4_YozorahaNandemoShitteruno,415,2092,1,2092,2092,2092,1
2092,4,11,2092_5_YozorahaNandemoShitteruno,568,2092,1,2092,2092,2092,1
2093,1,6,2093_2_TodokanaiHoshidatoshitemo,224,2093,1,2093,2093,2093,1
2093,2,8,2093_3_TodokanaiHoshidatoshitemo,407,2093,1,2093,2093,2093,1
2093,3,10,2093_4_TodokanaiHoshidatoshitemo,563,2093,1,2093,2093,2093,1
2093,4,12,2093_5_TodokanaiHoshidatoshitemo,777,2093,1,2093,2093,2093,1
2094,1,5,2094_2_StrawberryTrapper,175,2094,1,2094,2094,2094,1
2094,2,8,2094_3_StrawberryTrapper,360,2094,1,2094,2094,2094,1
2094,3,10,2094_4_StrawberryTrapper,535,2094,1,2094,2094,2094,1
2094,4,12,2094_5_StrawberryTrapper,666,2094,1,2094,2094,2094,1
2095,1,6,2095_2_KimetayoHandInHand,225,2095,1,2095,2095,2095,1
2095,2,8,2095_3_KimetayoHandInHand,405,2095,1,2095,2095,2095,1
2095,3,10,2095_4_KimetayoHandInHand,569,2095,1,2095,2095,2095,1
2095,4,12,2095_5_KimetayoHandInHand,805,2095,1,2095,2095,2095,1
2096,1,6,2096_2_AozoraJumpingHeart,208,2096,1,2096,2096,2096,1
2096,2,8,2096_3_AozoraJumpingHeart,360,2096,1,2096,2096,2096,1
2096,3,10,2096_4_AozoraJumpingHeart,471,2096,1,2096,2096,2096,1
2096,4,12,2096_5_AozoraJumpingHeart,681,2096,1,2096,2096,2096,1
2097,1,5,2097_2_DaisukiDattaraDaijoubu,198,2097,1,2097,2097,2097,1
2097,2,8,2097_3_DaisukiDattaraDaijoubu,350,2097,1,2097,2097,2097,1
2097,3,9,2097_4_DaisukiDattaraDaijoubu,447,2097,1,2097,2097,2097,1
2097,4,12,2097_5_DaisukiDattaraDaijoubu,615,2097,1,2097,2097,2097,1
2098,1,5,2098_2_YumeKataruyoriYumeUtaou,187,2098,1,2098,2098,2098,1
2098,2,8,2098_3_YumeKataruyoriYumeUtaou,329,2098,1,2098,2098,2098,1
2098,3,9,2098_4_YumeKataruyoriYumeUtaou,471,2098,1,2098,2098,2098,1
2098,4,11,2098_5_YumeKataruyoriYumeUtaou,657,2098,1,2098,2098,2098,1
2099,1,4,2099_2_TokimekiBunruigaku,146,2099,1,2099,2099,2099,1
2099,2,7,2099_3_TokimekiBunruigaku,259,2099,1,2099,2099,2099,1
2099,3,9,2099_4_TokimekiBunruigaku,371,2099,1,2099,2099,2099,1
2099,4,11,2099_5_TokimekiBunruigaku,589,2099,1,2099,2099,2099,1
2100,1,5,2100_2_YumedeYozorawoTerashitai,171,2100,1,2100,2100,2100,1
2100,2,7,2100_3_YumedeYozorawoTerashitai,271,2100,1,2100,2100,2100,1
2100,3,9,2100_4_YumedeYozorawoTerashitai,393,2100,1,2100,2100,2100,1
2100,4,10,2100_5_YumedeYozorawoTerashitai,539,2100,1,2100,2100,2100,1
2101,1,4,2101_2_MijukuDreamer,132,2101,1,2101,2101,2101,1
2101,2,6,2101_3_MijukuDreamer,212,2101,1,2101,2101,2101,1
2101,3,9,2101_4_MijukuDreamer,318,2101,1,2101,2101,2101,1
2101,4,10,2101_5_MijukuDreamer,445,2101,1,2101,2101,2101,1
2102,1,5,2102_2_OmoiyoHitotsuninare,171,2102,1,2102,2102,2102,1
2102,2,8,2102_3_OmoiyoHitotsuninare,329,2102,1,2102,2102,2102,1
2102,3,9,2102_4_OmoiyoHitotsuninare,494,2102,1,2102,2102,2102,1
2102,4,12,2102_5_OmoiyoHitotsuninare,717,2102,1,2102,2102,2102,1
2103,1,6,2103_2_PopsHeartdeOdorundamon,235,2103,1,2103,2103,2103,1
2103,2,8,2103_3_PopsHeartdeOdorundamon,380,2103,1,2103,2103,2103,1
2103,3,10,2103_4_PopsHeartdeOdorundamon,532,2103,1,2103,2103,2103,1
2103,4,11,2103_5_PopsHeartdeOdorundamon,668,2103,1,2103,2103,2103,1
2104,1,5,2104_2_MiraiTicket,195,2104,1,2104,2104,2104,1
2104,2,8,2104_3_MiraiTicket,375,2104,1,2104,2104,2104,1
2104,3,10,2104_4_MiraiTicket,536,2104,1,2104,2104,2104,1
2104,4,12,2104_5_MiraiTicket,792,2104,1,2104,2104,2104,1
2105,1,5,2105_2_GuiltyNightGuiltyKiss,198,2105,1,2105,2105,2105,1
2105,2,8,2105_3_GuiltyNightGuiltyKiss,303,2105,1,2105,2105,2105,1
2105,3,9,2105_4_GuiltyNightGuiltyKiss,443,2105,1,2105,2105,2105,1
2105,4,11,2105_5_GuiltyNightGuiltyKiss,593,2105,1,2105,2105,2105,1
2106,1,4,2106_2_SoramoKokoromoHarerukara,141,2106,1,2106,2106,2106,1
2106,2,6,2106_3_SoramoKokoromoHarerukara,218,2106,1,2106,2106,2106,1
2106,3,9,2106_4_SoramoKokoromoHarerukara,343,2106,1,2106,2106,2106,1
2106,4,10,2106_5_SoramoKokoromoHarerukara,444,2106,1,2106,2106,2106,1
2107,1,5,2107_2_JingleBellsgaTomaranai,191,2107,1,2107,2107,2107,1
2107,2,8,2107_3_JingleBellsgaTomaranai,340,2107,1,2107,2107,2107,1
2107,3,9,2107_4_JingleBellsgaTomaranai,523,2107,1,2107,2107,2107,1
2107,4,12,2107_5_JingleBellsgaTomaranai,762,2107,1,2107,2107,2107,1
2108,1,4,2108_2_SeinaruHinoInori,149,2108,1,2108,2108,2108,1
2108,2,6,2108_3_SeinaruHinoInori,236,2108,1,2108,2108,2108,1
2108,3,9,2108_4_SeinaruHinoInori,408,2108,1,2108,2108,2108,1
2108,4,11,2108_5_SeinaruHinoInori,530,2108,1,2108,2108,2108,1
2109,1,5,2109_2_WakuWakuWeek,199,2109,1,2109,2109,2109,1
2109,2,8,2109_3_WakuWakuWeek,357,2109,1,2109,2109,2109,1
2109,3,10,2109_4_WakuWakuWeek,508,2109,1,2109,2109,2109,1
2109,4,12,2109_5_WakuWakuWeek,769,2109,1,2109,2109,2109,1
2111,1,5,2111_2_BelieveAgain,171,2111,1,2111,2111,2111,1
2111,2,7,2111_3_BelieveAgain,320,2111,1,2111,2111,2111,1
2111,3,9,2111_4_BelieveAgain,464,2111,1,2111,2111,2111,1
2111,4,12,2111_5_BelieveAgain,820,2111,1,2111,2111,2111,1
2112,1,4,2112_2_OverTheNextRainbow,140,2112,1,2112,2112,2112,1
2112,2,6,2112_3_OverTheNextRainbow,208,2112,1,2112,2112,2112,1
2112,3,9,2112_4_OverTheNextRainbow,298,2112,1,2112,2112,2112,1
2112,4,11,2112_5_OverTheNextRainbow,500,2112,1,2112,2112,2112,1
2113,1,6,2113_2_SakuraByeBye,205,2113,1,2113,2113,2113,1
2113,2,8,2113_3_SakuraByeBye,378,2113,1,2113,2113,2113,1
2113,3,10,2113_4_SakuraByeBye,550,2113,1,2113,2113,2113,1
2113,4,12,2113_5_SakuraByeBye,999,2113,1,2113,2113,2113,1
2114,1,4,2114_2_No10,139,2114,1,2114,2114,2114,1
2114,2,6,2114_3_No10,205,2114,1,2114,2114,2114,1
2114,3,9,2114_4_No10,318,2114,1,2114,2114,2114,1
2114,4,10,2114_5_No10,475,2114,1,2114,2114,2114,1
2115,1,4,2115_2_JumpUpHigh,149,2115,1,2115,2115,2115,1
2115,2,6,2115_3_JumpUpHigh,211,2115,1,2115,2115,2115,1
2115,3,9,2115_4_JumpUpHigh,341,2115,1,2115,2115,2115,1
2115,4,11,2115_5_JumpUpHigh,642,2115,1,2115,2115,2115,1
2116,1,5,2116_2_BoukenTypeABC,178,2116,1,2116,2116,2116,1
2116,2,7,2116_3_BoukenTypeABC,336,2116,1,2116,2116,2116,1
2116,3,9,2116_4_BoukenTypeABC,480,2116,1,2116,2116,2116,1
2116,4,12,2116_5_BoukenTypeABC,691,2116,1,2116,2116,2116,1
2117,1,3,2117_2_SotsugyoDesune,114,2117,1,2117,2117,2117,1
2117,2,7,2117_3_SotsugyoDesune,210,2117,1,2117,2117,2117,1
2117,3,9,2117_4_SotsugyoDesune,303,2117,1,2117,2117,2117,1
2117,4,12,2117_5_SotsugyoDesune,571,2117,1,2117,2117,2117,1
2118,1,5,2118_2_DeepResonance,186,2118,1,2118,2118,2118,1
2118,2,8,2118_3_DeepResonance,363,2118,1,2118,2118,2118,1
2118,3,10,2118_4_DeepResonance,537,2118,1,2118,2118,2118,1
2118,4,12,2118_5_DeepResonance,820,2118,1,2118,2118,2118,1
2119,1,5,2119_2_MitaikenHorizon,173,2119,1,2119,2119,2119,1
2119,2,7,2119_3_MitaikenHorizon,317,2119,1,2119,2119,2119,1
2119,3,9,2119_4_MitaikenHorizon,450,2119,1,2119,2119,2119,1
2119,4,12,2119_5_MitaikenHorizon,691,2119,1,2119,2119,2119,1
2120,1,4,2120_2_GuiltyFarewellParty,146,2120,1,2120,2120,2120,1
2120,2,6,2120_3_GuiltyFarewellParty,260,2120,1,2120,2120,2120,1
2120,3,9,2120_4_GuiltyFarewellParty,405,2120,1,2120,2120,2120,1
2120,4,11,2120_5_GuiltyFarewellParty,568,2120,1,2120,2120,2120,1
2121,1,5,2121_2_NewRomanticSailors,194,2121,1,2121,2121,2121,1
2121,2,8,2121_3_NewRomanticSailors,356,2121,1,2121,2121,2121,1
2121,3,10,2121_4_NewRomanticSailors,529,2121,1,2121,2121,2121,1
2121,4,12,2121_5_NewRomanticSailors,765,2121,1,2121,2121,2121,1
2122,1,4,2122_2_BraveheartCoaster,186,2122,1,2122,2122,2122,1
2122,2,7,2122_3_BraveheartCoaster,331,2122,1,2122,2122,2122,1
2122,3,9,2122_4_BraveheartCoaster,466,2122,1,2122,2122,2122,1
2122,4,12,2122_5_BraveheartCoaster,826,2122,1,2122,2122,2122,1
2123,1,5,2123_2_DanceWithMinotaurus,195,2123,1,2123,2123,2123,1
2123,2,7,2123_3_DanceWithMinotaurus,322,2123,1,2123,2123,2123,1
2123,3,10,2123_4_DanceWithMinotaurus,515,2123,1,2123,2123,2123,1
2123,4,12,2123_5_DanceWithMinotaurus,787,2123,1,2123,2123,2123,1
2124,1,5,2124_2_IngITry,162,2124,1,2124,2124,2124,1
2124,2,7,2124_3_IngITry,319,2124,1,2124,2124,2124,1
2124,3,10,2124_4_IngITry,493,2124,1,2124,2124,2124,1
2124,4,11,2124_5_IngITry,789,2124,1,2124,2124,2124,1
2125,1,5,2125_2_LovePulsar,173,2125,1,2125,2125,2125,1
2125,2,7,2125_3_LovePulsar,295,2125,1,2125,2125,2125,1
2125,3,9,2125_4_LovePulsar,409,2125,1,2125,2125,2125,1
2125,4,11,2125_5_LovePulsar,676,2125,1,2125,2125,2125,1
2126,1,4,2126_2_Changeless,142,2126,1,2126,2126,2126,1
2126,2,6,2126_3_Changeless,229,2126,1,2126,2126,2126,1
2126,3,9,2126_4_Changeless,364,2126,1,2126,2126,2126,1
2126,4,10,2126_5_Changeless,510,2126,1,2126,2126,2126,1
2127,1,5,2127_2_KuchuRenairon,162,2127,1,2127,2127,2127,1
2127,2,6,2127_3_KuchuRenairon,226,2127,1,2127,2127,2127,1
2127,3,9,2127_4_KuchuRenairon,329,2127,1,2127,2127,2127,1
2127,4,11,2127_5_KuchuRenairon,576,2127,1,2127,2127,2127,1
2128,1,4,2128_2_PhantomRocketAdventure,149,2128,1,2128,2128,2128,1
2128,2,7,2128_3_PhantomRocketAdventure,257,2128,1,2128,2128,2128,1
2128,3,10,2128_4_PhantomRocketAdventure,392,2128,1,2128,2128,2128,1
2128,4,12,2128_5_PhantomRocketAdventure,628,2128,1,2128,2128,2128,1
2129,1,4,2129_2_KodokuTeleport,143,2129,1,2129,2129,2129,1
2129,2,6,2129_3_KodokuTeleport,232,2129,1,2129,2129,2129,1
2129,3,9,2129_4_KodokuTeleport,333,2129,1,2129,2129,2129,1
2129,4,11,2129_5_KodokuTeleport,527,2129,1,2129,2129,2129,1
2130,1,5,2130_2_FantasticDeparture,153,2130,1,2130,2130,2130,1
2130,2,7,2130_3_FantasticDeparture,232,2130,1,2130,2130,2130,1
2130,3,9,2130_4_FantasticDeparture,364,2130,1,2130,2130,2130,1
2131,1,5,2131_2_MazeSekai,162,2131,1,2131,2131,2131,1
2131,2,8,2131_3_MazeSekai,302,2131,1,2131,2131,2131,1
2131,3,10,2131_4_MazeSekai,434,2131,1,2131,2131,2131,1
2131,4,12,2131_5_MazeSekai,654,2131,1,2131,2131,2131,1
2132,1,5,2132_2_DazzlingWhiteTown,160,2132,1,2132,2132,2132,1
2132,2,7,2132_3_DazzlingWhiteTown,271,2132,1,2132,2132,2132,1
2132,3,9,2132_4_DazzlingWhiteTown,435,2132,1,2132,2132,2132,1
2133,1,5,2133_2_SmileSmileShipStart,172,2133,1,2133,2133,2133,1
2133,2,7,2133_3_SmileSmileShipStart,303,2133,1,2133,2133,2133,1
2133,3,9,2133_4_SmileSmileShipStart,501,2133,1,2133,2133,2133,1
2133,4,12,2133_5_SmileSmileShipStart,710,2133,1,2133,2133,2133,1
2134,1,6,2134_2_MistyFrostyLove,244,2134,1,2134,2134,2134,1
2134,2,9,2134_3_MistyFrostyLove,427,2134,1,2134,2134,2134,1
2134,3,10,2134_4_MistyFrostyLove,561,2134,1,2134,2134,2134,1
2135,1,5,2135_2_FutureFlight,170,2135,1,2135,2135,2135,1
2135,2,7,2135_3_FutureFlight,278,2135,1,2135,2135,2135,1
2135,3,10,2135_4_FutureFlight,429,2135,1,2135,2135,2135,1
2135,4,12,2135_5_FutureFlight,663,2135,1,2135,2135,2135,1
2136,1,6,2136_2_CottonCandyEieioh,217,2136,1,2136,2136,2136,1
2136,2,8,2136_3_CottonCandyEieioh,342,2136,1,2136,2136,2136,1
2136,3,9,2136_4_CottonCandyEieioh,435,2136,1,2136,2136,2136,1
2137,1,5,2137_2_PurePhrase,157,2137,1,2137,2137,2137,1
2137,2,7,2137_3_PurePhrase,263,2137,1,2137,2137,2137,1
2137,3,9,2137_4_PurePhrase,365,2137,1,2137,2137,2137,1
2138,1,5,2138_2_WakeUpChallenger,190,2138,1,2138,2138,2138,1
2138,2,8,2138_3_WakeUpChallenger,353,2138,1,2138,2138,2138,1
2138,3,10,2138_4_WakeUpChallenger,515,2138,1,2138,2138,2138,1
2149,1,6,2149_2_NamelessLoveSong,133,2149,1,2149,2149,2149,1
2149,2,8,2149_3_NamelessLoveSong,227,2149,1,2149,2149,2149,1
2149,3,10,2149_4_NamelessLoveSong,373,2149,1,2149,2149,2149,1
2142,1,6,2142_2_KiminoKokorohaKagayaiterukai,201,2142,1,2142,2142,2142,1
2142,2,8,2142_3_KiminoKokorohaKagayaiterukai,359,2142,1,2142,2142,2142,1
2142,3,9,2142_4_KiminoKokorohaKagayaiterukai,497,2142,1,2142,2142,2142,1
2142,4,12,2142_5_KiminoKokorohaKagayaiterukai,694,2142,1,2142,2142,2142,1
2143,1,5,2143_2_BANZAIDigitalTrippers,186,2143,1,2143,2143,2143,1
2143,2,8,2143_3_BANZAIDigitalTrippers,342,2143,1,2143,2143,2143,1
2143,3,10,2143_4_BANZAIDigitalTrippers,466,2143,1,2143,2143,2143,1
2144,1,6,2144_2_DeepSeaCocoon,179,2144,1,2144,2144,2144,1
2144,2,8,2144_3_DeepSeaCocoon,352,2144,1,2144,2144,2144,1
2144,3,10,2144_4_DeepSeaCocoon,517,2144,1,2144,2144,2144,1
2145,1,5,2145_2_DreamyColor,185,2145,1,2145,2145,2145,1
2145,2,7,2145_3_DreamyColor,288,2145,1,2145,2145,2145,1
2145,3,10,2145_4_DreamyColor,460,2145,1,2145,2145,2145,1
2145,4,12,2145_5_DreamyColor,662,2145,1,2145,2145,2145,1
2146,1,4,2146_2_Ku-Ru-Ku-RuCruller,145,2146,1,2146,2146,2146,1
2146,2,6,2146_3_Ku-Ru-Ku-RuCruller,245,2146,1,2146,2146,2146,1
2146,3,9,2146_4_Ku-Ru-Ku-RuCruller,382,2146,1,2146,2146,2146,1
2146,4,12,2146_5_Ku-Ru-Ku-RuCruller,640,2146,1,2146,2146,2146,1
2147,1,5,2147_2_LiveWithASmileAqoursVer,198,2147,1,2147,2147,2147,1
2147,2,7,2147_3_LiveWithASmileAqoursVer,333,2147,1,2147,2147,2147,1
2147,3,9,2147_4_LiveWithASmileAqoursVer,499,2147,1,2147,2147,2147,1
2148,1,5,2148_2_Motto-ZuttoBeWithYou,138,2148,1,2148,2148,2148,1
2148,2,7,2148_3_Motto-ZuttoBeWithYou,295,2148,1,2148,2148,2148,1
