_id,_masterMusicId,_type,_scoreC,_scoreB,_scoreA,_scoreS,_multiScoreC,_multiScoreB,_multiScoreA,_multiScoreS,_liveEffectValueId,_bpm,_startWait,_endWait,_masterLiveRewardSettingId,_liveBgMovieMasterId,_rehearsalImagePath,_priority,_campaignFlag,_masterReleaseLabelId
1312301,3123,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230201,0,1
1312401,3124,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20221012,0,1
1312501,3125,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20220727,0,1
1312601,3126,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20221012,0,1
1312701,3127,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230201,0,1
1312801,3128,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230201,0,1
1312901,3129,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230201,0,1
1313401,3134,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230630,0,223063007
1313501,3135,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230608,0,223060801
1313601,3136,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230608,0,223060801
1313701,3137,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230630,0,223063007
1313801,3138,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230710,0,223071001
1313901,3139,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230710,0,223071001
1314001,3140,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230831,0,223083101
1314101,3141,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314201,3142,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314301,3143,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314401,3144,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314501,3145,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314601,3146,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314701,3147,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314801,3148,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1314901,3149,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1315001,3150,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1315101,3151,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1315201,3152,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20230906,0,223090602
1315301,3153,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20231004,0,223100402
1400101,4001,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20210721,0,1
1400201,4002,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20210825,0,1
1400301,4003,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,148,2,0,1,10000004,b_adv_0026,20211020,0,1
1400401,4004,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20210825,0,1
1400501,4005,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,148,2,0,1,10000004,b_adv_0026,20210721,0,1
1400601,4006,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20211020,0,1
1400701,4007,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20211027,0,1
1400801,4008,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20211020,0,1
1400901,4009,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20220302,0,1
1401001,4010,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,141,2,0,1,10000006,b_adv_0024,20220202,0,1
1401101,4011,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,178,2,0,1,10000004,b_adv_0026,20211027,0,1
1401201,4012,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000006,b_adv_0024,20220202,0,1
1401301,4013,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20220302,0,1
1401401,4014,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,148,2,0,1,10000004,b_adv_0026,20210929,0,1
1401501,4015,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20220302,0,1
1401601,4016,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,128,2,0,1,10000004,b_adv_0026,20220302,0,1
1401701,4017,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20211020,0,1
1401801,4018,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210825,0,1
1401901,4019,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,200,2,0,1,10000004,b_adv_0026,20211027,0,1
1402001,4020,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20210407,0,1
1402101,4021,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20211027,0,1
1402201,4022,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20210407,0,1
1402301,4023,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,141,2,0,1,10000004,b_adv_0026,20220225,0,1
1402401,4024,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20211103,0,1
1402501,4025,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20211027,0,1
1402601,4026,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20211027,0,1
1402701,4027,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20211027,0,1
1402801,4028,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20211027,0,1
1403001,4030,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20220225,0,1
1403101,4031,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,125,2,0,1,10000004,b_adv_0026,20210825,0,1
1403201,4032,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,113,2,0,1,10000004,b_adv_0026,20210929,0,1
1403301,4033,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,113,2,0,1,10000004,b_adv_0026,20220225,0,1
1403401,4034,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,113,2,0,1,10000004,b_adv_0026,20210804,0,1
1403501,4035,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,128,2,0,1,10000004,b_adv_0026,20211224,0,1
1403601,4036,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,128,2,0,1,10000004,b_adv_0026,20220302,0,1
1403701,4037,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210407,0,1
1403801,4038,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210407,0,1
1403901,4039,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210929,0,1
1404001,4040,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210929,0,1
1404101,4041,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20210928,0,1
1404201,4042,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000004,b_adv_0026,20220302,0,1
1404301,4043,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20220225,0,1
1404401,4044,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20220302,0,1
1404501,4045,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20220225,0,1
1404601,4046,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20210804,0,1
1404701,4047,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,136,2,0,1,10000004,b_adv_0026,20211126,0,1
1404801,4048,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20220803,0,1
1404901,4049,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,154,2,0,1,10000004,b_adv_0026,20220803,0,1
1405001,4050,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,106,2,0,1,10000004,b_adv_0026,20220810,0,1
1405101,4051,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,147,2,0,1,10000004,b_adv_0026,20220810,0,1
1405201,4052,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,106,2,0,1,10000004,b_adv_0026,20220817,0,1
1405301,4053,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,153,2,0,1,10000004,b_adv_0026,20220817,0,1
1405401,4054,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,170,2,0,1,10000004,b_adv_0026,20220921,0,1
1405501,4055,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,140,2,0,1,10000004,b_adv_0026,20220921,0,1
1405601,4056,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221019,0,1
1405701,4057,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221019,0,1
1405901,4059,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230630,0,223063007
1406001,4060,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20221130,0,1
1406101,4061,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20221130,0,1
1406401,4064,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20220126,0,1
1406501,4065,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,171,2,0,1,10000004,b_adv_0026,20211124,0,1
1406601,4066,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1406701,4067,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1406801,4068,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,152,2,0,1,10000004,b_adv_0026,20220817,0,1
1406901,4069,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,88,2,0,1,10000004,b_adv_0026,20220817,0,1
1407101,4071,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230415,0,1
1407301,4073,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407401,4074,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407501,4075,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407601,4076,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407701,4077,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407801,4078,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1407901,4079,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1408001,4080,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1408101,4081,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1408201,4082,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221026,0,1
1408301,4083,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20220225,0,1
1408401,4084,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20211027,0,1
1408501,4085,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20211027,0,1
1408601,4086,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20211027,0,1
1408701,4087,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20211027,0,1
1408801,4088,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20211027,0,1
1408901,4089,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20220921,0,1
1409001,4090,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,122,2,0,1,10000004,b_adv_0026,20220921,0,1
1409101,4091,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221019,0,1
1409201,4092,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20221019,0,1
1409401,4094,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1409501,4095,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1409601,4096,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1409701,4097,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1409801,4098,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1409901,4099,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230710,0,223071001
1410001,4100,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410101,4101,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410201,4102,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410301,4103,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410401,4104,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410501,4105,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230814,0,223081402
1410601,4106,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230315,0,223061105
1410701,4107,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230315,0,223061105
1410801,4108,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231013,0,223101301
1411001,4110,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20230910,0,223091002
1411101,4111,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231013,0,223101301
1411201,4112,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231108,0,223110801
1411301,4113,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231013,0,223101301
1411401,4114,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231108,0,223110801
1411501,4115,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231013,0,223101301
1411601,4116,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,20231108,0,223110801
1315401,3154,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20240124,0,224010111
1315501,3155,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000003,b_adv_0025,20240124,0,224010111
1411701,4117,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,224011001,0,224012006
1411801,4118,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,224011002,0,224012006
1411901,4119,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000004,b_adv_0026,224011003,0,224021202
1500101,5001,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1500201,5002,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1500301,5003,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1500401,5004,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1500501,5005,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1500601,5006,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1500701,5007,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1500801,5008,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1500901,5009,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230531,0,223053107
1501001,5010,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230615,0,223061507
1501101,5011,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230615,0,223061507
1501201,5012,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230615,0,223061507
1501301,5013,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230615,0,223061507
1501401,5014,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1501501,5015,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1501601,5016,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230811,0,223081102
1501701,5017,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230329,0,1
1501801,5018,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230809,0,223111507
1501901,5019,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230809,0,223111507
1502001,5020,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223111507
1502101,5021,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223111507
1502201,5022,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230809,0,223120504
1502301,5023,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230809,0,223120504
1502401,5024,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,224011107
1502501,5025,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223120108
1502601,5026,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223120108
1502701,5027,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,224011107
1502801,5028,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,224011107
1502901,5029,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223120108
1503001,5030,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,224011107
1503101,5031,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000005,b_adv_0024,20230920,0,223120108
1600101,6001,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230608,0,223060801
1600201,6002,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230703,0,223070301
1600301,6003,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230626,0,223062602
1600401,6004,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230710,0,223071001
1600501,6005,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230717,0,223071701
1600601,6006,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230731,0,223073107
1600701,6007,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230814,0,223081402
1600801,6008,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230911,0,223091102
1600901,6009,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230807,0,223080703
1601001,6010,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230918,0,223091801
1601101,6011,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230608,0,223121802
1601201,6012,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000007,b_adv_0024,20230703,0,223121802
1900101,9001,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,99,2,0,1,10000006,b_adv_0024,20211103,0,1
1900201,9002,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20221210,0,1
1900301,9003,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20221210,0,1
1900401,9004,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20221210,0,1
1900501,9005,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230508,0,223050801
1900601,9006,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1900701,9007,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230508,0,223050801
1900801,9008,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1900901,9009,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901001,9010,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901101,9011,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901201,9012,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901301,9013,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901401,9014,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901501,9015,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901601,9016,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901701,9017,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1901801,9018,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230508,0,223050801
1901901,9019,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902001,9020,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902101,9021,1,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902201,9022,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902301,9023,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902401,9024,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902501,9025,2,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
1902601,9026,3,20000,100000,250000,350000,70000,350000,875000,1225000,9999,0,2,0,1,10000006,b_adv_0024,20230526,0,223052603
